term	articles	proposal
paññindriya	12	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpa	12	keep in Pāḷi (drafts); IEBH to fix a rendering
vikappanā	12	keep in Pāḷi (drafts); IEBH to fix a rendering
dhutaṅga	11	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayasatti	11	keep in Pāḷi (drafts); IEBH to fix a rendering
pakatatta	11	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavokārabhūmi	11	keep in Pāḷi (drafts); IEBH to fix a rendering
uposatha	11	keep in Pāḷi (drafts); IEBH to fix a rendering
arahattaphala	10	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjā	10	keep in Pāḷi (drafts); IEBH to fix a rendering
dhamma	10	keep in Pāḷi (drafts); IEBH to fix a rendering
javana	10	keep in Pāḷi (drafts); IEBH to fix a rendering
māra	10	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchājātapaccaya	10	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇa	10	keep in Pāḷi (drafts); IEBH to fix a rendering
cetanā	9	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭicca	9	keep in Pāḷi (drafts); IEBH to fix a rendering
samādhi	9	keep in Pāḷi (drafts); IEBH to fix a rendering
sati	9	keep in Pāḷi (drafts); IEBH to fix a rendering
devaputta	8	keep in Pāḷi (drafts); IEBH to fix a rendering
indriya	8	keep in Pāḷi (drafts); IEBH to fix a rendering
sacca	8	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhāra	8	keep in Pāḷi (drafts); IEBH to fix a rendering
abhiññā	7	keep in Pāḷi (drafts); IEBH to fix a rendering
desanā	7	keep in Pāḷi (drafts); IEBH to fix a rendering
gāthā	7	keep in Pāḷi (drafts); IEBH to fix a rendering
moha	7	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcaka	7	keep in Pāḷi (drafts); IEBH to fix a rendering
pāḷi	7	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅgha	7	keep in Pāḷi (drafts); IEBH to fix a rendering
yakkha	7	keep in Pāḷi (drafts); IEBH to fix a rendering
āmisa	7	keep in Pāḷi (drafts); IEBH to fix a rendering
atthapaññatti	6	keep in Pāḷi (drafts); IEBH to fix a rendering
brahmā	6	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkavāḷa	6	keep in Pāḷi (drafts); IEBH to fix a rendering
chanda	6	keep in Pāḷi (drafts); IEBH to fix a rendering
duka	6	keep in Pāḷi (drafts); IEBH to fix a rendering
kammaṭṭhāna	6	keep in Pāḷi (drafts); IEBH to fix a rendering
orambhāgiyasaṁyojana	6	keep in Pāḷi (drafts); IEBH to fix a rendering
paccanīya	6	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇavīthi	6	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchimayāma	6	keep in Pāḷi (drafts); IEBH to fix a rendering
pakatūpanissaya	6	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcamajjhāna	6	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisandhi	6	keep in Pāḷi (drafts); IEBH to fix a rendering
saddhā	6	keep in Pāḷi (drafts); IEBH to fix a rendering
sikkhā	6	keep in Pāḷi (drafts); IEBH to fix a rendering
vedanā	6	keep in Pāḷi (drafts); IEBH to fix a rendering
vinaya	6	keep in Pāḷi (drafts); IEBH to fix a rendering
āyatana	6	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyamagga	5	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhi	5	keep in Pāḷi (drafts); IEBH to fix a rendering
jātaka	5	keep in Pāḷi (drafts); IEBH to fix a rendering
nikāya	5	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇajavana	5	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇā	5	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayapariggahañāṇa	5	keep in Pāḷi (drafts); IEBH to fix a rendering
parivāsa	5	keep in Pāḷi (drafts); IEBH to fix a rendering
pariyāya	5	keep in Pāḷi (drafts); IEBH to fix a rendering
paññābhāvanā	5	keep in Pāḷi (drafts); IEBH to fix a rendering
paññādhiṭṭhāna	5	keep in Pāḷi (drafts); IEBH to fix a rendering
phassa	5	keep in Pāḷi (drafts); IEBH to fix a rendering
sāsana	5	keep in Pāḷi (drafts); IEBH to fix a rendering
titthiya	5	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇa	5	keep in Pāḷi (drafts); IEBH to fix a rendering
arahattaphalasamādhi	4	keep in Pāḷi (drafts); IEBH to fix a rendering
ariya	4	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpa	4	keep in Pāḷi (drafts); IEBH to fix a rendering
asurinda	4	keep in Pāḷi (drafts); IEBH to fix a rendering
bhāvanā	4	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhupasāda	4	keep in Pāḷi (drafts); IEBH to fix a rendering
cetokhila	4	keep in Pāḷi (drafts); IEBH to fix a rendering
lokadhātu	4	keep in Pāḷi (drafts); IEBH to fix a rendering
lokiya	4	keep in Pāḷi (drafts); IEBH to fix a rendering
māna	4	keep in Pāḷi (drafts); IEBH to fix a rendering
māsaka	4	keep in Pāḷi (drafts); IEBH to fix a rendering
paccāsatti	4	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavokārabhava	4	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcānantariyakamma	4	keep in Pāḷi (drafts); IEBH to fix a rendering
pañhāpucchakanaya	4	keep in Pāḷi (drafts); IEBH to fix a rendering
pañhāpucchakapāḷi	4	keep in Pāḷi (drafts); IEBH to fix a rendering
pañhāvāra	4	keep in Pāḷi (drafts); IEBH to fix a rendering
paññattihāra	4	keep in Pāḷi (drafts); IEBH to fix a rendering
paññākkhandha	4	keep in Pāḷi (drafts); IEBH to fix a rendering
paññāpāramī	4	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭighānusaya	4	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭipadāñāṇadassanavisuddhi	4	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭippassaddhippahāna	4	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭivedha	4	keep in Pāḷi (drafts); IEBH to fix a rendering
pīti	4	keep in Pāḷi (drafts); IEBH to fix a rendering
samuṭṭhāna	4	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁyojana	4	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅgāyanā	4	keep in Pāḷi (drafts); IEBH to fix a rendering
sutta	4	keep in Pāḷi (drafts); IEBH to fix a rendering
therī	4	keep in Pāḷi (drafts); IEBH to fix a rendering
vagga	4	keep in Pāḷi (drafts); IEBH to fix a rendering
vimutti	4	keep in Pāḷi (drafts); IEBH to fix a rendering
vipāka	4	keep in Pāḷi (drafts); IEBH to fix a rendering
bhava	3	keep in Pāḷi (drafts); IEBH to fix a rendering
bhāṇavāra	3	keep in Pāḷi (drafts); IEBH to fix a rendering
cetasika	3	keep in Pāḷi (drafts); IEBH to fix a rendering
cetovinibandha	3	keep in Pāḷi (drafts); IEBH to fix a rendering
cittuppāda	3	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkha	3	keep in Pāḷi (drafts); IEBH to fix a rendering
gandhabba	3	keep in Pāḷi (drafts); IEBH to fix a rendering
kammajarūpa	3	keep in Pāḷi (drafts); IEBH to fix a rendering
kappa	3	keep in Pāḷi (drafts); IEBH to fix a rendering
kathina	3	keep in Pāḷi (drafts); IEBH to fix a rendering
kāma	3	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākappa	3	keep in Pāḷi (drafts); IEBH to fix a rendering
mātikā	3	keep in Pāḷi (drafts); IEBH to fix a rendering
netti	3	keep in Pāḷi (drafts); IEBH to fix a rendering
ogha	3	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchājātavippayuttapaccaya	3	keep in Pāḷi (drafts); IEBH to fix a rendering
padaṭṭhāna	3	keep in Pāḷi (drafts); IEBH to fix a rendering
pakkhamānatta	3	keep in Pāḷi (drafts); IEBH to fix a rendering
pasādarūpa	3	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcamī	3	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavaggasaṅgha	3	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavaggī	3	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭighasamphassa	3	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭighasaṁyojana	3	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭinissaggānupassanā	3	keep in Pāḷi (drafts); IEBH to fix a rendering
pāsaṇḍa	3	keep in Pāḷi (drafts); IEBH to fix a rendering
samāpatti	3	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlakkhandha	3	keep in Pāḷi (drafts); IEBH to fix a rendering
upacāra	3	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhā	3	keep in Pāḷi (drafts); IEBH to fix a rendering
upādāna	3	keep in Pāḷi (drafts); IEBH to fix a rendering
upādānakkhandha	3	keep in Pāḷi (drafts); IEBH to fix a rendering
vasībhāva	3	keep in Pāḷi (drafts); IEBH to fix a rendering
akusala	2	keep in Pāḷi (drafts); IEBH to fix a rendering
anupaññatti	2	keep in Pāḷi (drafts); IEBH to fix a rendering
bhavaṅga	2	keep in Pāḷi (drafts); IEBH to fix a rendering
bodhisatta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
bojjhaṅga	2	keep in Pāḷi (drafts); IEBH to fix a rendering
byāpāda	2	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhu	2	keep in Pāḷi (drafts); IEBH to fix a rendering
cetiya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
cetovinibaddha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
cittakkhaṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
cuticitta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhavedanā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
hetu	2	keep in Pāḷi (drafts); IEBH to fix a rendering
jarā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
karaṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
kattā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
khandhaka	2	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmacchanda	2	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacara	2	keep in Pāḷi (drafts); IEBH to fix a rendering
kāya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
lobha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
mānatta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
niraya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paccanīyavāra	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paccanīyānulomapaṭṭhāna	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchājātatthipaccaya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchājātāvigatapaccaya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paccupaṭṭhāna	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paccuppannaṁsañāṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paccāsanna	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paduma	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pakkhapaṇḍaka	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pakāsanīyakamma	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paramattha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pavāraṇā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
payoga	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcadvāravīthi	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcadvārāvajjana	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcaṅgikamagga	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paññābala	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paññādasaka	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭhamasaṅgāyanā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭibhāna	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭiccavāra	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭicchannaparivāsa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭipattisaddhamma	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭippassaddhi	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pārājika	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṇātipāta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
rasataṇhā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
rasārammaṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpakkhandha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpindriya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpārammaṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
samuccheda	2	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvaṇṇanā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghāṭi	2	keep in Pāḷi (drafts); IEBH to fix a rendering
suṇanta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sāmaññaphala	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sāvaka	2	keep in Pāḷi (drafts); IEBH to fix a rendering
tadaṅga	2	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhambhāgiyasaṁyojana	2	keep in Pāḷi (drafts); IEBH to fix a rendering
upādāpaññatti	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthu	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vaṭṭa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
veneyya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vesārajjañāṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vicikicchā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vikkhambhana	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vimokkha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vippayuttapaccaya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
viveka	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vāra	2	keep in Pāḷi (drafts); IEBH to fix a rendering
yogī	2	keep in Pāḷi (drafts); IEBH to fix a rendering
āhāra	2	keep in Pāḷi (drafts); IEBH to fix a rendering
ānantariyakamma	2	keep in Pāḷi (drafts); IEBH to fix a rendering
abhibhāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhidhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhisaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhipati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aggapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahetukapaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ajjhāsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anavajja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
antarāyika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anusandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anāgataṁsañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anāgāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apadāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apāyabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arahattamagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyaphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūparāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṁvaradvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asekkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asādhāraṇañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
atiritta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
atirittabhojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
atta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attaniya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attasammāpaṇidhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
atthipaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avigatapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ayonisomanasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aṭṭhuppatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
baddhasīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bahiddhasaṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bahiddhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhāvappadhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
brahmavihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
brāhmaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
buddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
buddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byañjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhudhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
carita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetopariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetovimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
chandarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
citta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittajarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cīvarapaṭiggahaṇasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dassana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
desacārī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
devī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammavinaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dibbacakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dibbasota	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhicetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhisacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
domanassavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
duggati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkaṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhalakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dutiyajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
etadagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gantha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gedha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ghaṭanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ghāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gāmakhetta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gāmasīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hasituppādacitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hetupaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hetusampadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iddhividha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iriyāpatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
isi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
javanacitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jhānaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jivhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jāti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammapatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavaṭṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kappabindu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karuṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khanti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khaṇikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khuddikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kicca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesakāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
koṭṭhāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kukkuccacetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kula	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kusala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kusalakammapatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāraṇūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyasaṁsagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyānupassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lahukāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lakkhaṇayāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lakkhaṇūpanijjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
liṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lābha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
macchariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
macchera	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maccu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahābhūta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāpadesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāvipākapaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
majjhimayāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manodvārāvajjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāpaṭipadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
middha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
māyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mūlapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nidāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niyyānika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ojā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
okkantikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
opapātika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ovāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccanīka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
