id	iast	burmese	es	en	flag
34731	udakanisseka	ရေကြွင်းရေကျန်၊ (ရေဆေးထားသော ခြေထောက်မှ ကျကန် ရစ်သော ရေကြွင်း ရေကျန်။	agua remanente; (el agua remanente que queda goteando de los pies lavados con agua).	remaining water; (the water remaining that drips from feet washed with water).	closing bracket missing in source; added
34750	udakapattasaṅkhā	ရေခွက် ဟူ၍ ခော်ဝော်ခြင်း။	el llamarlo recipiente de agua.	calling it a water vessel.	ခော်ဝော် read as ခေါ်ဝေါ် (calling)
34751	udakapappaṭaka	(က) ရေလွှာ၊ (ဝိ၊သင်္ဂဟ၊ သျ၊ ၁။ ၂၃၆-၌ မြေဆီဟုမှာထားသည်။ မြေကြီးအတွင်းသို့ ရေဝင်သွားသောအခါ ထိုရေ၏ အထက်ပိုင်းပို ဖုံးအုပ်လျက် သဲနု (သို့မဟုတ်) မြေညက်သည် အလွှာဖြစ်ပြီး ပေါလော ပော်နေ၏။ ရေခြောက်သွားသော်လည်း ထိုအလွှာသည် လေတိုက်ခတ်သောအခါ လှုပ်ရှားနေ၏၊ ၎င်းအလွှာသည် ဥဒကပပ္ပဋက-မည်၏)။ (ခ) ရေညှိ။	(a) capa de agua; (allí se explica como “jugo de la tierra”. Cuando el agua penetra en la tierra, cubriendo la parte superior de esa agua, arena fina (o) tierra fina forma una capa y flota suelta. Aunque el agua se seque, esa capa se mueve cuando sopla el viento; esa capa se llama *udakapappaṭaka*). (b) verdín.	(a) layer on water; (there it is explained as “earth-essence”. When water sinks into the ground, covering the upper part of that water, fine sand (or) fine earth forms a layer and floats loosely. Even when the water dries up, that layer moves when the wind blows; that layer is called *udakapappaṭaka*). (b) algae.	citation (ဝိ၊သင်္ဂဟ၊သျ၊၁။၂၃၆) dropped, leaving 'there it is explained'; အထက်ပိုင်းပို read as အထက်ပိုင်းကို
34763	udakapasata	တစ်လက်ဖက်မျှသော ရေ၊ ရေတစ်လက်ဖက်။	agua en la medida de una palma; una palma de agua.	water to the measure of a palmful; a palmful of water.	လက်ဖက် unclear (OCR?); taken as 'palmful' (pasata)
34792	udakappanasutta	(နည်းသော) ရေနှင့်တူစွာကြံစည်၍ ဟောသောသုတ်။	sutta enseñado reflexionando de modo semejante al agua (escasa).	sutta taught by reflecting in a way like (scanty) water.	(နည်းသော) ရေနှင့်တူစွာကြံစည်၍ is terse; sense of 'reflecting like (little) water' uncertain
34821	udakabherivādita	ရေစည်တီးခြင်း၊ ရေစည်တီးသံ၊ ရေ၌အိုးကို မှောက်၍ တီးခြင်း (ရွှေဥမင်နိသျ)။	el tocar el tambor de agua; el sonido del tambor de agua; el golpear una olla puesta boca abajo en el agua.	playing the water drum; the sound of the water drum; striking a pot turned upside down in the water.	source citation (ရွှေဥမင်နိသျ) dropped
34837	udakarakkhasa	ရေကို စောင့်သော-ရေက္ခိုသ်-ဘီလူး၊ ရေစောင့်ဘီလူး။	*rakkhasa* / ogro que guarda el agua; ogro guardián del agua.	*rakkhasa* / ogre that guards the water; water-guarding ogre.	ရေက္ခိုသ် read as ရက္ခိုသ် (rakkhasa)
34849	udakavaṭṭi	ရေလုံးရေခဲ၊ ရေအစု၊ ရေအလျဉ်။	masa redonda de agua; masa de agua; corriente de agua.	round body of water; mass of water; stream of water.	ရေလုံးရေခဲ unclear ('ball of water / solidified water'?)
34871	udakavipphandana	ရေတုန်လှုပ်ခြင်း၊ ရေပွတ်ခြင်း။	el temblar del agua; el burbujear del agua.	trembling of water; bubbling of water.	ရေပွတ် read as ရေပွက် (bubbling), as in the next entry
34909	udakasārasakaṭa	(သီ၊ဋီ၊သစ်၊၂။ ၈၈)၌ရှိသော ၎င်းပါဠိသည်-ဥဒကဘာရသကဋ-မှ ပျက်လာသော ပါဠိ ဖြစ်ဖွယ်ရှိသည်။ «S1»	esta lectura pāḷi que aparece allí es probablemente una corrupción de *udakabhārasakaṭa*. Véase [[udakasakaṭa]].	this Pāḷi reading found there is probably a corruption of *udakabhārasakaṭa*. See [[udakasakaṭa]].	citation (သီ၊ဋီ၊သစ်၊၂။၈၈) dropped; editorial note, not a definition
34920	udakasutta	ဥဒကသုတ်။ (ရာမ၏ သားဖြစ်သူ ဥဒကသည် အမှန်တကယ် ပညာရှိ (ဝေဒဂူ) မဟုတ်ပါဘဲလျက် ဝေဒဂူဖြစ်သည်ဟု လည်းကောင်း,အလုံးစုံကို အောင်မြင်ပြီးသူ (သဗ္ဗဇိ) မဟုတ်ပါဘဲလျက် သဗ္ဗဇိ ဖြစ်သည် ဟုလည်းကောင်း,ဝဋ်ဒုက္ခအမြစ်ကို တူးဖြိုပြီးသူ ဖြစ်သည်ဟုလည်းကောင်း ပြောဆိုနေကြောင်း မိန့်ကြားတော်မူပြီးနောက် ဝေဒဂူ,သဗ္ဗဇိ,ဂဏ္ဍမူလ အပလိခတ အစစ်အမှန်ကို ဟောကြားတော်မူရာသုတ်)။	*udakasutta*. (Sutta en que, tras declarar que *udaka*, hijo de *rāma*, sin ser en verdad sabio (*vedagū*), dice que es *vedagū*; sin haber vencido en todo (*sabbaji*), dice que es *sabbaji*; y dice que ha desenterrado la raíz del *vaṭṭadukkha*, se enseña lo que son en verdad *vedagū*, *sabbaji*, *gaṇḍamūla apalikhata*).	*udakasutta*. (Sutta in which, after declaring that *udaka*, son of *rāma*, without truly being wise (*vedagū*), says he is *vedagū*; without having conquered all (*sabbaji*), says he is *sabbaji*; and says he has dug up the root of *vaṭṭadukkha*, the genuine *vedagū*, *sabbaji*, *gaṇḍamūla apalikhata* is taught).	⟦ဂဏ္ဍမူလ အပလိခတ⟧ copied as printed; likely 'palikhata' (a- may be OCR); subject of the teaching (the Buddha) implied by honorifics, not stated
34970	udakāl̤haka	ကွမ်းစားပြည်-ပမာဏရှိသော ရေ၊ ရေကွမ်းစား၊ ရေပြည်။	agua que tiene la medida de un kwamsa o pyi; un kwamsa de agua; un pyi de agua.	water having the measure of a kwamsa or pyi; a kwamsa of water; a pyi of water.	ကွမ်းစား, ပြည် are Burmese dry measures, transliterated; ကွမ်းစားပြည် may be one unit
34971	udakāl̤hakasata	ရေကွမ်း စာ-ရေပြည်-အရာ။ «S1»	cien kwamsa / pyi de agua. Véase [[udakāl̤haka]].	a hundred kwamsa / pyi of water. See [[udakāl̤haka]].	ကွမ်း စာ read as ကွမ်းစား; အရာ read as a hundred (sata)
34984	udakukkhepasīmā	(ရေကိုသော်လည်းကောင်း,သဲကိုသော်လည်းကောင်း ပစ်လိုက်သဖြင့်) ရေကျရာ သဲကျရာ အရပ်-ရေတစ်ကျ,သဲတစ်ကျ အရပ်-ဖြင့် ပိုင်းခြားသတ်မှတ်အပ်သော သိမ်၊ ပတ်ပတ်လည် ရေတစ်ကျ သဲတစ်ကျ အတွင်းအရပ်ဟူသော သိမ်၊ ဥဒကုက္ခေပသိမ်၊ ရေသိမ်း။ မူရင်းကြည့်ပါ။	(al lanzar agua o arena) *sīmā* delimitada y fijada por el lugar donde cae el agua o la arena / por la distancia de un tiro de agua o de arena; *sīmā* que es el área interior a un tiro de agua o de arena alrededor; *udakukkhepasīmā*; *sīmā* de agua. Véase el original.	(by throwing water or sand) *sīmā* delimited and fixed by the place where the water or sand falls / by the distance of a throw of water or of sand; *sīmā* which is the area within a throw of water or of sand all around; *udakukkhepasīmā*; water *sīmā*. See the original.	ရေသိမ်း read as ရေသိမ် (water sīmā); editorial note မူရင်းကြည့်ပါ 'see the original'
34999	udakūmigajāta	(မဟာနိ။ ၂၆၉) သည် ဥဒကူမိကဇာတ မှ ပျက်ယွင်းလာသောပုဒ်ဖြစ်သည်။	es una palabra corrompida a partir de *udakūmikajāta*.	is a word corrupted from *udakūmikajāta*.	citation (မဟာနိ။၂၆၉) dropped; editorial note on a corrupt reading, not a definition
35008	udagāhinī	(ဝမ်းဗိုက်တွင်းသို့) ရေကို-ယူ-သာင်း-တတ်သော၊ ရေမလုံသော၊ ရေဝင်သော၊ ရေယိုသော (လှေ)။	que suele tomar / llevar agua (hacia el interior del casco); que no es estanco; en que entra el agua; que hace agua (barca).	apt to take in / carry water (into the hull); not watertight; into which water enters; leaking (boat).	ယူ-သာင်း: သာင်း unclear, read as ဆောင် 'carry'
35012	udaggatanuja	မြင့်တတ်သော ခန္ဓာကိုယ်ဖြင့်ဖြစ်သော၊ အရပ်အမောင်းကောင်းသော၊ သူ။ (မြန်မာပြန်-၁၂၉-၌ ရွှင်လန်းတက်ကြွသော အမွေးရှိသောဟု ပြန်သည်)။	que tiene un cuerpo alto; de buena estatura (dicho de una persona). (La traducción birmana lo traduce como “que tiene el vello alegre y erizado”).	having a tall body; of fine stature (said of a person). (The Burmese translation renders it as “having joyful, bristling body-hair”).	citation number (-၁၂၉-) of the Burmese translation dropped
35034	udatārayī	ကြွတတ်စေပြီ၊ သွားအံ့သော အစီအရင်ကိုပြုပြီ။	hizo ponerse en marcha; hizo los preparativos para marcharse.	caused to set out; made the arrangements for going.	ကြွတတ်စေပြီ unclear (ကြွ 'go' or 'rise'); sense of udatārayī uncertain
35035	udatāriṁ	ကူမြောင်း-ကူးတက်-ပြီ။	cruzó / cruzó y subió (a la orilla).	crossed over / crossed and went up (onto the bank).	ကူမြောင်း read as ကူးမြောက် 'crossed over'
35036	udatāri	ကူးမြောင်း-ကူးတက်-ပြီ။	cruzó / cruzó y subió (a la orilla).	crossed over / crossed and went up (onto the bank).	ကူးမြောင်း read as ကူးမြောက် 'crossed over'
35044	udaddhari	ထုတ်ဆောင်ပြီး။	sacó.	brought out.	ပြီး read as ပြီ (past)
35057	udapānadāyakatthera	ရေတွင်းရေကန်လှူသောထေရ်၊ ဥဒပါနဒါယကထေရ် မူရင်းကြည့်ပါ။	el *thera* que donó pozos y estanques; *udapānadāyakathera*. Véase el original.	the *thera* who donated wells and tanks; *udapānadāyakathera*. See the original.	editorial note မူရင်းကြည့်ပါ 'see the original'
35059	udapānadūsakajātaka	ဥဒပါနဒူသကဇာတ်၊ သောက်ရေတွင်းကို ကျင်ကြီးကျင်ငယ် စွန့်လျက် ဖျက်ဆီးသော မြေခွေးကို အကြောင်းပြု၍ ဟောကြားတော်မူသော ဇာတ်။ မူရင်းကြည့်ပါ။	*udapānadūsakajātaka*; *jātaka* enseñado a propósito del chacal que estropeaba el pozo de agua potable evacuando en él heces y orina. Véase el original.	*udapānadūsakajātaka*; *jātaka* taught concerning the jackal that fouled the drinking-water well by voiding excrement and urine in it. See the original.	editorial note မူရင်းကြည့်ပါ 'see the original'
35066	udapānasutta	ဥဒပါနသုတ်။ မူရင်းကြည့်ပါ။	*udapānasutta*. Véase el original.	*udapānasutta*. See the original.	editorial note မူရင်းကြည့်ပါ; no definition given
35073	udabbahe	ဆောင်ရာ၏ ဖြစ်ရာ၏	llevaría; sería.	would carry; would be.	no separator or final ။ between the two optatives; two readings given
35075	udaya	(၁) ဖြစ်ခြင်း၊ (အကြောင်း တရားတို့၏ ပေါင်းဆုံမိခြင်းကြောင့်) ဖြစ်ခြင်းသဘော- ဥပါဒ်ခြင်း သဘော- ဟူသော အမှတ်လက္ခဏာ။ သင်္ခတ တရားတို့၏ အမှတ်လက္ခဏာ။ မူရင်းကြည့်ပါ။	(1) el surgir; (por la confluencia de los estados causales) la marca característica, es decir, la naturaleza del surgir / la naturaleza del *uppāda*. La marca característica de los estados *saṅkhata*. Véase el original.	(1) arising; (owing to the coming together of causal states) the characteristic mark, namely the nature of arising / the nature of *uppāda*. The characteristic mark of *saṅkhata* states. See the original.	only sense (1) printed; 'see the original' suggests further senses were not transcribed
35079	udayagāmī	၁။ ကြီးပွါ တိုးတတ်ခြင်းသို့ ရောက်စေနိုင်သော၊ လက်ဦးပဌမ အားထုတ်သည်မှစ၍ ကြီးပွါးတိုးတတ် စေနိုင်သော။ (၂) (ခန္ဓာငါးပါးတို့၏) ဖြစ်ခြင်း သဘောကို ထိုးတွင်း သိမြင်နိုင်သော။	(1) que puede llevar a crecer y prosperar; que puede hacer crecer y prosperar desde el primer esfuerzo inicial. (2) que puede penetrar y conocer la naturaleza del surgir (de los cinco *khandhā*).	(1) able to lead to growth and increase; able to make grow and increase from the very first exertion. (2) able to penetrate and know the nature of arising (of the five *khandhā*).	sense (1) numbered '၁။'; ထိုးတွင်း read as ထိုးထွင်း
35080	udayagiri	နေလစသည် ထွက်ရာတောင်၊ ဥဒည်းတောင်၊ ဥဒယဂိရိသိခရ-ကြည့်။	la montaña por donde salen el sol, la luna y demás; el monte *Udaya*; véase *udayagirisikhara*.	the mountain from which the sun, the moon and so on come out; Mount *Udaya*; see *udayagirisikhara*.	cross-reference left in text, not a placeholder
35085	udayatthagāmī	ဥပါဒါနက္ခန္ဓာ ငါးပါးတို့၏) ဖြစ်ခြင်း ပျက်ခြင်း- အဖြစ်အပျက်-သဘောကို ထိုးထွင်း သိမြင်နိုင်သော (ပညာ)။	que puede conocer y ver penetrantemente (de los cinco *upādānakkhandhā*) el surgir y el desaparecer / la naturaleza de surgimiento y disolución (*paññā*).	able to penetrate, know and see (of the five *upādānakkhandhā*) arising and passing away / the nature of rise and fall (*paññā*).	opening bracket before ဥပါဒါနက္ခန္ဓာ missing in source
35086	udayatthaṅgamanadassanattha	ဖြစ်ခြင်းချုပ်ခြင်းသို့ ရောက်ခြင်းကို အဖြစ်အပျက်သဘောကို မြင်စေခြင်း အကျိုး မြင်အောင် ဖော်ပြခြင်းအကျိုး။	el beneficio de hacer ver el surgir y el llegar a la cesación, la naturaleza de surgimiento y disolución; el beneficio de mostrarlo para que se vea.	the benefit of making (one) see arising and the reaching of cessation, the nature of rise and fall; the benefit of showing it so that it is seen.	no ၊ between the glosses, split by sense; အကျိုး (attha) here may rather mean 'purpose'
35088	udayadassana	(၁) ဖြစ်ခြင်း သဘောကို ရှုခြင်ခြင်း- ရှုမြင်သော ဝိပဿနာဉာဏ်။ (၂) ဖြစ်ခြင်းသဘောကို မြင်စေခြင်း မြင်အောင် ဖော်ပြခြင်း။	(1) el contemplar / el conocimiento de *vipassanā* que contempla la naturaleza del surgir. (2) el hacer ver la naturaleza del surgir, el mostrarla para que se vea.	(1) the contemplating / the knowledge of *vipassanā* that contemplates the nature of arising. (2) the making (one) see the nature of arising, the showing of it so that it is seen.	ရှုခြင်ခြင်း read as ရှုမြင်ခြင်း
35089	udayadassanattha	ဖြစ်ခြင်းသဘောကို သိခြင်သော ပညာ။	la *paññā* que conoce y ve la naturaleza del surgir.	the *paññā* that knows and sees the nature of arising.	သိခြင်သော read as သိမြင်သော; gloss identical to udayadassanapaññā, perhaps misplaced for a -attha headword
35090	udayadassanapaññā	ဖြစ်ခြင်းသဘောကို သိခြင်သော ပညာ။	la *paññā* que conoce y ve la naturaleza del surgir.	the *paññā* that knows and sees the nature of arising.	သိခြင်သော read as သိမြင်သော
35101	udayabbakañākapaṭipāṭi	ဥဒယဗ္ဗယဉာဏ်အစဉ်။	la secuencia del conocimiento de *udayabbaya*.	the sequence of the knowledge of *udayabbaya*.	headword romanisation looks garbled (udayabbakañākapaṭipāṭi for udayabbayañāṇapaṭipāṭi?)
35107	udayabbayaññathattaggahaṇa	ဖြစ်ခြင်း,ပျက်ခြင်း,(ထိုဖြစ်ခြင်း ပျက်ခြင်းမှ) တစ်မျိုးတခြား ကွဲပြားသည်၏ အဖြစ်ဟူသော ရင့်ရော်ခြင်းတို့ကို ယူငင်မှတ်သားခြင်း၊ ဖြစ်ခြင်း,ပျက်ခြင်း ရင့်ရော်ခြင်းတို့ကို ရှုမှတ်ဆင်ခြင်ခြင်း၊ ဥဒယဗ္ဗယညထတ္တပရိဂ္ဂါဟက-ကြည့်။	el tomar y anotar el surgir, el desaparecer y el envejecer, que es el hecho de ser distinto de otro modo (de aquel surgir y desaparecer); el contemplar, anotar y reflexionar sobre el surgir, el desaparecer y el envejecer; véase *udayabbayaññathattapariggāhaka*.	the taking up and noting of arising, passing away and ageing, which is the state of being otherwise and different (from that arising and passing away); the contemplating, noting and reflecting on arising, passing away and ageing; see *udayabbayaññathattapariggāhaka*.	cross-reference ဥဒယဗ္ဗယညထတ္တပရိဂ္ဂါဟက looks garbled (…aññathatta-pariggāhaka?)
35112	udayabbayapaññā	အဖြစ်အပျက်ကို သိခြင်သောဉာဏ်ပညာ၊ ဥဒယဗ္ဗယဉာဏ်။	el conocimiento, la *paññā* que conoce y ve el surgimiento y la disolución; el conocimiento de *udayabbaya*.	the knowledge, the *paññā* that knows and sees rise and fall; the knowledge of *udayabbaya*.	သိခြင်သော read as သိမြင်သော
35125	udayabbayamanasikāra	အဖြစ်အပျက်ကို နှလုံးမသွင်းခြင်း။	el no prestar atención al surgimiento y la disolución.	the not attending to rise and fall.	gloss is negative (နှလုံးမသွင်းခြင်း) but headword is manasikāra; glosses of 35125 and 35127 (…āmanasikāra) look swapped
35127	udayabbayāmanasikāra	အဖြစ်အပျက်ကို နှလုံးသွင်းခြင်း။	el prestar atención al surgimiento y la disolución.	the attending to rise and fall.	headword …āmanasikāra (non-attention) but gloss is positive; glosses of 35125 and 35127 look swapped
35132	udayabbayānupassana	(ရုပ်နာမ်တို့၏) အဖြစ်အပျက် သဘောကို အဖန်ဖန် ရှုခြင်း-ရှုတတ်သောဉာဏ။	el contemplar repetidamente / el conocimiento que suele contemplar la naturaleza del surgimiento y la disolución (de *rūpa* y *nāma*).	the repeated contemplating / the knowledge apt to contemplate the nature of rise and fall (of *rūpa* and *nāma*).	ဉာဏ without asat read as ဉာဏ်
35136	udayabbayānupassanāpaññā	ဥဒယဗ္ဗယာနုပဿနာဉာဏ်ပညာ၊ ဖြစ်ခြင်း ပျက်ခြင်းကို အဖန်ဖန် ရှုဆင်ခြင်ခြင်း အစဉ်။	el conocimiento / la *paññā* de *udayabbayānupassanā*; la secuencia del contemplar y reflexionar repetidamente sobre el surgir y el desaparecer.	the knowledge / the *paññā* of *udayabbayānupassanā*; the sequence of repeatedly contemplating and reflecting on arising and passing away.	second gloss ('sequence') repeats the preceding …anukkama headword and does not fit …paññā
35138	udayabbayānupanāsahita	ဥဒယဗ္ဗယာနုပဿနာဉာဏ်နှင့် တကွဖြစ်သော။	que surge junto con el conocimiento de *udayabbayānupassanā*.	arising together with the knowledge of *udayabbayānupassanā*.	headword romanisation looks garbled (udayabbayānupanāsahita for …ānupassanāsahita?)
35141	udayabhadda	(ပု) (၁) ဥဒယဘဒ္ဒ မင်းသား၊ ဥဒယဘဒ္ဒမင်း။ (က) ဘုရားလောင်းတော်ဖြစ်သော ဥဒယ ဘဒ္ဒမည်သော မင်းသား-မင်း။ (ခ) အဇာတသတ်မင်း၏ သားဖြစ်သော ဥဒယဘဒ္ဒမည်သော မင်းသား-မင်း။	(masculino) (1) el príncipe *udayabhadda*; el rey *udayabhadda*. (a) el príncipe / rey llamado *udayabhadda*, que era el *bodhisatta*. (b) el príncipe / rey llamado *udayabhadda*, hijo del rey *Ajātasattu*.	(masculine) (1) the prince *udayabhadda*; the king *udayabhadda*. (a) the prince / king named *udayabhadda*, who was the *bodhisatta*. (b) the prince / king named *udayabhadda*, son of King *Ajātasattu*.	label ထီ၊ပု but only the masculine sense is given; ဘုရားလောင်း rendered as ⟦=bodhisatta⟧
35147	udayarāja	ဥဒယမည်သောမင်း။ ဥဒယ-(၇,၈)-ကြည့်။	el rey llamado *udaya*. Véase [[udaya]] (7, 8).	the king named *udaya*. See [[udaya]] (7, 8).	refers to senses 7, 8 of udaya, but the udaya entry (35075) here gives only sense (1)
35151	udayabbayappaṭipīl̤anākāra	«S1» ၎င်းကြည့်။	Mismo significado que [[udayabbayapaṭipīl̤ānākāra]]. Véase esa entrada.	Same meaning as [[udayabbayapaṭipīl̤ānākāra]]. See that headword.	only a cross-reference; ၎င်းကြည့် read as 'see that (entry)'
35155	udayavayavantu	ဖြစ်ခြင်းပျက်ခြင်း သဘော ရှိသည်၏ အဖြစ်။	el hecho de tener la naturaleza de surgir y desaparecer.	the state of having the nature of arising and passing away.	label တိ but the gloss is an abstract noun (-၏ အဖြစ်)
35166	udaraggi	ဝမ်းမီး၊ ကမ္ပဇ- တေဇောဓာတ်။	el fuego del vientre; el *tejodhātu* *kammaja*.	the fire of the belly; the *kammaja* *tejodhātu*.	ကမ္ပဇ read as ကမ္မဇ (kammaja)
35169	udaraṅga	ဝမ်းပျဉ်း၊ ဝမ်းဗိုက်အရေ၏ အရေးအကြောင်း။	la membrana del vientre; los pliegues de la piel del vientre.	the abdominal membrane; the folds of the skin of the belly.	ဝမ်းပျဉ်း (abdominal membrane / midriff?) and အရေးအကြောင်း (lines, folds) uncertain
35170	udaracchavi	ဝမ်းဗိုက်၏သရေ။	la belleza del vientre.	the beauty of the belly.	သရေ 'grace, beauty' may be a misprint for အရေ 'skin' (chavi)
35171	udarajivhāmaṁsa	ဝမ်းလျှာအသား၊ (လျှာ,ပုံသဏ္ဌာန်တူ၍ နှလုံးသား၏ ဝဲဘက်ဘေး,ဝမ်းပျဉ်း (ဝမ်းအရေလွှာ)၏ အထက်ပိုင်း နံဘေး၌ မှီတည်နေသော အသား၊ ၎င်းကို သရက်ရွက်ဟု လည်းကောင်း,ဘေဟုလည်းကောင်း,အပျဉ်း (အဖျဉ်း)ဟု လည်းကောင်း ခော်၏)။ «S1»	la carne de la «lengua del vientre» (carne de forma semejante a una lengua, que se apoya en el costado izquierdo del corazón, junto a la parte superior de la membrana del vientre (la capa de piel del vientre); se la llama «hoja de mango», «be» y «apyin» (aphyin)). Véase también [[pihaka]].	the flesh of the 'belly tongue' (flesh shaped like a tongue, resting on the left side of the heart, beside the upper part of the abdominal membrane (the skin layer of the belly); it is called 'mango leaf', 'be' and 'apyin' (aphyin)). See also [[pihaka]].	Burmese names ဘေ, အပျဉ်း (အဖျဉ်း) transliterated informally; ခော်၏ read as ခေါ်၏; the organ is presumably the spleen
35174	udarattha	ဝမ်း၏ အကျိုး၊ ဝမ်းစာ-အစာအာဟာရ-ဟူသော အကျိုး။	el beneficio del vientre; el beneficio que es el sustento del vientre / el alimento / la nutrición.	the benefit of the belly; the benefit which is the belly's fare / food / nourishment.	အကျိုး (attha) here perhaps 'sake, purpose' rather than 'benefit'
35185	udarapūra	ဝမ်းဗိုက်ကို ပြည့်ဝ စေနိုင်လောက်သော၊ ဝမ်းဝနိုင်လောက်သော၊ ဝမ်းဝအောင် (ကြိ၊ဝိ)။ (၂) အစာသစ်ဖြင့်ပြည့်သော (ခန္ဓာကိုယ်)	que puede llenar el vientre; suficiente para saciarse; hasta saciarse (adverbio). (2) (cuerpo) lleno de alimento no digerido.	enough to fill the belly; enough to be sated; until sated (adverb). (2) full of undigested food (the body).	sense (၁) unnumbered; (ကြိ၊ဝိ) read as 'adverb'; sentence (2) lacks final ။
35188	udaraposanattha	ဝမ်းကို မွေးမြူခြင်းဟူသော ပဓာနလုပ်ငန်းရှိသော၊သူ။	que tiene como tarea principal el nutrir el vientre (dicho de una persona).	having the nourishing of the belly as the chief occupation (said of a person).	gloss identical to udaraposanatappara (35187); for …attha one expects 'for the sake of feeding the belly'
35195	udaravāta	(၁) ဝမ်းလေး၊ ဝမ်း၌ဖြစ်သောလေ။ (၂) ဝမ်းလေ၏ ဖောက်ပြန်ခြင်း။	(1) el aire del vientre; el aire que se produce en el vientre. (2) el trastorno del aire del vientre.	(1) the wind of the belly; the wind arising in the belly. (2) the disorder of the belly wind.	ဝမ်းလေး read as ဝမ်းလေ
35198	udarasantika	ဝမ်းဗိုက်၏အနိး အရပ်	la región cercana al vientre.	the region near the belly.	အနိး read as အနီး; no final ။
35204	udarāvadehakabhojanaparivajjana	ဝမ်းဗိုက်ပြည့်အောင စားခြင်းကို ရှောင်ကြဉ်ခြင်း။	el evitar comer hasta llenar el vientre.	the avoiding of eating until the belly is full.	ပြည့်အောင read as ပြည့်အောင်
35214	udahiyati	ပေါင်းအပ်၏။	es unido.	is joined.	ပေါင်းအပ်၏ ambiguous: 'is joined / added' or 'is steamed'
35215	udāna	(၁) (က) ဥဒါန်းစကား၊ ဝမ်းမြောက်နှစ်သက် မြွက်ဆိုအပ်သော စကား၊ ပီတိအဟုန်ကြောင့် ကျူးရင့်မြွက်ဆိုအပ်သော စကား။ မူရင်းကြည့်ပါ။	(1) (a) las palabras de *udāna*; las palabras pronunciadas con alegría y deleite; las palabras exclamadas y pronunciadas por el ímpetu de la *pīti*. Véase el original.	(1) (a) words of *udāna*; words uttered with joy and delight; words exclaimed and uttered through the force of *pīti*. See the original.	only (1)(a) printed; rest of the article evidently in 'the original'
