id	iast	burmese	es	en	flag
44	akaṭṭhapākima	မထွန်မယက်အပ်သော မြေ၌ အလိုလိုပေါက်၍ ရင့်မှည့်သော၊ သူ။	que, habiendo brotado por sí mismo en tierra no arada ni labrada, madura (dicho de una persona).	that, having sprung up by itself on ground not ploughed or tilled, ripens (said of a person).	ends in သူ (person) although the sense suits a thing
54	akaṇhanetta	မနက်သော-ကြောင်သော-မျက်လုံးရှိသော၊ သူ။	que tiene ojos no negros / claros (dicho de una persona).	having eyes that are not black / light-coloured (said of a person).	ကြောင်သော (of eyes) uncertain: light-coloured, cat-like, or squinting
55	akata	မပြုအပ်သော၊ မပြုအပ်ခဲ့သော၊ မပြုရသေးသော၊ သည်။ (က) မပြုကျင့်-မဆည်းပူး-အပ်သော၊ မပြုကျင့်-မဆည်းပူး-လိုက်မိသော၊ သည်။ (ခ) မပြုကျင့်-မလွန်ကျူး-ခဲ့သော၊ သည်။ (ဂ) ပြုလုပ်-ဆည်းပူး-အပ်သော အတတ်ပညာ မရှိသော၊ အတတ်ပညာမသင်ကြားသော၊ သူ၊ သည်။ (ဃ) မပြု-မစီရင်-အပ်သော-ပကတိ အတိုင်းသော (ကောက်နယ်တလင်းစသော) ပထဝီကသိုဏ်းဝန်း။ (င) (အနက်ရောင်) မခြယ်အပ်သော၊ သည်။ (စ) (ချုပ်ခြင်း,ဆိုးခြင်းစသော ကိစ္စ) မပြုလုပ်အပ်သေးသော၊ သည်။ (ဆ) မပြုလုပ်အပ်-မဖြစ်စေအပ်-မဆည်းပူးအပ်-သော၊ သည်။ (ဇ) ဝတ်ဆင်-သုံးဆောင်-ဖွယ်မပြုအပ်သေးသော၊ သည် (ဝတ်ဆင်-သုံးဆောင်-ဖွယ်မပြုအပ်သေးသော ပကတိ ရွှေ ငွေ အတုံးအခဲစသည်)။ (ဈ) အခြားသမုဋ္ဌာန်တို့နှင့် ရောနှောခြင်း မပြုအပ်သော-ရှေးကမလာသေးသော-အသစ်ဖြစ်သော-သမုဋ္ဌာန်။ (ည) ပြုအပ်သော ကံမှတစ်ပါးသော-ရှောင်တခင်-အလိုအလျောက်-ဖြစ်ပော်သော-အကြောင်း။ (ဋ) ပြုပြင်အပ်-ဖြစ်စေအပ်-သည်မဟုတ်သော၊ ပြီးစေအပ်သော အကြောင်းမရှိသော၊ သည်။ (ဌ) မပြု-အပ်-သင့်-ကောင်း-သောအရာ။ (ဍ)မပြုခဲ့သော၊ သူ၊ သည်။ (ဎ) ပြုလုပ်ထားအပ်သည့် နေရာမဟုတ်သော၊ သည်။ (ဏ) အလှူပေးခြင်းစသည်ကို မပြုခြင်း၊ ကမ္မဋ္ဌာန်းအားထုတ်မှုကို မပြုနိုင်ခြင်း။ (တ) မဂ်ကိစ္စပြုမပြီးသေးသော၊ သည်။ (ထ) မဘုဉ်းပေး မစားရသေးသော၊ သည်။ (ဒ) (န) တစ်စုံတစ်ခုသော အကြောင်းသည် မပြုအပ်သော တရား (နိဗ္ဗာန်)။ «S1» အကတညူ-(၂)-လည်းကြည့်။	que no ha sido hecho; que no se hizo; que aún no se ha hecho (dicho de una cosa). (a) no practicado / no cultivado; que no llegó a practicarse / cultivarse (dicho de una cosa). (b) que no se ha cometido / no se ha transgredido (dicho de una cosa). (c) que no tiene un arte practicado / cultivado; que no ha aprendido un arte (dicho de una persona o de una cosa). (d) el disco del *pathavīkasiṇa* no hecho / no preparado / en su estado natural (como una era de trillar y demás). (e) no pintado (de color negro) (dicho de una cosa). (f) en que aún no se ha hecho (la tarea de coser, teñir y demás) (dicho de una cosa). (g) no hecho / no producido / no cultivado (dicho de una cosa). (h) aún no convertido en objeto para llevar / usar (dicho de una cosa) (oro, plata en bruto, en lingotes, pedazos y demás, aún no convertidos en objeto para llevar / usar). (i) *samuṭṭhāna* no mezclado con otros *samuṭṭhāna* / que no ha venido antes / nuevo. (j) causa distinta del *kamma* hecho / repentina / espontánea / que surge. (k) no arreglado / no producido; que no tiene causa que lo lleve a término (dicho de una cosa). (l) cosa que no se ha de / no conviene / no está bien hacer. (m) que no hizo (dicho de una persona o de una cosa). (n) que no es un lugar preparado (dicho de una cosa). (o) el no hacer donaciones y demás; el no poder dedicarse al *kammaṭṭhāna*. (p) que aún no ha completado la tarea del *magga* (dicho de una cosa). (q) que aún no ha tomado alimento (dicho de una cosa). (r) (t) estado no hecho por causa alguna (Nibbāna). Véase también [[akatokāsa]]. Véase también [[akataññū]] (2).	not made; not made in the past; not yet made (said of a thing). (a) not practised / not cultivated; that one did not come to practise / cultivate (said of a thing). (b) not committed / not transgressed (said of a thing). (c) having no craft practised / cultivated; not having learnt a craft (said of a person or a thing). (d) the disc of the *pathavīkasiṇa* not made / not prepared / in its natural state (such as a threshing floor and so on). (e) not painted (black) (said of a thing). (f) in which (the work of sewing, dyeing and so on) has not yet been done (said of a thing). (g) not made / not produced / not cultivated (said of a thing). (h) not yet made into something to wear / use (said of a thing) (raw gold, silver, in ingots, lumps and so on, not yet made into something to wear / use). (i) a *samuṭṭhāna* not mixed with other *samuṭṭhāna* / not having come before / new. (j) a cause other than the *kamma* done / sudden / spontaneous / arising. (k) not prepared / not produced; having no cause that brings it to completion (said of a thing). (l) a thing not to be / not fit / not good to be done. (m) who did not do (said of a person or a thing). (n) not being a prepared place (said of a thing). (o) not giving donations and so on; being unable to apply oneself to the *kammaṭṭhāna*. (p) not yet having completed the task of the *magga* (said of a thing). (q) not yet having taken food (said of a thing). (r) (t) a state not made by any cause (Nibbāna). See also [[akatokāsa]]. See also [[akataññū]] (2).	(ဒ) (န): marker ဒ has no text, ဓ skipped; ဖြစ်ပော် read as ဖြစ်ပေါ်; (q) ဘုဉ်းပေး is the monastic word for eating
56	akatakappa	(၁) ကပ္ပိခြင်းမပြုအပ်သော၊ သည်။ (၂) ကပ္ပဗိန္ဒုမထိုးရသေးသော သင်္ကန်း။	(1) en que no se ha hecho el *kappiya* (dicho de una cosa). (2) hábito al que aún no se le ha puesto el *kappabindu*.	(1) for which the *kappiya* has not been done (said of a thing). (2) a robe on which the *kappabindu* has not yet been put.	ကပ္ပိခြင်း read as making allowable (kappiyakaraṇa)
64	akatagabbhara	မပြုလုပ်အပ်သော-အလိုအလျောက်ဖြစ်ပော်တည်ရှိသော-လိုဏ်။ «S1»	cueva no hecha / surgida y existente por sí misma. Véase también [[akatapabbhāra]].	a cave not made / arisen and existing by itself. See also [[akatapabbhāra]].	ဖြစ်ပော် read as ဖြစ်ပေါ်
75	akatatta	မပြုပြင်အပ်သော-မပြည့်စုံသော-အတ္တဘောရှိသော၊ သူ၊ သည်။	que tiene un cuerpo no arreglado / incompleto (dicho de una persona o de una cosa).	having a body not prepared / incomplete (said of a person or a thing).	အတ္တဘော: body or individual existence
77	akatapabbhāra	မပြုလုပ်အပ်သော-အလိုအလျောက်ဖြစ်ပော်တည်ရှိသော-လိုဏ်။ «S1»	cueva no hecha / surgida y existente por sí misma. Véase también [[akatagabbhara]].	a cave not made / arisen and existing by itself. See also [[akatagabbhara]].	ဖြစ်ပော် read as ဖြစ်ပေါ်
85	akatapātarāsa	မပြုအပ်သေးသော မဘုဉ်းပေး ရသေးသော နံနက်ဆွမ်းရှိသော။ နံနက်ဆွမ်း မဘုဉ်းပေးရသေးသော။ နံနက်စာ မစားရသေးသော၊ သူ၊ သည်။	que tiene el alimento de la mañana aún no hecho / aún no tomado. que aún no ha tomado el alimento de la mañana. que aún no ha comido el desayuno (dicho de una persona o de una cosa).	having the morning meal not yet made / not yet taken. who has not yet taken the morning meal. who has not yet eaten breakfast (said of a person or a thing).	နံနက်ဆွမ်း is the monks' morning alms meal; ဘုဉ်းပေး is the monastic word for eating
92	akatabuddhi	ပြုအပ်-ဆည်းပူးအပ်-သော အတတ်ပညာမရှိသော။ အတတ်ပညာ မသင်ကြားဘူးသော၊ သူ၊ သည်။ အကထ-(ဂ)-လည်းကြည့်။	que no tiene un arte hecho / cultivado. que nunca ha aprendido un arte (dicho de una persona o de una cosa). Véase también [[akatha]] (c).	having no craft made / cultivated. who has never learnt a craft (said of a person or a thing). See also [[akatha]] (c).	cross-reference အကထ probably for အကတ (akata, sense (ဂ))
95	akatabhāga	ပြု-စီမံ-အပ်ပြီးမဟုတ်သော အဖို့အစု၊ (ပြု-စီမံ-အပ်ပြီးမဟုတ်သော-ရှောင်တခင်-အသစ်-ဖြစ်ပော်လာသော-အဖို့အစု-လှူဖွယ်ဝတ္ထု)။	porción no hecha / no dispuesta; (no hecha / no dispuesta / repentina / nueva / surgida, porción / objeto de ofrenda).	a share not made / not arranged; (not made / not arranged / sudden / new / arisen, share / object for offering).	ဖြစ်ပော် read as ဖြစ်ပေါ်
97	akatabhīruttāṇa	«S1» အကတကုသလာ အကတဘီရုတ္တာဏာ။	Véase [[akatabhayaparittāṇa]]. *akatakusalā akatabhīruttāṇā*.	See [[akatabhayaparittāṇa]]. *akatakusalā akatabhīruttāṇā*.	no Burmese gloss: only a cross-reference and a quoted Pāḷi phrase
99	akatamallaka	မပြုပြင်အပ်သော-မကရ်းသွားရှိသော-မကရ်းသွား မထုအပ်သော-ချေးပွတ်ကိရိယာ။	instrumento para restregar la mugre no labrado / que tiene dientes de *makara* / sin dientes de *makara* tallados.	a scrubbing instrument for dirt, not worked / having *makara* teeth / without *makara* teeth carved.	'having makara teeth' contradicts the other alternatives; a negation may be lost; မကရ်းသွား = makara-tooth pattern
102	akatavatthu	မပြုဘူးသေးသော-အသစ်ဖြစ်သော-ဝတ္ထု-အဋ္ဌုပ္ပတ်။	nunca hecho antes / nuevo, relato / *aṭṭhuppatti*.	never done before / new, story / *aṭṭhuppatti*.	ဝတ္ထု may here mean 'case' (Vinaya) rather than 'story'
110	akatasammasana	သုံးသပ်ခြင်းကို မပြုသော၊ မသုံးသပ်သော၊ သူသည်။	que no hace el examen; que no examina (dicho de una persona o de una cosa).	not making the examination; not examining (said of a person or a thing).	ending written သူသည် without ၊; read as သူ၊ သည်
117	akatūpasevana	မပြုအပ်သော မြားရွက် မြားလွှ တပ်ဆင်ခြင်းရှိသော။ မြားရွက် မြားလွှ တပ်ဆင်၍ မထားအပ်သော၊ သည်။ «S1»	que tiene no hecho el montaje de las plumas y la punta de la flecha. que no tiene montadas las plumas y la punta de la flecha (dicho de una cosa). Véase también [[morūpasevī]].	having the fitting of the feathers and head of the arrow not done. not having the feathers and head of the arrow fitted (said of a thing). See also [[morūpasevī]].	မြားလွှ uncertain (arrowhead? barb?)
157	akappiya	မအပ်သော၊ သူ၊ သည်။ (က) မအပ်သော-အမူအကျင့်-ကံ-ကိစ္စ။ (ခ) မအပ်သော ခဲဖွယ်ဘောဇဉ်နှင့် သစ်သီး,သစ်ဥ,သစ်မြစ်စသည်။ (ဂ) မကဂ္ဂိအပ်သော သစ်သီး,သစ်ဥ,သစ်မြစ်နှင့် မအပ်သော-အသား ဟင်းလျာ-ဘောဇဉ်။ (ဃ) ကပ္ပမရှိသော၊ တဏှာ,ဒိဋ္ဌိဟူသော ကပ္ပ ၂-ပါးကို ပယ်စွန့်ပြီးသော၊ သူ၊ သည်။	no permitido (dicho de una persona o de una cosa). (a) no permitido, conducta / *kamma* / asunto. (b) alimentos para masticar y comidas no permitidos, y frutos, tubérculos, raíces y demás. (c) frutos, tubérculos, raíces no hechos *kappiya*, y no permitidos, carne y guiso / comida. (d) que no tiene *kappa*; que ha abandonado los 2 *kappa*, es decir, la *taṇhā* y la *diṭṭhi* (dicho de una persona o de una cosa).	not allowable (said of a person or a thing). (a) not allowable, conduct / *kamma* / business. (b) hard foods and meals not allowable, and fruits, tubers, roots and so on. (c) fruits, tubers, roots not made *kappiya*, and not allowable, meat and curry / meals. (d) having no *kappa*; having abandoned the 2 *kappa*, namely *taṇhā* and *diṭṭhi* (said of a person or a thing).	(c) မကဂ္ဂိ read as မကပ္ပိ
161	akappiyakahāpaṇa	မအပ်သော အသပြာ။ ရဟန်းတို့အား မအပ်-မလျောက်ပတ်-သော (ရောင်းဝယ် မလှယ်နိုင်-ရောင်းဝယ်ရာ၌-အသုံးပြု-တရားဝင်-သော ရွှေ,ငွေ,ကြေး,ခဲ,စက္ကူစသည့်) အသပြာ။	moneda no permitida. moneda no permitida / no apropiada para los monjes (de oro, plata, cobre, plomo, papel y demás, con que se puede comprar, vender e intercambiar / que se usa en la compraventa / de curso legal).	money not allowable. money not allowable / not proper for monks (gold, silver, copper, lead, paper and so on, with which one can buy, sell and exchange / used in trade / legal tender).	ရောင်းဝယ် မလှယ်နိုင် read as ရောင်းဝယ်လဲလှယ်နိုင် (can be traded)
162	akappiyakuṭi	မအပ်သော ကျောင်း။	monasterio no permitido.	a monastery not allowable.	Burmese ကျောင်း (monastery) for Pāḷi kuṭi (hut)
164	akappiyacīvara	မအပ်သော သင်္ကန်း၊ (တိတ္ထိတို့၏ တံခွန်-အလံ-သဖွယ်ဖြစ်သော သမန်းမြက်သင်္ကန်း,လျှော် သင်္ကန်းစသည်နှင့် ညိုလွန်း,နီလွန်း,ဖျော့တော့လွန်းသည့် အရောင်ရှိသော သင်္ကန်းစသည်)။	hábito no permitido; (hábitos de hierba, hábitos de cáñamo y demás, que son como el estandarte / la bandera de los *titthiya*, y hábitos de color demasiado oscuro, demasiado rojo, demasiado pálido y demás).	a robe not allowable; (robes of grass, robes of hemp and so on, which are like the standard / banner of the *titthiya*, and robes of too dark, too red, too pale a colour and so on).	သမန်းမြက် is a specific grass, not identified
168	akappiyatūla	မအပ်သော-လဲ-ဝါ-မှုိ့။	no permitido, relleno / algodón / pelusa.	not allowable, stuffing / cotton / down.	လဲ uncertain (stuffing?)
174	akappiyapaccattharaṇa	မအပ်သော အပော်လွှမ်းအခင်း။	cubierta superior no permitida.	an over-spread not allowable.	အပော် read as အပေါ်
183	akappiyabhisibimbohana	မအပ်သော ဘုံလျှူိအခင်းနှင့် ခေါင်းအုံး။	colchón y almohada no permitidos.	a mattress and pillow not allowable.	ဘုံလျှူိ garbled; read as bhisi (mattress/cushion)
200	akappiyarūpākula	မအပ်သော (ခြင်္သေ့ရုပ်,ကျားရုပ်,နဂါးရုပ် စသော) သားရဲရုပ်တို့ဖြင့် ပြွမ်းသော၊သည်။ အကပ္ပိယရူပါကုလော (အကပ္ပိယရူပါကတော၊က-မူကွဲ)	lleno de figuras de animales feroces no permitidas (como figura de león, figura de tigre, figura de *nāga* y demás) (dicho de una cosa). *akappiyarūpākulo* (*akappiyarūpākato*, variante de lectura *ka*).	full of figures of wild beasts not allowable (such as lion figures, tiger figures, *nāga* figures and so on) (said of a thing). *akappiyarūpākulo* (*akappiyarūpākato*, variant reading *ka*).	က-မူကွဲ: 'ka' may be an edition siglum for the variant
228	akampita	(က) တုန်လှုပ်ခြင်း-မရှိသော-ကင်းသော၊ သည်။ (ခ) မတုန်လစေအပ်သော၊ သူ၊ သည်။ (ဂ) မတုန်လှုပ်သော-မတုန်လှုပ်စေနိုင်သော-တရား (နိဗ္ဗာန်)။	(a) que no tiene / está libre de temblor (dicho de una cosa). (b) que no ha sido hecho temblar (dicho de una persona o de una cosa). (c) estado que no tiembla / que no puede ser estremecido (Nibbāna).	(a) having no / free from trembling (said of a thing). (b) not made to tremble (said of a person or a thing). (c) a state that does not tremble / cannot be shaken (Nibbāna).	(b) တုန်လ read as တုန်လှုပ်
245	akamma	မပြုလုပ်ခြင်း။ (က) အမှုကိစ္စကို မပြုလုပ်ခြင်း။ (ခ) မသင့်လျော်သော အကြောင်း၊ မသင့်လျော်သော အမှုကိစ္စကို ပြုလုပ်ခြင်း။ (ဂ) (တစ်စုံတစ်ယောက်၏) ပြုလုပ်ခြင်း ကင်းသော မိမိ၏ သဘော။ (ဃ) ကံမဟုတ်-ကံမဖြစ်-ကံမမြောက်-သော၊ သည်။ (စ) ငယ်သော-ကံ-ကိစ္စ။ (ဆ) မပြုထိုက်သော အကုသိုလ်အမှု။ (ဇ) ပြုအပ်-ပြုဖွယ်-မဟုတ်သော အမှုကိစ္စ။ «S1»	el no hacer. (a) el no hacer un asunto. (b) causa no apropiada; el hacer un asunto no apropiado. (c) la propia naturaleza, libre del hacer (de alguien). (d) que no es *kamma* / no se vuelve *kamma* / no llega a ser *kamma* (dicho de una cosa). (f) pequeño, *kamma* / asunto. (g) acción no saludable (akusala) que no conviene hacer. (h) asunto que no se ha de hacer / que no es cosa de hacer. Véase [[akammikāma]].	not doing. (a) not doing a task. (b) an improper cause; doing an improper task. (c) one's own nature, free from doing (by anyone). (d) not being *kamma* / not becoming *kamma* / not amounting to *kamma* (said of a thing). (f) small, *kamma* / task. (g) an unwholesome deed not fit to be done. (h) a task not to be done / not a thing to do. See [[akammikāma]].	sense (င) missing in source, markers jump from (ဃ) to (စ); in (d) ကံ may be the grammatical 'object' (kamma), not action
246	akammaka	ကံမဟုတ်-ကံနှင့်မစပ်-သော၊ သည်။	que no es *kamma* / no está relacionado con el *kamma* (dicho de una cosa).	not being *kamma* / not connected with *kamma* (said of a thing).	ကံ here is probably the grammatical object: akammaka = intransitive
251	akammaññatā	အကမ္မည၏အဖြစ်။ အကမ္မညဖြစ်ခြင်း။ (က) စိတ်၏ မခံ့ကျန်းခြင်း-အီသာကျန်းတောမရှိခြင်း။ (ခ) စေတသိက် ခန္ဓာငါးပါး၏-မခံ့ကျန်းခြင်း-အီသာကျန်းတောမရှိခြင်း။	el hecho de *akammañña*. el llegar a ser *akammañña*. (a) el no ser vigorosa / el no tener soltura la mente. (b) el no ser vigorosos / el no tener soltura los cinco *khandha* *cetasika*.	the state of *akammañña*. becoming *akammañña*. (a) the mind's not being vigorous / lacking ease. (b) the five *cetasika* *khandha*'s not being vigorous / lacking ease.	(b) စေတသိက် ခန္ဓာငါးပါး unclear (cetasika aggregates are three); rendered literally
286	akaronta	မပြု-မလုပ်-သော။ (က) မပြုသော၊ သူ၊ သည်။ (ခ) မပြုလုပ်-မဖြစ်ပော်စေ-သော၊ သူ၊ သည်။	que no hace / no obra. (a) que no hace (dicho de una persona o de una cosa). (b) que no hace / no hace surgir (dicho de una persona o de una cosa).	not doing / not acting. (a) not doing (said of a person or a thing). (b) not doing / not causing to arise (said of a person or a thing).	ဖြစ်ပော် read as ဖြစ်ပေါ်
311	akasiralābhī	ပြန့်ပြန်-များပြား-စွာ ရလေ့ရှိသော၊ သူ၊ သည်။ (က) ပြန့်ပြောစွာ-များပြားစွာ-မွန်မြတ်သည်ထက် မွန်မြတ်သည်တို့ကိုသာ-ရလေ့ရှိသော၊ သူ၊ သည်။ (ခ) ပြန့်ပြော-များပြား-စွာရလေ့ရှိသော၊ ပိုင်းခြားထားသည့် အတိုင်းသာလျှင် ထခြင်းငှါ စွမ်းနိုင်သော၊ သူ၊ သည်။ (ဂ) အလိုရှိသော ခဏ၌ ဝင်စားခြင်းငှါ စွမ်းနိုင်သော၊ သာမဓိ၏ အန္တရာယ်ဖြစ်သော နီဝရဏတရားတို့ကို မငြိုမငြင် ပယ်ခွါနိုင်သော၊ ပိုင်းခြားထားသည့်အတိုင်းသာလျှင် ထခြင်းငှါ စွမ်းနိုင်သော၊ သူ၊ သည်။	que suele obtener amplia / abundantemente (dicho de una persona o de una cosa). (a) que suele obtener amplia / abundantemente / solo lo más excelente de lo excelente (dicho de una persona o de una cosa). (b) que suele obtener amplia / abundantemente; capaz de emerger solo conforme a lo delimitado (dicho de una persona o de una cosa). (c) capaz de entrar en el momento que desea; capaz de eliminar sin dificultad los estados *nīvaraṇa*, que son un obstáculo para el *samādhi*; capaz de emerger solo conforme a lo delimitado (dicho de una persona o de una cosa).	in the habit of obtaining widely / abundantly (said of a person or a thing). (a) in the habit of obtaining widely / abundantly / only what is more excellent than the excellent (said of a person or a thing). (b) in the habit of obtaining widely / abundantly; able to emerge only as determined (said of a person or a thing). (c) able to enter at the moment one wishes; able to remove without difficulty the *nīvaraṇa* states, which are an obstacle to *samādhi*; able to emerge only as determined (said of a person or a thing).	ပြန့်ပြန် read as ပြန့်ပြော; သာမဓိ read as သမာဓိ; ဝင်စား = entering an attainment
347	akāriya	မပြုအပ်သော။ ၊ မပြုနိုင်-မပြုဝံ့-မပြုရဲ-သော၊ သည်။	que no se ha de hacer; que no puede / no osa / no se atreve a hacer (dicho de una cosa).	not to be done; not able / not daring / not venturing to do (said of a thing).	stray ။ before ၊ in source
