id	iast	burmese	es	en	flag
27245	ākāsānañcāyatana	(၁) အဆုံးအပိုင်းအခြားမရှိသော ကောင်းကင်ပညတ်ဟူသော တည်ရာအာရုံရှိသော၊ ဈာန်၊(အာကာသနဉ္စာယတနဈာန်)။ (န) (၂) အဆုံးအပိုင်းအခြားမရှိသော ကောင်းကင်ပညတ် ဟူသော(ဈာန်၏) တည်ရာအာရုံ-(ဈာန်၏)ဖြစ်ရာအာရုံ။ (၃) အာကာသာနဉ္စာယတန-ဘုံ-ဘဝ၊ အာကာသာနဉ္စာယတန ခန္ဓာလေးပါး။ «S1»	(1) que tiene como objeto base la *paññatti* del espacio sin fin ni límite; *jhāna* (*ākāsānañcāyatanajhāna*). (neutro) (2) el objeto base (del *jhāna*) / el objeto donde surge (el *jhāna*), que es la *paññatti* del espacio sin fin ni límite. (3) el plano / la existencia *ākāsānañcāyatana*; los 4 *khandha* *ākāsānañcāyatana*. Véase [[ākāsānañcāyatananupaga]].	(1) having as its base-object the *paññatti* of space without end or limit; *jhāna* (*ākāsānañcāyatanajhāna*). (neuter) (2) the base-object (of the *jhāna*) / the object where (the *jhāna*) arises, which is the *paññatti* of space without end or limit. (3) the *ākāsānañcāyatana* plane / existence; the 4 *ākāsānañcāyatana* *khandha*. See [[ākāsānañcāyatananupaga]].	the bracketed Burmese spells the jhāna name အာကာသနဉ္စ… (short vowel); romanised as ākāsānañcāyatanajhāna
27280	ākiñcañña	(၁) (က) စိုးစဉ်းအနည်းငယ်မျှ (ဘင်ခဏမျှ) အကြွင်းအကျန်မရှိသော ပဌမာရုပ္ပဝိညာဉ်၏အဖြစ်၊ (ပဌမာရုပ္ပဝိညာဉ်,အာကာသာနဉ္စာယတနဝိညာဉ်၏မရှိခြင်း-ချုပ်ပျောက် ကင်းကွာခြင်း-တည်းဟူသော နတ္ထိဘောပညတ်)။ «S1» (ခ) စိုးစဉ်းအနည်းငယ်သော သိမ်းဆည်းအပ်သော ပစ္စည်းဥစ္စာ- မရှိသည်၏အဖြစ်-မရှိခြင်း။ (ဂ) ဖိစီးနှိပ်စက်တတ်သော-ကြောင့်ကြပလိဗောဓ-အချုပ်အချယ် အနှောင်အဖွဲ့-မရှိသည်၏အဖြစ်-မရှိခြင်း။ (တိ) (၂) (က) တစ်စုံတစ်ခုသော (ပဋိဘာဂနိမိတ်) အာရုံမရှိသော (အာကိဉ္စညာယတန ဈာန်)။ (ခ) ဖိစီး-နှိပ်စက်-တားမြစ်-တတ်သော ကိလေသာမရှိသော (မဂ်,ဖိုလ်,နိဗ္ဗာန်)။ (ဂ) ဖိစီး နှိပ်စက်တတ်သော-ကြောင့်ကြပလိဗောဓ-အချုပ်အချယ် အနှောင်အဖွဲ့-မရှိသော (အကျင့်)။	(1) (a) el hecho de que el *viññāṇa* *paṭhamāruppa* no deja residuo alguno, ni siquiera mínimo (ni siquiera un momento *bhaṅga*); (la *natthibhāvapaññatti* que es la inexistencia / cesación y desaparición del *viññāṇa* *paṭhamāruppa*, el *viññāṇa* *ākāsānañcāyatana*). Véase [[ākiñcaññāyatana]]. (b) el hecho de no tener / el no tener bienes y posesiones guardados, ni siquiera mínimos. (c) el hecho de no tener / el no tener preocupación *palibodha* / trabas y ataduras que suelen oprimir y afligir. (adjetivo) (2) (a) (el *ākiñcaññāyatanajhāna*) que no tiene objeto (*paṭibhāganimitta*) alguno. (b) (*magga*, *phala*, Nibbāna) que no tiene *kilesa* que suelen oprimir / afligir / obstruir. (c) (práctica) que no tiene preocupación *palibodha* / trabas y ataduras que suelen oprimir y afligir.	(1) (a) the state in which the *paṭhamāruppa* *viññāṇa* leaves no remainder whatever, not even the least (not even a *bhaṅga* moment); (the *natthibhāvapaññatti* that is the non-existence / cessation and disappearance of the *paṭhamāruppa* *viññāṇa*, the *ākāsānañcāyatana* *viññāṇa*). See [[ākiñcaññāyatana]]. (b) the state of not having / not having goods and possessions stored up, not even the least. (c) the state of not having / not having worry, *palibodha* / bonds and fetters apt to oppress and afflict. (adjective) (2) (a) (the *ākiñcaññāyatanajhāna*) having no (*paṭibhāganimitta*) object whatever. (b) (*magga*, *phala*, Nibbāna) having no *kilesa* apt to oppress / afflict / obstruct. (c) (practice) having no worry, *palibodha* / bonds and fetters apt to oppress and afflict.	hyphens in (1)(b), (1)(c), (2)(c) mark phrase segments more than alternatives; grouping uncertain
27309	ākiṇṇa	(၁) (က) ရောပြွမ်းသော၊ ရောနှော-ရှုပ်ထွေး-သော။ (ခ) ရောပြွမ်း-ခြံရံအပ်သော။ (ဂ) ရောပြွမ်း-ကျဉ်းမြောင်း-ခြင်းသို့ ရောက်သော။ (ဃ) ရောပြွမ်း-ပြည့်စုံသော။ (င) ရောပြွမ်း-မစင်ကြယ်-သော။ (စ) ရောပြွမ်း-ပြန့်ပြောများပြား-သော။ (၂) သွန်းလောင်း-ထည့်-အပ်သော။ (၃) ကြမ်းကြုတ်သော။ «S1» (င)  «S2» (စ)  «S3»	(1) (a) entremezclado; mezclado / enredado. (b) entremezclado / rodeado. (c) que ha llegado a estar entremezclado / estrecho. (d) entremezclado / lleno. (e) entremezclado / impuro. (f) entremezclado / extenso y numeroso. (2) vertido / echado. (3) cruel. Véase [[ākiṇṇakammanta]]. (e) Véase [[ākiṇṇakammanta]]. (f) Véase [[ākiṇṇavaralakkhaṇa]].	(1) (a) mingled; mixed / tangled. (b) mingled / surrounded. (c) that has become mingled / cramped. (d) mingled / full. (e) mingled / impure. (f) mingled / extensive and numerous. (2) poured / put in. (3) cruel. See [[ākiṇṇakammanta]]. (e) See [[ākiṇṇakammanta]]. (f) See [[ākiṇṇavaralakkhaṇa]].	the article ends with bare sense markers (င) «S2» (စ) «S3», apparently cross-references attached to senses (e) and (f); kept as given
27315	ākiṇṇadosa	ပြမ်းဖြင့်-များပြား-သော အပြစ်ရှိသော။	que tiene faltas entremezcladas / numerosas.	having faults mingled / numerous.	ပြမ်းဖြင့် read as a misprint of ပြွမ်း 'mingled'
27352	ākulipuppha	တောင်ကျည်းပွင့်။	flor de taung-kyi.	taung-kyi flower.	Burmese plant name တောင်ကျည်း left transliterated; species not identified
27353	ākulī	တောင်ကျည်းပင်။ «S1»	el árbol taung-kyi. Véase [[ākulipuppha]].	the taung-kyi tree. See [[ākulipuppha]].	Burmese plant name တောင်ကျည်း left transliterated; species not identified
27389	ākhyāta	(၁) အာချာတ်သဒ္ဒါ၊ အာချာတ်ပုဒ်၊ (သွားခြင်း,ချက်ခြင်းစသော) ကြိယာကို-ဟောသော-ဖော်ပြသော-ပုဒ် (ဂစ္ဆတိ,အသတိ-စသော ကြိယာပုဒ်)။ (၂) အာချာတ်ပုဒ်-ဂစ္ဆတိ,ပစတိ စသောကြိယာပုဒ်-တို့ကို ပြဆိုရာဖြစ်သော အပိုင်း,အခန်း,ကျမ်း၊ အာချာတ်ပိုင်း၊ အာချာတ်အခန်း၊ အာချာတ်ကျမ်း။ (၃) ဟောအပ်သော၊ ပြောဆိုအပ်သော။	(1) la palabra *ākhyāta*; el término *ākhyāta*; el término que expresa / manifiesta una acción (como ir, cocinar, etc.) (términos verbales como *gacchati*, *asati*, etc.). (2) la sección, el capítulo, el tratado en que se exponen los términos *ākhyāta* / los términos verbales como *gacchati*, *pacati*, etc.; la sección *ākhyāta*; el capítulo *ākhyāta*; el tratado *ākhyāta*. (3) enseñado; dicho.	(1) the *ākhyāta* word; the *ākhyāta* term; the term that expresses / shows an action (such as going, cooking, etc.) (verbal terms such as *gacchati*, *asati*, etc.). (2) the section, chapter, treatise in which *ākhyāta* terms / verbal terms such as *gacchati*, *pacati*, etc., are set out; the *ākhyāta* section; the *ākhyāta* chapter; the *ākhyāta* treatise. (3) taught; spoken.	(1) lists အသတိ beside ဂစ္ဆတိ where (2) has ပစတိ; possibly a misprint
27420	āgata	(၁) (က) လာသော၊ ရောက်သော၊ ရောက်လာသော။ (ခ) လာသော၊ ပြန်ရောက်လာသော။ (ဂ) လာသော၊ ပါရှိသော၊ ဟောကြားအပ်သော။ (ဃ) လာသော၊ ဆိုက်ရောက်လာသော။ (င) လာသော၊ ကပ်ရောက်သော၊ ရသော။ (စ) လာသော၊ နှုတ်၌လာသော၊ ကောင်းစွာ ဖြစ်စေအပ်သော။ (ဆ) ရောက်လာသော၊ မေးအပ်သော။ (ဇ) ရှေးရှုထင်သော။ (၂) လာအပ်သော။ (၃) ရောက်အပ်သော။ (၄) လာရာဖြစ်သော။ (န) လာခြင်း။ (၂)  «S1» (၃)  «S2» (၄)  «S3» (န) (၅)  «S4»	(1) (a) que viene; que llega; que ha llegado. (b) que viene; que ha regresado. (c) que viene; que está incluido; enseñado. (d) que viene; que ha arribado. (e) que viene; que se acerca; que obtiene. (f) que viene; que viene a la boca; bien producido. (g) que ha llegado; preguntado. (h) que se manifiesta de frente. (2) venido. (3) alcanzado. (4) que es el lugar de donde se viene. (neutro) el venir. (2) Véase [[āgatamagga]] (1). (3) Véase [[āgatapubba]]. (4) Véase [[āgatakāla]]. (neutro) (5) Véase [[āgatanandana]] (b).	(1) (a) coming; arriving; having arrived. (b) coming; having returned. (c) coming; included; taught. (d) coming; having arrived at. (e) coming; approaching; obtaining. (f) coming; coming to the mouth; well produced. (g) having arrived; asked. (h) manifest in front. (2) come (to). (3) reached. (4) being the place from which one comes. (neuter) coming. (2) See [[āgatamagga]] (1). (3) See [[āgatapubba]]. (4) See [[āgatakāla]]. (neuter) (5) See [[āgatanandana]] (b).	the article ends with a second run of sense numbers (2) (3) (4) (န)(5) that carry only placeholders; kept as given
27424	āgatakahāpaṇa	ရလာသော အသပြာ။	la moneda obtenida.	the coin obtained.	အသပြာ is the Burmese name of the kahāpaṇa coin; rendered generically
27442	āgatanavanīta	လာသော-ဟောကြားအပ်သော-ဆီဦး-ထောပေး-မသကာ။	la mantequilla fresca / manteca / masaka (?) que viene / es enseñada.	the fresh butter / butter / masaka (?) that comes / is taught.	third alternative မသကာ unclear (possibly a misprint); left transliterated
27492	āgati	(၁) (က) လာရာအရပ်၌၊ (ပဋိသန္ဓေနေသည်၏ အစွမ်းဖြင့်) လာခဲ့ရာ-အရပ်-ဘဝ။ (ခ) လာရာအရပ်၊ လာခဲ့သောနေရာဌာန။ (၂) (က) လာရောက်ခြင်း၊ (ခ) ပဋိသန္ဓေနေသည်၏ အစွမ်းဖြင့် လာရောက်ခြင်း၊ ပဋိသန္ဓေနေခြင်း။ ဤဘဝ-ယခုမျက်မှောက် ဘဝ-သို့လာရောက်ခြင်း။ (၃) လာရာအခါ။ (၄) ရှေးရှူဖြစ်ရာဖြစ်သော အာရုံ (ကံ,ကမ္မနိမိတ်,ဂတိနိမိတ်)။ (၄) အာဂတိဂတိ (၂) အနက်ကြည့်။	(1) (a) en el lugar de donde se viene; el lugar / la existencia de donde se ha venido (en virtud de tomar *paṭisandhi*). (b) el lugar de donde se viene; el lugar del que se ha venido. (2) (a) el venir; (b) el venir en virtud de tomar *paṭisandhi*; el tomar *paṭisandhi*. El venir a esta existencia / la existencia presente. (3) el momento de venir. (4) el objeto que es donde surge de frente (*kamma*, *kammanimitta*, *gatinimitta*). (4) Véase [[āgatigati]] (2).	(1) (a) in the place from which one comes; the place / existence from which one has come (by way of taking *paṭisandhi*). (b) the place from which one comes; the place from which one has come. (2) (a) coming; (b) coming by way of taking *paṭisandhi*; taking *paṭisandhi*. Coming to this existence / the present existence. (3) the time of coming. (4) the object that is where it arises facing (*kamma*, *kammanimitta*, *gatinimitta*). (4) See [[āgatigati]] (2).	sense number (4) occurs twice; the second is an unconverted 'see āgatigati sense (2)' formula, rendered literally
27504	āgantukaüpakkilesa	အာဂန္တုက ဥပက္ကိလေသ အာဂန္တု ကဖြစ်သော အညစ် အကြေး။ ရဇန္တိ အာဂန္တုကဥပက္ကိလေသံ။ အံ၊ဋ္ဌ၊ဥ၃။ ၃၁၆။ (-ဇာ၊ဋ္ဌ၊၃။ ၃၄၄။ )	*āgantuka upakkilesa*; la suciedad / mancha que es *āgantuka*. *rajanti āgantukaüpakkilesaṁ*.	*āgantuka upakkilesa*; the dirt / stain that is *āgantuka*. *rajanti āgantukaüpakkilesaṁ*.	citations (AṄ-A, JA) dropped; the quoted Pāḷi phrase is a fragment
27513	āgantukapaṭṭa	သလင်းထောင်၊ ပြင်ထပ်၊ သင်္ကန်းအပော်၌ နောက်ထပ် တင်အပ်သောအလွှာ။ «S1»	salin-htaung (?); capa exterior; la capa que se pone después encima del hábito. Véase también [[anvādhika]].	salin-htaung (?); outer layer; the layer put on afterwards over the robe. See also [[anvādhika]].	first gloss သလင်းထောင် unclear (a robe part?); left transliterated
27514	āgantukapatta	သလင်းထောင်၊ ပြင်ထပ်၊ သင်္ကန်းအပော်၌ နောက်ထပ် တင်အပ်သောအလွှာ။ «S1»	salin-htaung (?); capa exterior; la capa que se pone después encima del hábito. Véase también [[anvādhika]].	salin-htaung (?); outer layer; the layer put on afterwards over the robe. See also [[anvādhika]].	first gloss သလင်းထောင် unclear (a robe part?); left transliterated
27517	āgantukabhavaṅga	အာဂန္တုကဘဝင်စိတ်၊ ပဋိသန္ဓေစိတ်,မတူသော ဘဝင်စိတ်၊ (က) ဘဝင်ကိစ္စတပ်သော ဥပေက္ခာသဟဂုတ် သန္တီရဏစိတ်၊ (သောမနဿသဟဂုတ်စိတ်ဖြင့် ပဋိသန္ဓေနေသောသူမှာ ဒေါသဇော၏အဆုံး၌ တဒါရုံဖြစ်ခွင့် မရသောအခါတွင် ဒေါသဇော,တူလသောမနဿဘဝင်တို့ကို ဆက်သွယ်သည့် အနေဖြင့်ဖြစ်သော ဥပေက္ခာသဟဂုတ် သန္တီရဏစိတ်တည်း။ «S1» (ခ) မူလမဟာဝိပါက် ပဋိသန္ဓေစိတ်,မတူပဲ မဟာကုသိုလ်ဇော,သာ တူသော မဟာဝိပါက်တဒါရုံစိတ်၊ (ဥပမာအားဖြင့် ပဌမမဟာဝိပါက်စိတ်ဖြင့် ပဋိသန္ဓေနေသူ ဖြစ်အံ့ ဒုတိယ မဟာကုသိုလ်ဇော၏ နောက်၌ ယင်းဇော,သာ အလားတူဖြစ်သော ဒုတိယမဟာဝိပါက် တဒါရုံစိတ်၊ ထို့အတူ တတိယ စတုတ္ထ အစရှိသော မဟာကုသိုလ်ဇောတို့၏ နောက်၌ ယင်းဇောတို့,သာ အသီးအသီးတူကြသော တတိယ စတုတ္ထ အစရှိသော မဟာဝိပါက် တဒါရုံစိတ်များတည်း)။	la mente *āgantukabhavaṅga*; la mente *bhavaṅga* distinta de la mente *paṭisandhi*; (a) la mente *santīraṇa* *upekkhāsahagata* que desempeña la función de *bhavaṅga*; (es la mente *santīraṇa* *upekkhāsahagata* que, en quien ha tomado *paṭisandhi* con una mente *somanassasahagata*, cuando al final de un *javana* de *dosa* no hay ocasión para que surja el *tadārammaṇa*, se da a modo de enlace entre el *javana* de *dosa* y el *bhavaṅga* de *somanassa*. Véase [[tadārammaṇaniyama]]. (b) la mente *mahāvipāka* *tadārammaṇa* que no es igual a la mente *paṭisandhi* *mahāvipāka* original, sino igual solo al *javana* *mahākusala*; (por ejemplo, si alguien ha tomado *paṭisandhi* con la primera mente *mahāvipāka*, tras el segundo *javana* *mahākusala*, la segunda mente *mahāvipāka* *tadārammaṇa*, semejante solo a ese *javana*; del mismo modo, tras los *javana* *mahākusala* tercero, cuarto, etc., las mentes *mahāvipāka* *tadārammaṇa* tercera, cuarta, etc., semejantes cada una solo a esos *javana*).	the *āgantukabhavaṅga* mind; the *bhavaṅga* mind unlike the *paṭisandhi* mind; (a) the *upekkhāsahagata* *santīraṇa* mind performing the function of *bhavaṅga*; (it is the *upekkhāsahagata* *santīraṇa* mind that, in one who has taken *paṭisandhi* with a *somanassasahagata* mind, when at the end of a *dosa* *javana* there is no opportunity for *tadārammaṇa* to arise, occurs by way of linking the *dosa* *javana* and the *somanassa* *bhavaṅga*. See [[tadārammaṇaniyama]]. (b) the *mahāvipāka* *tadārammaṇa* mind that is not like the original *mahāvipāka* *paṭisandhi* mind but like the *mahākusala* *javana* alone; (for example, if one has taken *paṭisandhi* with the first *mahāvipāka* mind, after the second *mahākusala* *javana*, the second *mahāvipāka* *tadārammaṇa* mind, which is like that *javana* alone; likewise, after the third, fourth, etc., *mahākusala* *javana*, the third, fourth, etc., *mahāvipāka* *tadārammaṇa* minds, each like those *javana* alone).	in (a) ဒေါသဇော,တူလသောမနဿဘဝင် read as 'the dosa javana and the somanassa bhavaṅga' (တူလ unclear); the parenthesis opened in (a) is never closed in the source
27529	āgantukāgāra	ဧည့်သည်တို့ တည်းခိုရာအိမ်၊ ကုသိုလ်ဖြစ်-အခမဲ့-ဧည့်ရိပ်သာ-ဧည့်ဗိမာန်-ဧည့်ခန်းဆောင်။	la casa donde se alojan los huéspedes; que es sano / gratuito / albergue / pabellón de huéspedes / sala de huéspedes.	the house where guests lodge; being wholesome / free of charge / rest-house / guest pavilion / guest hall.	ကုသိုလ်ဖြစ် rendered 'sano' per glossary; colloquially it means 'charitable, done for merit' here
27540	āgamaṭṭhakatā	အဂမအဋ္ဌကထာ၊ ဒီဃနိကာယ် စသော သုတ္တန်ပါဠိတော်၏ အဖွင့် အဋ္ဌကထာ။	el *agamaaṭṭhakathā*; el comentario explicativo del texto *pāl̤i* de los *suttanta*, como el *Dīghanikāya*, etc.	the *agamaaṭṭhakathā*; the explanatory commentary on the *pāl̤i* text of the *suttanta*, such as the *Dīghanikāya*, etc.	Burmese spells the title အဂမ (short a) against headword āgama-
