id	iast	burmese	es	en	flag
101085	pakatināl̤i	ပင်ကိုယ်-ပြကတေ့-ကွမ်းစား-စလယ်တောင်း။	medida ‹ကွမ်းစား› / ‹စလယ်› propia / natural.	own / natural ‹ကွမ်းစား› / ‹စလယ်› measure.	Burmese measures of capacity ကွမ်းစား / စလယ်တောင်း left in Burmese
101086	pakatinigguṇḍī	ပင်ကိုယ်-ပြကတေ့-ကြောင်ပန်း၊ ရိုးရိုးကြောင်ပန်း၊ ကြောင်ပန်းဖြူ။	‹ကြောင်ပန်း› propio / natural; ‹ကြောင်ပန်း› común; ‹ကြောင်ပန်း› blanco.	own / natural ‹ကြောင်ပန်း›; common ‹ကြောင်ပန်း›; white ‹ကြောင်ပန်း›.	plant ကြောင်ပန်း left in Burmese; possibly Vitex negundo (nigguṇḍī), tentative
101140	pakatibhummavacana	ပင်ကိုယ်-ပြကတေ့-သတ္တမီဝိဘတ်၊ ရိုးရိုးသတ္တမီဝိဘတ်၊ အာဓာရအနက်၌ဖြစ်သော သတ္တမီဝိဘတ်။	caso locativo propio / natural; caso locativo común; caso locativo que ocurre en el sentido de *ādhāra*.	own / natural locative case; ordinary locative case; locative case occurring in the sense of *ādhāra*.	သတ္တမီဝိဘတ် rendered as locative case; အာဓာရ (location, support) kept in Pāḷi
101146	pakatimagga	ပင်ကိုယ်-ပြကတေ-လမ်းခရီး။	camino propio / natural.	own / natural road.	ပြကတေ written without the dot below (ပြကတေ့ elsewhere)
101151	pakatimaṇḍala	ပင်ကိုယ်-ပြကတေ့-သပိတ်ခြေဝန်း၊ မကာရ်းသွားသဏ္ဌာန်ပြုလုပ်အပ်သော သပိတ်ခြေဝန်း။	anillo de base del cuenco propio / natural; anillo de base del cuenco hecho con forma de dientes de *makara*.	own / natural base-ring of the bowl; base-ring of the bowl made in the shape of *makara* teeth.	မကာရ်းသွားသဏ္ဌာန် read as 'shape of makara teeth'; tentative
101172	pakatiloṇa	ပင်ကိုယ်-ပြကတေ့-သား၊ ပကတိဆား၊ ရိုးရိုးဆား။	sal propia / natural; sal normal; sal común.	own / natural salt; normal salt; ordinary salt.	source has သား (flesh/son) where ဆား (salt) is plainly meant; read as ဆား
101174	pakativajja	ပင်ကိုယ်-ပကတိ-အားဖြင့် ရှောင်ကြဉ်အပ်သောအပြစ်။	falta que ha de evitarse por su naturaleza propia / natural.	fault to be avoided by its own / natural nature.	second alternative written ပကတိ (not ပြကတေ့)
101182	pakativatta	ပင်ကိုယ်-ပြကတေ့-အားဖြင့် လှူအပ်သောဝတ်၊ ပြကတေ့ဝတ်၊ လှူနေကျအလှူဝတ်။	ofrenda regular dada de modo propio / natural; ofrenda regular natural; ofrenda regular que se suele dar.	regular offering given in the own / natural way; natural regular offering; regular offering customarily given.	ဝတ် read as a customary/regular offering (vatta)
101209	pakatisañcārapaṭikkhepa	ပင်ကိုယ်-ပြကတေ့-အားဖြင့် လှည့်လည်သွားလာမှုကို ပယ်ခြင်း။	el rechazar el ir y venir de modo propio / natural.	rejecting going about in the own / natural way.	ပယ် here means rejection / prohibition (paṭikkhepa): rechazar / reject
101234	pakatisukhumāla	ပင်ကိုယ်-ပြကတေ့-အားဖြင့် နူးည့သိမ်မွေ့သော၊ သူ။	suave y delicado de modo propio / natural (dicho de una persona).	soft and delicate in the own / natural way (said of a person).	နူးည့ read as နူးညံ့
101237	pakatisumanā	ပင်ကိုယ်-ပြကတေ့-မြတ်လေးပန်း၊ ရိုးရိုးမြတ်လေးပန်း။	jazmín ‹မြတ်လေး› propio / natural; jazmín ‹မြတ်လေး› común.	own / natural jasmine ‹မြတ်လေး›; ordinary jasmine ‹မြတ်လေး›.	plant မြတ်လေးပန်း tentatively identified as jasmine (Jasminum sp.)
101259	pakatyattha	လိင်,ဓာတ်၏အနက်။	el significado del *liṅga* y de la *dhātu*.	the meaning of the *liṅga* and the *dhātu*.	grammatical: liṅga = nominal stem, dhātu = verbal root; kept in Pāḷi
101279	pakappessasi	အားထုတ်-ပြုလပ်-စီရင်-လတ္တံ့။ «S1»	se esforzará / hará / dispondrá. Véase [[pakappeti]] (2).	will strive / make / arrange. See [[pakappeti]] (2).	future: Burmese unmarked for person, rendered 3rd person (the Pāḷi -ssasi is 2nd sing.); ပြုလပ် read as ပြုလုပ်
101295	pakampeyya	တုန်လှုပ်ပြီ၊ ပြင်းစွာတုန်လှုပ်ပြီ၊ အပြားအားဖြင့် တုန်လှုပ်ပြီ။ «S1»	tembló; tembló violentamente; tembló de diversos modos. Véase [[pakampati]].	trembled; trembled violently; trembled in various ways. See [[pakampati]].	Burmese gives the past (ပြီ) for the optative form pakampeyya; translated as written
101321	pakaraṇābhidhāna	ကျမ်း၏အမည်၊ ကျမ်းဂန်၏အနည်။ «S1»	el nombre del tratado; el nombre del tratado. Véase [[pakaraṇappayojana]].	the name of the treatise; the name of the treatise. See [[pakaraṇappayojana]].	source has အနည် (sediment), plainly a misprint for အမည် (name)
101329	pakārattha	(၁) အပြား-အထူး အပြား-အထူးထူးအပြားပြား-ဟူသော။ (၂) အတူ-အလားတူ-ဟူသော။ «S1» (တိ) (၃) အပြား-အထူးအပြား-အထူးထူး အပြားပြား-ဟူသော ရှိသော။ (၄) အတူ-အလားတူ-ဟူသော ရှိသော။	(1) lo llamado división / clase particular / clases diversas y variadas. (2) lo llamado semejante / parecido. Véase [[pakāratthajotaka]]. (adjetivo) (3) que tiene lo llamado división / clase particular / clases diversas y variadas. (4) que tiene lo llamado semejante / parecido.	(1) what is called division / particular kind / diverse and varied kinds. (2) what is called alike / similar. See [[pakāratthajotaka]]. (adjective) (3) having what is called division / particular kind / diverse and varied kinds. (4) having what is called alike / similar.	senses (1)-(4) end in ဟူသော with no noun written; the implied noun (probably 'meaning', attha) is not supplied
101333	pakārantaranivattanattha	အထူးအပြား တစ်မျိုးကို-တားမြစ်-နစ်စေ-ခြင်းအကျိုးရှိသော။	que tiene como propósito el impedir / hacer desaparecer otra clase particular.	having as its purpose the preventing / setting aside of another particular kind.	နစ်စေ read as 'cause to sink, set aside' (nivattana); uncertain
101365	pakāsanavasappavattavisaṁvādanādhippāya	ထင်စွာပြခြင်း၏ အစွမ်းဖြင့်ဖြစ်သော ချွတ်ယွင်းစေခြင်း၌ အလိုဆန္ဒ။	el deseo (*chanda*) de engañar que surge por la fuerza del mostrar claramente.	the desire (*chanda*) for deceiving that arises by the power of showing clearly.	ချွတ်ယွင်းစေခြင်း read as 'deceiving, causing to go astray' (visaṁvādana)
101370	pakāsanīya	ထင်စွာပြအပ်သော (ကံစသည်)။	que ha de ser mostrado claramente (el *kamma* y demás).	to be shown clearly (the *kamma* and so on).	ကံ here is the Saṅgha's formal act (pakāsanīyakamma)
101371	pakāsanīyakamma	ပကာသနီယကံ၊ ထင်စွာ ပြအပ်သော ကံ၊ ပုဂ္ဂိုလ်တစ်ဦးတစ်ယောက်၏ အမူအကျင့်ကို ထင်ရှားအောင်ပြရသောကံ။	*pakāsanīyakamma*; el *kamma* que ha de ser mostrado claramente; el *kamma* por el que se ha de hacer manifiesta la conducta de una persona.	*pakāsanīyakamma*; the *kamma* to be shown clearly; the *kamma* by which the conduct of a person has to be made manifest.	ကံ here is the Saṅgha's formal act
101372	pakāsanīyakammakaraṇa	ပကာသနီယကံကို ပြုခြင်း။	el realizar el *pakāsanīyakamma*.	the performing of the *pakāsanīyakamma*.	ကံ here is the Saṅgha's formal act
101386	pakāsayissāma	ထင်ရှားစေကုန်အံ့၊ ထင်စွာပြကုန်အံ့။ «S1»	harán manifiesto; mostrarán claramente. Véase [[pakāsayati]].	will make manifest; will show clearly. See [[pakāsayati]].	future -အံ့ rendered 3rd person per rule; the headword (-ssāma) is 1st plural
101387	pakāsayissāmi	ထင်ရှားစေအံ့၊ ထင်စွာပြအံ့။ «S1»	hará manifiesto; mostrará claramente. Véase [[pakāsayati]].	will make manifest; will show clearly. See [[pakāsayati]].	future -အံ့ rendered 3rd person per rule; the headword (-ssāmi) is 1st singular
101396	pakāsitadhamma	ထင်ရှားပြီးသော သစ္စာ ၄-ပါး တရားရှိသော၊ သူ။	que tiene los estados de las cuatro *saccā* ya manifiestos (dicho de una persona).	having the states of the four *saccā* already manifest (said of a person).	တရား here may be 'the Teaching' of the four truths rather than 'states'
101423	pakāsema	ထင်ရှားစေကုန်၏၊ ထင်စွာပြုကုန်၏၊ ထင်ရှားပြကုန်၏၊ ဟောကြားကုန်၏။ «S1»	hacen manifiesto; hacen evidente; muestran manifiestamente; enseñan. Véase [[pakāseti]] (2).	make manifest; make evident; show manifestly; teach. See [[pakāseti]] (2).	Burmese ကုန်၏ rendered 3rd plural; the headword (-ma) is 1st plural
101424	pakāsemi	ထင်ရှားစေ၏၊ ထင်စွာပြု၏၊ ထင်ရှားပြ၏၊ ဟောကြား၏။ «S1»	hace manifiesto; hace evidente; muestra manifiestamente; enseña. Véase [[pakāseti]] (2).	makes manifest; makes evident; shows manifestly; teaches. See [[pakāseti]] (2).	Burmese ၏ rendered 3rd singular; the headword (-mi) is 1st singular
101428	pakāsesiṁ	ထင်ရှားစေပြီ၊ ထင်စွာပြုပြီ၊ ထင်ရှားပြပြီ၊ ဟောကြားပြီ။ «S1»	hizo manifiesto; hizo evidente; mostró manifiestamente; enseñó. Véase [[pakāseti]] (2).	made manifest; made evident; showed manifestly; taught. See [[pakāseti]] (2).	rendered 3rd person; the headword (-siṁ) is 1st singular
101432	pakāsessasi	ထင်ရှားစေလတ္တံ့၊ ထင်စွာပြုလတ္တံ့၊ ထင်ရှားပြလတ္တံ့၊ ဟောကြားလတ္တံ့။ «S1»	hará manifiesto; hará evidente; mostrará manifiestamente; enseñará. Véase [[pakāseti]] (2).	will make manifest; will make evident; will show manifestly; will teach. See [[pakāseti]] (2).	rendered 3rd person; the headword (-ssasi) is 2nd singular
101433	pakāsessāmi	ထင်ရှားစေလတ်အံ့၊ ထင်ရှားပြုလတ်အံ့၊ ထင်စွာပြလတ်အံ့၊ ဟောကြားလတ်အံ့။ «S1»	hará manifiesto; volverá manifiesto; mostrará claramente; enseñará. Véase [[pakāseti]] (2).	will make manifest; will render manifest; will show clearly; will teach. See [[pakāseti]] (2).	future -အံ့ rendered 3rd person per rule; the headword (-ssāmi) is 1st singular
101441	pakiṇṇakaghaṭana	ရောပြွမ်းသော-ဃဋနာ-ပစ္စည်းအပေါင်း။	*ghaṭanā* / conjunto de *paccaya* entremezclado.	intermixed *ghaṭanā* / collection of *paccaya*.	hyphen chain ambiguous: read as 'intermixed' + alternatives ghaṭanā / collection of paccayas
101442	pakiṇṇakatika	ပကိဏ္ဏကတိက်၊ ရောပြွမ်းသောတိတ်။	*pakiṇṇakatika*; *tika* misceláneo.	*pakiṇṇakatika*; miscellaneous *tika*.	source spells တိတ် for တိက် (tika, triad)
101457	pakittana	(ဗျာဒိတ်စကားကို) ပြောကြား-မိန့်ကြား-ရာ (အရပ်)။	(el lugar) donde se declaran / se proclaman (las palabras de *vyākaraṇa*).	(the place) where (the words of *vyākaraṇa*) are declared / proclaimed.	neuter headword glossed with ရာ (place where); ဗျာဒိတ် (prediction) romanised as vyākaraṇa
101461	pakittayissāmi	ပြောကြားလတ်အံ့။ «S1»	declarará. Véase [[pakitteti]].	will declare. See [[pakitteti]].	future -အံ့ rendered 3rd person per rule; the headword (-ssāmi) is 1st singular
101462	pakittayuṁ	ပြေကြားကုန်ပြီ။ «S1»	declararon. Véase [[pakitteti]].	declared. See [[pakitteti]].	source ပြေကြား read as ပြောကြား (typo)
101465	pakittissaṁ	ပြောကြားရာပြီ။ «S1»	declararía. Véase [[pakitteti]].	would declare. See [[pakitteti]].	ရာပြီ is an odd ending; the headword (-ssaṁ) is a 1st singular future/conditional
101470	pakittemi	ပြောကြား၏။ «S1»	declara. Véase [[pakitteti]].	declares. See [[pakitteti]].	rendered 3rd singular; the headword (-mi) is 1st singular
101474	pakiraṇa	ဖြန့်ကြဲ၊ ကြဲဖြန့်ခြင်း။ (၂) ဖြန့်ရာ၊ ကြဲဖြန့်ရာ (အခါစသည်)။ «S1»	el extender y esparcir; el esparcir. (2) en que se extiende; en que se esparce (el tiempo y demás). Véase [[pakiraṇakāla]].	the spreading and scattering; the scattering. (2) in which one spreads; in which one scatters (a time and so on). See [[pakiraṇakāla]].	sense marker (၁) missing in source; label တိ does not fit the noun gloss of sense 1
101484	pakiriya	သင်းဝင်ပုတ်ပင်။	el árbol ‹သင်းဝင်ပုတ်›.	the ‹သင်းဝင်ပုတ်› tree.	plant name not identified; left in Burmese
101489	pakiriyiṁsu	(၁) ဖြန့်အပ်ကုန်ပြီ၊ ကြဲဖြန့်အပ်ကုန်ပြီ။ «S1»	(1) fueron extendidos; fueron esparcidos. Véase [[pakiriyati]].	(1) were spread; were scattered. See [[pakiriyati]].	sense (1) only; no (2) in source
101511	pakuppasanti	အထူးသဖြင့် တုန်လှုပ်ခြင်း၏ ငြိမ်းအေးခြင်း၊ အထူးသဖြင့် တုန်လှုပ်တတ်သော မိစ္ဆာအယူ။	el apaciguamiento del estremecerse en especial; la opinión *micchā* que suele estremecerse en especial.	the calming of being especially shaken; the *micchā* view that is apt to be especially shaken.	headword and both senses unclear; translated literally
101518	pakūjare	အသံပြုစေကုန်သတည်း၊ တွန်မြူး-ကျူးရင့်-စေကုန်သတည်း။ «S1»	hacen emitir un sonido; hacen trinar / gorjear. Véase [[pakūjati]].	cause a sound to be made; cause to call / warble. See [[pakūjati]].	Burmese is causative (စေ) though the headword pakūjare is not
101522	pakoṭṭha	(၁) တစ်ထောင်ဆစ်အောက်၊ တစ်တောင်၊ လက်ကောက်ဝတ်။ (၂) အိမ်တွင်းတိုက်ခန်း၊ အိမ်တွင်းခန်း။ (န) (၃) အတွင်းတံခါး။	(1) debajo del codo; el antebrazo; la muñeca. (2) cámara interior de la casa; estancia interior de la casa. (neutro) (3) la puerta interior.	(1) below the elbow; the forearm; the wrist. (2) inner chamber of a house; inner room of a house. (neuter) (3) the inner door.	တစ်ထောင်ဆစ် read as တံတောင်ဆစ် (elbow); တစ်တောင် read as the forearm (a cubit)
101524	pakoṭṭhavāra	အတွင်းတံခါးအလှည့်။	el turno de la puerta interior.	the turn at the inner door.	အလှည့် 'turn' unclear (perhaps a watch or duty at the gate)
101527	pakopāvattha	ပျက်စီးခြင်း-ဖောက်ပြန်ခြင်း-အခိုက်အတန့်-ရှိသော-၌ဖြစ်သော။	que tiene / que se da en el período del perecer / del trastornarse.	having / occurring in the period of perishing / going wrong.	hyphen chain read as 'perishing / going wrong' + 'period' + 'having / occurring in'; uncertain
101534	pakkakkhi	နီရဲသော-ကျိန်းသော-မျက်စိရှိသော၊ မျက်စိကျန်းသောသူ။	que tiene ojos enrojecidos / ardientes; persona de ojos ardientes.	having reddened / smarting eyes; a person with smarting eyes.	မျက်စိကျန်း read as မျက်စိကျိန်း (typo)
101559	pakkantavisaya	လွန်ခဲ့-ပြဆိုခဲ့-ပြီးသော-အရာ ဝတ္ထု-ဒြဗ်အနက်-ရှိသော၊ လွန်ခဲ့-ဆိုခဲ့-ပြီးသော-အရာဝတ္ထု-ဒြပ်အနက်-ကို ဟောသော (တသဒ္ဒါ)။	que tiene como objeto / significado de sustancia lo ya pasado / lo ya expuesto; que expresa el objeto / significado de sustancia ya pasado / ya dicho (la palabra *ta*).	having as its object / substance-meaning what is already past / already set out; expressing the object / substance-meaning already past / already said (the word *ta*).	ဒြဗ်အနက် read as the grammarians' 'substance meaning' (dabba)
101568	pakkapayoghanikā	ကျို-ချက်-အပ်ပြီးသော နို့ခဲ။	leche cuajada ya hervida / cocinada.	curdled milk already boiled / cooked.	နို့ခဲ read as curdled/solidified milk
101571	pakkapiṇḍiyālopabhojananissita	ကျက်ပြီးသော ဆွမ်းခံ၍ရအပ်သော တလုပ်မျှသောဆွမ်း ဘောဇဉ်-ဆွမ်းခံ၍ ရအပ်သော တလုပ်မျှသော ကျက်ပြီးဆွမ်းဘောဇဉ်-ကို မှီသော(ရဟန်း)။	que depende de la comida / alimento de limosna, un bocado, ya cocido, obtenido yendo por limosna / del alimento de limosna ya cocido, un bocado, obtenido yendo por limosna (el monje).	depending on alms food / food of a morsel, already cooked, obtained by going for alms / on the already-cooked alms food of a morsel obtained by going for alms (a monk).	hyphen chain of two nearly identical alternatives; grouping uncertain
101574	pakkapūva	ကြောအပ်သောမုန့်၊ မုန့်ကြော်။	pastel frito; pastel frito.	fried cake; fried cake.	ကြောအပ်သော read as ကြော်အပ်သော (fried)
101585	pakkabhesajjatela	ချက်ပြီးသောဆေးနှင့်ဆီ။	medicina y aceite ya cocinados.	medicine and oil already cooked.	perhaps 'cooked medicinal oil'; the Burmese says 'medicine and oil'
101589	pakkamati	(၁) (က) သွား၏၊ ဖဲသွား၏၊ အရပ်တစ်ပါးသို့သွား၏။ (ခ) ထွက်ပြေး၏၊ (ဂ) စွန့်ပစ်သွား၏။ (ဃ) ကင်းပျောက်၏။ (၂) နိုင်ထက်ကလူ-ပြုမူ-အားထုတ်-၏။	(1) (a) va; se aleja; va a otro lugar. (b) huye. (c) se va abandonando. (d) desaparece. (2) actúa con prepotencia / obra / se esfuerza.	(1) (a) goes; goes away; goes to another place. (b) runs away. (c) goes off abandoning. (d) disappears. (2) acts overbearingly / acts / exerts oneself.	နိုင်ထက်ကလူ 'overbearingly, by force' as the first alternative; reading tentative
101590	pakkamatu	သွားလော့၊ ဖဲသွားလော့၊ အရပ်တစ်ပါးသို့ သွားလော့။ «S1»	¡que vaya!; ¡que se aleje!; ¡que vaya a otro lugar! Véase [[pakkamati]].	let him go!; let him go away!; let him go to another place! See [[pakkamati]].	imperative rendered 3rd person to fit pakkamatu
