id	iast	burmese	es	en	flag
49926	kisalayapūjaka	ရွက်နုဖြင့် ပူဇော်သော-သော်ကရွက်နုဖြင့် ပူဇော်သော-မထေရ်။ မူရင်းကြည့်ပါ။	el *thera* que ofrenda con hojas tiernas / que ofrenda con hojas tiernas de asoka (Saraca asoca). Véase el original.	the *thera* who makes offering with young leaves / who makes offering with young leaves of the asoka (Saraca asoca). See the original.	source note 'see the original'; သော်က tentatively identified as asoka (Saraca asoca)
49928	kisavaccha	ကိသဝစ္ဆရသေ့။ မူရင်းကြည့်ပါ။	el ermitaño *kisavaccha*. Véase el original.	the hermit *kisavaccha*. See the original.	source note 'see the original'
49933	kisāgotamī	ပိန်သောကြုံလှီသော ဂေါတမီ၊ ကိသာဂေါတမီ။ ကသာဂေါတမီသည် အမည်တူ ၃-ဦးရှိသည်။ မူရင်းကြည့်ပါ။	*gotamī* la delgada, la enjuta; *kisāgotamī*. Hay 3 personas con el mismo nombre *kasāgotamī*. Véase el original.	*gotamī* the thin, the lean; *kisāgotamī*. There are 3 persons of the same name *kasāgotamī*. See the original.	source note 'see the original'; ကသာဂေါတမီ in the note is probably a misprint for ကိသာဂေါတမီ, copied as printed
49945	kīkasa	အရိုး။ (၁) ပိုးကောင်အထူး။ (န) (၂) အရိုး။ (တိ) (၃) ခက်မာကြမ်းတမ်းသော-ဟုဆို၍ ကီကဂကိုမှု (ပု) လိင်ထား၍ ဒွန်းစဏ္ဍားဟုအနက်ပြန်ဆို၏။	el hueso. (1) una especie particular de gusano. (neutro) (2) el hueso. (adjetivo) (3) diciendo «duro / áspero»; y en cuanto a *kīkaga*, poniéndolo en género (masculino), se traduce como «paria».	bone. (1) a particular kind of worm. (neuter) (2) bone. (adjective) (3) saying 'hard / rough'; and as for *kīkaga*, taking it in the (masculine) gender, it is rendered 'outcaste'.	structure garbled (a gloss before (1)); ကီကဂ possibly a misprint for ကီကသ; ဒွန်းစဏ္ဍား rendered 'paria / outcaste'
49947	kīṭa	(၁) ပိုး။ (က) ပေါက်ဖက်။ (ခ) နွားချေးပိုး။ (၂) အိုးခွက်လက်စွဲသော သူရဲ၊ အိုးခွက်ထမ်းသော စစ်သည်သူရဲ။	(1) el insecto. (a) ‹ပေါက်ဖက်›. (b) el escarabajo pelotero. (2) el soldado que lleva vasijas en la mano; el soldado que carga vasijas.	(1) an insect. (a) ‹ပေါက်ဖက်›. (b) the dung beetle. (2) a soldier who carries pots in hand; a soldier who bears pots.	ပေါက်ဖက် not identified, left in Burmese; နွားချေးပိုး tentatively 'dung beetle'
49950	kīṭakulāvaka	ပိုးအိမ်၊ ခက်မာ ကြမ်းတမ်းသော နှုတ်သီးရှိသော ပိုးအိမ်။ «S1»	la casa del insecto; la casa del insecto que tiene un pico duro y áspero. Véase también [[kīṭakulāvakasaṇṭhāna]].	an insect's nest; an insect's nest that has a hard, rough beak. See also [[kīṭakulāvakasaṇṭhāna]].	နှုတ်သီး 'beak' odd for a nest (perhaps its opening); rendered literally
49963	kīdisacchanda	အဘယ်ကဲ့သို့-ရှုမြင်အပ်သော-အလိုဆန္ဒရှိသော၊ အဘယ်သို့ နှလုံးသွင်းခြင်း ရှိသော၊ သူ။	de qué manera / visto de qué manera / que tiene deseo; que fija la mente de qué manera (dicho de una persona).	in what way / seen in what way / having desire; fixing the mind in what way (said of a person).	hyphen structure of the first sense unclear: probably 'having a desire (to be seen) of what kind'
49973	kīra	ကျေး (ကြက်တူရွေး)။ (၂) ကီရနိုင်ငံ။ (န) (၃) အသားဟု အနက်ဆိုသည်။	el loro (el papagayo). (2) el país *kīra*. (neutro) (3) se dice que significa carne.	the parrot (the parakeet). (2) the country *kīra*. (neuter) (3) it is said to mean meat.	sense (1) unnumbered in the source
49998	kīl̤atha	(၁) ကစားကြကုန်၏။ (၂) ကစားကြကုန်လော။ «S1»	(1) juegan. (2) ¡jueguen! Véase [[kīl̤ati]].	(1) (they) play. (2) play! (plural) See [[kīl̤ati]].	Pāḷi form is 2nd pl.; the Burmese does not mark person, rendered 3rd pl.; လော read as imperative
50002	kīl̤anaka	(၁) ကစားကြောင့်၊ ကစားဖွယ်၊ ကစားစရာ(ဂော်လီလုံးစသည်)။ (တိ) (၂) ကစားသော၊ သူ။ «S1»	(1) el medio de jugar; lo que sirve para jugar; el juguete (canicas y demás). (adjetivo) (2) que juega (dicho de una persona). Véase [[kumbhathūṇika]].	(1) the means of play; what serves for play; the plaything (marbles and so on). (adjective) (2) that plays (said of a person). See [[kumbhathūṇika]].	ကစားကြောင့် read as ကစားကြောင်း
50029	kīl̤anuyyāna	ကစားရန် ဥယျာဉ်။ ကီဠနဥပဝန-လည်းကြည့်"	el jardín para jugar. Véase también [[kīl̤anaüpavana]].	a garden for play. See also [[kīl̤anaüpavana]].	see-also formula not converted to a placeholder (ကီဠနဥပဝန-လည်းကြည့်); rendered with F002; stray quote mark dropped
50033	kīl̤amāna	ကစားပျော်မြူး-လိုသော၊ သူ။	que desea jugar y divertirse (dicho de una persona).	wishing to play and frolic (said of a person).	odd hyphen before လိုသော ('wishing'); rendered as one phrase
50037	kīl̤ā	(၁) မြူးတူး-ပျော်ပါး-ကစား-ခြင်း၊  ပျက်ရယ်ပြုခြင်း၊ ပြောင်လှောင်ခြင်း။ (၂) ကစားကြောင့်၊ ကစားစရာ။ (၃) ကစားရာ။ «S1» «S2»	(1) el retozar / divertirse / jugar; el bromear; el burlarse. (2) el medio de jugar; el juguete. (3) el lugar de juego. Véase [[kīl̤āudaka]]. Véase [[kīl̤āvana]].	(1) frolicking / enjoying oneself / playing; joking; mocking. (2) the means of play; the plaything. (3) the place of play. See [[kīl̤āudaka]]. See [[kīl̤āvana]].	ကစားကြောင့် read as ကစားကြောင်း
50048	kīl̤āpayanta	ကစားစေသော၊ ကစားခိုင်သော၊ သူ။	que hace jugar; que manda jugar (dicho de una persona).	that makes (others) play; that orders (others) to play (said of a person).	ကစားခိုင် read as ကစားခိုင်း
50055	kīl̤āpitagāma	ကစားစေအပ်သောရွာ၊ အလမ္ပာယ်ပြသောရွာ။	la aldea hecha jugar; la aldea donde se exhibe el arte del encantador de serpientes.	the village made to play; the village where snake-charming is shown.	အလမ္ပာယ် tentatively 'snake-charmer'
50065	kīl̤āpessāmi	ကစားစေအံ့။ «S1»	hará jugar. Véase [[kīl̤eti]].	will make (someone) play. See [[kīl̤eti]].	Pāḷi -ssāmi is 1st sg.; the Burmese does not mark the 1st person, rendered 3rd
50070	kīl̤āma	ကစားကုန်အံ့။ «S1»	jugarán. Véase [[kīl̤ati]].	(they) will play. See [[kīl̤ati]].	Pāḷi -ma is 1st pl.; the Burmese does not mark the 1st person, rendered 3rd
50082	kīl̤āhaṁsa	ကစားစရာဟင်္သာ။	el ánsar para jugar.	a goose for play.	ဟင်္သာ (haṁsa) tentatively 'goose' (ruddy shelduck / bar-headed goose?)
50084	kīl̤i	ကစားမြူတူးခြင်း။	el jugar y retozar.	playing and frolicking.	ကစားမြူတူး read as ကစားမြူးတူး
50099	kīl̤imha	ကစားကုန်ပြီ၊ ကီဠတိ-ကြည့်။	jugaron. Véase [[kīl̤ati]].	(they) played. See [[kīl̤ati]].	see-formula not converted to a placeholder (ကီဠတိ-ကြည့်), rendered with F001; Pāḷi -mha is 1st pl., the Burmese does not mark person
50100	kīl̤issati	ကားလတ္တံ့။ «S1»	jugará. Véase [[kīl̤ati]].	will play. See [[kīl̤ati]].	ကားလတ္တံ့ read as ကစားလတ္တံ့ (misprint)
50102	kīl̤issanti	စကားကုန်လတ္တံ့။ «S1»	jugarán. Véase [[kīl̤ati]].	(they) will play. See [[kīl̤ati]].	စကားကုန်လတ္တံ့ read as ကစားကုန်လတ္တံ့ (misprint)
50104	kīl̤issāma	ကစားကုန်အံ့၊ ကီဠတိ-ကြည့်။	jugarán; véase *kīl̤ati*.	(they) will play; see *kīl̤ati*.	see-formula not converted to a placeholder (ကီဠတိ-ကြည့်), rendered with F001; Pāḷi -ssāma is 1st pl., the Burmese does not mark the 1st person, rendered 3rd
50105	kīl̤issāmi	ကစားအံ့။ «S1»	jugará. Véase [[kīl̤ati]].	will play. See [[kīl̤ati]].	Pāḷi -ssāmi is 1st sg.; the Burmese does not mark the 1st person, rendered 3rd
50110	kīl̤eyyaṁ	ကစားအံ့။ «S1»	jugará. Véase [[kīl̤ati]].	will play. See [[kīl̤ati]].	Pāḷi -eyyaṁ is 1st sg. optative; the Burmese (အံ့) does not mark the 1st person, rendered 3rd
50113	ku	(၁) မကောင်းမှု။ «S1» (၂) အနည်းငယ်။ (၃) စက်ဆုပ်ဖွယ်။ «S2» (၄) သေးငယ်သော။ «S3» "	(1) la mala acción. Véase [[kuru]]. (2) poco. (3) repugnante. Véase [[kummagga]]. (4) pequeño. Véase [[kusamudda]].	(1) an evil deed. See [[kuru]]. (2) a little. (3) disgusting. See [[kummagga]]. (4) small. See [[kusamudda]].	stray quote mark at the end of the source dropped
50114	kukata	(၁) စက်ဆုပ်ဖွယ်-အပြုအမူ-ပြုအပ်သောအမှု (ပြုပြီးသော ဒုစရိုက်,မပြုလိုက်မိသော သုစရိုက် စသည်)။ (၂) စက်ဆုပ်ဖွယ်အမှုကို  (ပြုပြီးသော ဒုစရိုက်,မပြုလိုက်မိသောသုစရိုက်ကို) အာရုံပြု၍ဖြစ်သော နှလုံးမသာယာသောစိတ်။ «S1»	(1) lo repugnante / la conducta / la acción hecha (la *duccarita* ya hecha, la *sucarita* que no se llegó a hacer y demás). (2) la mente descontenta que surge tomando como objeto la acción repugnante (la *duccarita* ya hecha, la *sucarita* que no se llegó a hacer). Véase [[kukkucca]] (1).	(1) the disgusting / conduct / deed done (the *duccarita* already done, the *sucarita* not done, and so on). (2) the displeased mind that arises taking as object the disgusting deed (the *duccarita* already done, the *sucarita* not done). See [[kukkucca]] (1).	hyphen chain in (1) probably means 'disgusting conduct / deed done'
50116	kukuttha	ဘုတ်ငှက် (ရေအနီးမြစ်အနီး၌ ကျက်စားသော ငှက်တစ်မျိုး)။	el ‹ဘုတ်› (una clase de ave que se alimenta cerca del agua, cerca de los ríos).	the ‹ဘုတ်› bird (a kind of bird that feeds near water, near rivers).	ဘုတ်ငှက် left in Burmese: usually the coucal (Centropus sinensis), but the gloss suggests a water bird
50117	kukutthaka	ဘုတ်ငှက်၊ ကုကုတ္ထကငှက် (ရေအနီးမြစ်အနီး၌ ကျက်စားသော ငှက်တစ်မျိုး)။	el ‹ဘုတ်›; el ave *kukutthaka* (una clase de ave que se alimenta cerca del agua, cerca de los ríos).	the ‹ဘုတ်› bird; the *kukutthaka* bird (a kind of bird that feeds near water, near rivers).	ဘုတ်ငှက် left in Burmese: usually the coucal (Centropus sinensis), but the gloss suggests a water bird
50118	kukutthasakuṇa	ဘုတ်ငှက်။ «S1»	el ‹ဘုတ်›. Véase [[kukutthaka]].	the ‹ဘုတ်› bird. See [[kukutthaka]].	ဘုတ်ငှက် left in Burmese (coucal, Centropus sinensis?)
50119	kukku	(၁) တစ်တောင်၊ ၂၄-လက်သစ်အတိုင်းအရှည်ပမာဏ။ (၂) ကုက္ကုဇာတ်။ (၃) လက်။ (၄) ကျီ။ (တိ) (၅) စက်ဆုပ်အပ်သော။ ဓာန်ဋီ၊၃၆-ကက္ကုဠ-လည်းကြည့်ပါ။	(1) un codo, medida de longitud de 24 anchos de dedo. (2) el *kukkujātaka*. (3) la mano. (4) el granero. (adjetivo) (5) repugnante. Véase también [[kakkul̤a]].	(1) a cubit, a measure of length of 24 finger-breadths. (2) the *kukkujātaka*. (3) the hand. (4) a granary. (adjective) (5) disgusting. See also [[kakkul̤a]].	see-also formula not converted to a placeholder (ကက္ကုဠ-လည်းကြည့်ပါ), rendered with F002; citation ဓာန်ဋီ၊၃၆ dropped; ကျီ tentatively 'granary'
50120	kakku	(၁) တစ်တောင်၊ ၂၄-လက်သစ်အတိုင်းအရှည်ပမာဏ။ (၂) ကုက္ကုဇာတ်။ (၃) လက်။ (၄) ကျီ။ (တိ) (၅) စက်ဆုပ်အပ်သော။ ဓာန်ဋီ၊၃၆-ကက္ကုဠ-လည်းကြည့်ပါ။	(1) un codo, medida de longitud de 24 anchos de dedo. (2) el *kukkujātaka*. (3) la mano. (4) el granero. (adjetivo) (5) repugnante. Véase también [[kakkul̤a]].	(1) a cubit, a measure of length of 24 finger-breadths. (2) the *kukkujātaka*. (3) the hand. (4) a granary. (adjective) (5) disgusting. See also [[kakkul̤a]].	see-also formula not converted to a placeholder (ကက္ကုဠ-လည်းကြည့်ပါ), rendered with F002; citation ဓာန်ဋီ၊၃၆ dropped; ကျီ tentatively 'granary'
50121	kukku	အခိုက်အတန့်-ဖြစ်-ငှါး-သော ပုဆိုးအဝတ်။ «S1»	el paño de vestir temporal / ocasional / alquilado. Véase también [[kukkukata]].	a cloth garment that is temporary / occasional / hired. See also [[kukkukata]].	hyphen chain unclear (အခိုက်အတန့်-ဖြစ်-ငှါး); ငှါး read as 'hired / lent'
50123	kukkukata	အခိုက်အတန့်-ဖြစ်-ငှါး-သော ပုဆိုးအဝတ်။	el paño de vestir temporal / ocasional / alquilado.	a cloth garment that is temporary / occasional / hired.	hyphen chain unclear (အခိုက်အတန့်-ဖြစ်-ငှါး); ငှါး read as 'hired / lent'
50124	kukkucca	(၁) စက်ဆုပ်အပ်သော အပြုအမူ၊ စက်ဆုပ်ဖွယ်အမှု၏အဖြစ်၊ စက်ဆုပ်ဖွယ်အမှုကို အာရုံပြု၍ဖြစ်သော စိတ်၏အဖြစ်၊ စက်ဆုပ်ဖွယ် ပြုတတ်သော-စိတ်၏-သူ၏-အဖြစ်၊ နောင်တတဖန် ပူပန်မှု၊ နှလုံးမသာယာခြင်း၊ ကုက္ကစ္စ။ (၂) ယုံမှားခြင်း။ (၃) စက်ဆုပ်ဖွယ် အမူအရာ၊ ခြေလက်စသည် ထိုမှ ဤမှ လှုပ်ရှားခြင်း၊ ဆော့ခြင်း။ (၄) ယုံမှားခြင်းကို ဖြစ်စေတတ်သော သိက္ခာပုဒ်။ မူရင်းကြည့်ပါ။	(1) la conducta repugnante; el hecho de ser una acción repugnante; el hecho de ser la mente que surge tomando como objeto la acción repugnante; el hecho de ser la mente / la persona que suele obrar de modo repugnante; la aflicción del remordimiento posterior; el descontento; *kukkacca*. (2) la duda. (3) el gesto repugnante; el moverse de acá para allá las manos, los pies y demás; el estar inquieto. (4) el *sikkhāpada* que suele producir duda. Véase el original.	(1) disgusting conduct; the state of being a disgusting deed; the state of the mind that arises taking a disgusting deed as object; the state of the mind / of the person apt to act disgustingly; the distress of later remorse; displeasure; *kukkacca*. (2) doubt. (3) disgusting behaviour; moving the hands, feet and so on this way and that; fidgeting. (4) the *sikkhāpada* apt to produce doubt. See the original.	source note 'see the original'
50159	kukkuṭa	(ပု) (၁) ကြက်၊ တောကြက်။ (၂) ကုက္ကုဋတောင်။ (တောင်နံပါးနှစ်ဘက်၌ ကြက်မောက်သဏ္ဌာန်တောင်ထွတ်ရှိ၍ ကုက္ကုဋတောင်ဟု ခော်သည်)။ (၃) ကုက္ကဋထေရ်။ (၄) တွန့်တိုဆုတ်နစ်သူ။ (န) (၅) တွန့်တိုဆုတ်နစ်သူ၏ဈာန်၊ ကုက္ကုဋဈာန်။ «S1»	(masculino) (1) el gallo; el gallo de la selva. (2) el monte *kukkuṭa* (se le llama monte *kukkuṭa* porque a ambos lados tiene cumbres con forma de cresta de gallo). (3) el *thera* *kukkaṭa*. (4) el que se encoge y retrocede. (neutro) (5) el *jhāna* del que se encoge y retrocede; el *kukkuṭajhāna*. Véase también [[kukkuṭajhāyī]].	(masculine) (1) the fowl; the jungle fowl. (2) Mount *kukkuṭa* (it is called Mount *kukkuṭa* because on both its sides it has peaks shaped like a cock's comb). (3) the *thera* *kukkaṭa*. (4) one who shrinks and draws back. (neuter) (5) the *jhāna* of one who shrinks and draws back; the *kukkuṭajhāna*. See also [[kukkuṭajhāyī]].	ကုက္ကဋ in (3) possibly a misprint for ကုက္ကုဋ, copied as printed
50168	kukkuṭacchi	(၁) ကြက်မျက်စိ။ (၂) ကြက်နင်းကွက်၊ ကြက်မျက်ကွက်။ «S1»	(1) el ojo de gallina. (2) el enrejado; el dibujo en ojo de gallina. Véase [[kukkuṭacchikageha]].	(1) a fowl's eye. (2) lattice-work; the fowl's-eye pattern. See [[kukkuṭacchikageha]].	ကြက်နင်း tentatively 'lattice-work'
50169	kukkuṭacchika	ကြက်နင်း-ကြက်မျက်ကွက်-ရှိသော၊ ကြက်နင်းတင်ထားသော။ «S1»	que tiene enrejado / dibujo en ojo de gallina; con enrejado colocado. Véase [[kukkuṭacchikageha]].	having lattice-work / a fowl's-eye pattern; with lattice-work fitted. See [[kukkuṭacchikageha]].	ကြက်နင်း tentatively 'lattice-work'
50170	kukkuṭacchikageha	ကြက်နင်း တင်ထားသော (အမိုးရှိသော)ကျောင်း။	el monasterio (que tiene un techo) con enrejado colocado.	a monastery (with a roof) with lattice-work fitted.	ကြက်နင်း tentatively 'lattice-work'
50188	kukkuṭalakkhaṇa	ကြက်လက္ခဏာ။	las señales del gallo.	the marks of a fowl.	lakkhaṇa here taken as the (divinatory) marks of a fowl, translated rather than kept
50195	kukkuṭasampāta	(၁) ကြက်ပျံတကျ၊ ကြက်ပျံမကျ။ (တိ) (၂) ကြက်ပျံမကျ ရှိသော၊ ကြက်ပျံတကျဝေးသော။	(1) la distancia de un vuelo de gallo; (tan concurrido que) un gallo en vuelo no llega al suelo. (adjetivo) (2) que tiene tal concurrencia que un gallo en vuelo no llega al suelo; distante un vuelo de gallo.	(1) the distance of a fowl's flight; (so crowded that) a flying fowl cannot come down. (adjective) (2) so crowded that a flying fowl cannot come down; a fowl's flight away.	ကြက်ပျံတကျ / ကြက်ပျံမကျ are idioms (within a fowl's flight / so dense a flying fowl cannot land); rendered by paraphrase
50196	kukkuṭasampātika	ကြက်ပျံတကျရှိသော၊ ကြက်ပျံတကျဝေးသော၊ ကြက်ပျံမကျ စည်ကားသော။	que está a un vuelo de gallo; distante un vuelo de gallo; tan concurrido que un gallo en vuelo no llega al suelo.	within a fowl's flight; a fowl's flight away; so crowded that a flying fowl cannot come down.	ကြက်ပျံတကျ / ကြက်ပျံမကျ idioms rendered by paraphrase
50204	kukkuṭikāka	ကြက်,ကျီးရောစပ် မြည်တွန်သံ၊ အောက်ကလိ,အာ။ «S1»	el grito mezclado de gallo y cuervo; ‹အောက်ကလိ›, ‹အာ›. Véase [[kukkuṭivassa]].	the mixed cry of fowl and crow; ‹အောက်ကလိ›, ‹အာ›. See [[kukkuṭivassa]].	အောက်ကလိ, အာ unclear (onomatopoeia of the cry, or a bird name?); left in Burmese
