id	iast	burmese	es	en	flag
15429	abyākatavatthu	ဧကံသ-စသည်၏အစွမ်းဖြင့် မဟောဆို-မဖြေကြား-အပ်သော-အရာ-ဝတ္ထု၊ ဒိဋ္ဌိ၏-အာရုံ။ အဗျာကတ-(၁)-လည်းကြည့်။	la cosa / el objeto no expuesto / no respondido a modo de *ekaṁsa* y demás; el objeto de *diṭṭhi*. Véase también [[abyākata]] (1).	the matter / object not expounded / not answered by way of *ekaṁsa* and so on; the object of *diṭṭhi*. See also [[abyākata]] (1).	cross-reference was not converted to «S»; rendered as Véase también / See also
15445	abyākatahetusamuṭṭhāna	အဗျာကတဟိတ်-လျှင်ဖြစ်ကြောင်းရှိသော-ကြောင့် ဖြစ်သော။	que tiene el *hetu* *abyākata* como causa de surgimiento / que surge a causa de él.	having the *abyākata* *hetu* as cause of arising / arising because of it.	hyphenated chain is awkward; reading uncertain
15450	abyākatānantaraṁ	အဗျာကတ၏ အခြားမဲ့၌။	inmediatamente después de *abyākata*.	immediately after *abyākata*.	label ဗျ is not in the brief's label list (indeclinable?)
15464	abyādhi	(၁) မနာခြင်း။ (တိ) (၂) နားခြင်းကင်းရာ (နိဗ္ဗာန်)။ (၃) အနာမရှိသော၊ သူ။	(1) el no enfermar. (adjetivo) (2) aquello en que no hay enfermedad (Nibbāna). (3) que no tiene enfermedad (dicho de una persona).	(1) not falling ill. (adjective) (2) that in which there is no illness (Nibbāna). (3) without illness (said of a person).	in (2) နားခြင်း read as နာခြင်း (illness)
15469	abyāpajja	(၁) (က) အမျက်မထွက်ခြင်း သဘော၊ ကောဓ-ဟု ဆိုအပ်သော ဒုက္ခမဟုတ်သော တရား။ (ခ) ဒေါမနဿ-သည် ဖျက်ဆီးအပ်သည်မဟုတ်သော တရား (အဒေါသစေတသိက်)။ (ဂ) အမျက်မထွက်ခြင်းသဘော၊ မေတ္တာ၏ရှေ့အဘို့၌ ဖြစ်သော တရား၊ မေတ္တာဘာဝနာ။ (ဃ) သောတာပတ္တိမဂ်။ (င) အမျက်မထွက်ခြင်း၊ ဒုက္ခမရောက်စေခြင်း။ (တိ) (၂) (က) ကောဓ,ဗျာပါဒ,ဒေါသ,ဒေါမနဿဟူသော စိတ်ဆင်းရဲခြင်းမရှိသော၊ သူ၊ အရာ။ (ခ) အရဟတ္တဖိုလ်။ (ဂ) နိဗ္ဗာန်။ (ဃ) ရူပ(သုဒ္ဓါဝါသ)ဘုံ။	(1) (a) la naturaleza de no encolerizarse; el estado que no es el sufrimiento llamado *kodha*. (b) el estado no destruido por *domanassa* (*adosacetasika*). (c) la naturaleza de no encolerizarse; el estado que se da en la fase previa de *mettā*; *mettābhāvanā*. (d) *sotāpattimagga*. (e) el no encolerizarse; el no hacer llegar al sufrimiento. (adjetivo) (2) (a) que no tiene el sufrimiento mental que es *kodha*, *byāpāda*, *dosa*, *domanassa* (dicho de una persona o de una cosa). (b) *arahattaphala*. (c) Nibbāna. (d) el plano *rūpa* (*suddhāvāsa*).	(1) (a) the nature of not becoming angry; the state that is not the suffering called *kodha*. (b) the state not destroyed by *domanassa* (*adosacetasika*). (c) the nature of not becoming angry; the state occurring in the preliminary phase of *mettā*; *mettābhāvanā*. (d) *sotāpattimagga*. (e) not becoming angry; not causing one to come to suffering. (adjective) (2) (a) without the mental suffering that is *kodha*, *byāpāda*, *dosa*, *domanassa* (said of a person or a thing). (b) *arahattaphala*. (c) Nibbāna. (d) the *rūpa* (*suddhāvāsa*) plane.	label is ကြိ (verb) but the senses are noun and adjective
15471	abyāpajjatta	စိတ်ဆင်းရဲခြင်းမရှိသည်၏အဖြစ်။ အဗျာပဇ္ဇ(တိ)-(၂-က)-ကြည့်။	el hecho de no tener sufrimiento mental. Véase [[abyāpajja]] (adjetivo) (2-a).	the state of being without mental suffering. See [[abyāpajja]] (adjective) (2-a).	cross-reference was not converted to «S»; rendered as Véase / See
15473	abyāpajjamāna	အထူးထူး အပြားပြား၏ အဖြစ်သို့ မရောက်သော၊ သူ။ (ကောင်းကင်ကဲ့သို့ မဖမ်းယူ,မရစ်ပတ်,မနှောင်ဖွဲ့တတ်သောသူ။ ကောင်းကင်သည် ချိတ်ရောင် နနွင်းရောင်ဖြင့်သော်လည်းကောင်း၊ မဲနယ်ရောင် ထန်းကျင့်ရောင်ဖြင့်သော်လည်းကောင်း၊ မစွန်းမထင်းသကဲ့သို့ တပ်မက်ခြင်း၊ အမျက်ထွက်ခြင်း၊ တွေဝေခြင်းတို့ဖြင့် မစွန်းထင်း၊ မညစ်ထေးသောသူ။ ကောင်းကင်ကဲ့သို့ မဖျက်ဆီးတတ်၊ မညှဉ်းဆဲတတ်သောသူဟု ဆိုလိုသည်။ စူဠနိ။ ၉၆-ကြည့်ပါ)။	que no llega al estado de lo diverso / múltiple (dicho de una persona). (La persona que, como el cielo, no suele asir, enredar, atar. Así como el cielo no se mancha ni se tiñe con color de laca ni con color de cúrcuma, ni con color de índigo ni con color de rubia, la persona que no se mancha, no se ensucia con la pasión, la cólera, el ofuscamiento. Se quiere decir: la persona que, como el cielo, no suele destruir, no suele atormentar.)	not arriving at the state of the diverse / manifold (said of a person). (One who, like the sky, is not apt to seize, entwine, bind. Just as the sky is not stained or tinged with the colour of lac or the colour of turmeric, with the colour of indigo or the colour of madder, one who is not stained, not soiled by passion, anger, bewilderment. What is meant is: one who, like the sky, is not apt to destroy, not apt to torment.)	colours: ချိတ် lac, နနွင်း turmeric, မဲနယ် read as indigo, ထန်းကျင့် read as madder (after the Pāḷi simile); citation စူဠနိ ၉၆ dropped
15484	abyāpanna	(က) မပျက်စီး-မဖောက်ပြန်-ပင်ကိုယ်သဘောကို မစွန့်-သော၊ အဗျာပန္နသဘောရှိသော။ (ခ) ဗျာပါဒ-ဒေါသ-မရှိ-ကင်း-သော။ (ဂ) ဗျာပါဒ,ပဒေါသဟူသည့် ကောဓ-မရှိ-ကင်းသော။ (ဃ) မပုပ်-မသိုး-သော။ အဗျာပန္နစေတသ-(ခ)-ကြည့်။	(a) no destruido / no alterado / que no abandona su naturaleza original; que tiene la naturaleza *abyāpanna*. (b) que no tiene / está libre de *byāpāda* / *dosa*. (c) que no tiene / está libre de *kodha*, es decir *byāpāda*, *padosa*. (d) no podrido / no corrompido. Véase [[abyāpannacetasa]] (b).	(a) not destroyed / not perverted / not abandoning its original nature; having the *abyāpanna* nature. (b) without / free from *byāpāda* / *dosa*. (c) without / free from *kodha*, namely *byāpāda*, *padosa*. (d) not rotten / not putrid. See [[abyāpannacetasa]] (b).	cross-reference was not converted to «S»; rendered as Véase / See
15504	abyāpādapariyesanā	(၁) အဗျာပါဒ,ယှဉ်သော ရှာမှီးခြင်း၊ အဗျာပါဒကို ရှာမှီးခြင်း။ (၂) အဗျာပါဒဟူသော ရှားမှီးအပ်သော တရား။ (၂) နေက္ခဓမ္မသနာ-ကြည့်။	(1) búsqueda asociada con *abyāpāda*; el buscar *abyāpāda*. (2) el estado que ha de buscarse, que es *abyāpāda*. (2) Véase [[nekkhadhammasanā]].	(1) a search associated with *abyāpāda*; the searching for *abyāpāda*. (2) the state to be searched for, namely *abyāpāda*. (2) See [[nekkhadhammasanā]].	ရှားမှီး read as ရှာမှီး; (၂) printed twice; cross-reference not converted to «S»; the headword နေက္ခဓမ္မသနာ looks garbled (nekkhammesanā?)
15513	abyāpādasaññā	အဗျာပါဒ-အဒေါသ-မေတ္တာ-နှင့် ယှသ်သော သညာ။	*saññā* asociada con *abyāpāda* / *adosa* / *mettā*.	*saññā* associated with *abyāpāda* / *adosa* / *mettā*.	ယှသ်သော read as ယှဉ်သော (misprint)
15530	abyāpāranaya	အဝိဇ္ဇာ၏ 'ငါသည် သင်္ခါရတို့ကို ဖြစ်စေအပ်ကုန်၏'သင်္ခါရတို့၏ 'ငါတို့သည် ဝိညာဏ်ကို ဖြစ်စေအပ်'ဟု ဤသို့စသော-ကြောင့်ကြစိုက်ခြင်း-အားထုတ်ခြင်း-လုံ့လ-ဗျာပါရ-၏ မရှိခြင်းဟူသော နည်း။ အတ္ထနယ-(၁,၂,၃)-တို့လည်းကြည့်။	el método que consiste en la ausencia de preocupación / esfuerzo / empeño / *byāpāra*, como la de la *avijjā*, 'yo produzco las *saṅkhāra*', y la de las *saṅkhāra*, 'nosotros producimos el *viññāṇa*', y demás. Véanse también [[atthanaya]] (1, 2, 3).	the method consisting in the absence of concern / exertion / effort / *byāpāra*, such as that of *avijjā*, 'I produce the *saṅkhāra*', and that of the *saṅkhāra*, 'we produce *viññāṇa*', and so on. See also [[atthanaya]] (1, 2, 3).	cross-reference was not converted to «S»; rendered as Véanse también / See also
15544	abyāpī	(၁) ပြန့်နှံ့ခြင်းမရှိ-မပြန့်နှံ့-သော။ «S1»	(1) que no tiene difusión / no difundido. Véanse [[abyāpitā]], [[abyāpibhāva]].	(1) having no pervasion / not pervading. See [[abyāpitā]], [[abyāpibhāva]].	only sense (1) is printed
15545	abyābajjha	ဆင်းရဲ-ဒုက္ခ-မရှိသည်အဖြစ်၊ မဆင်းရဲခြင်း။ အဗျာပဇ္ဇ-(၁-ဂ,ဃ) အဗျာပဇ္ဈာ(ဇ္ဇာ)ရာမ-တို့လည်းကြည့်။	el hecho de no tener sufrimiento / dolor; el no sufrir. Véanse también [[abyāpajja]] (1-c, d), *abyāpajjhā(jjā)rāma*.	the state of being without suffering / pain; not suffering. See also [[abyāpajja]] (1-c, d), *abyāpajjhā(jjā)rāma*.	cross-reference was not converted to «S»; rendered as Véanse también / See also
15546	abyābajjha	(၁) ညှဉ်းဆဲ-နှိပ်စက်-တတ်သော တရား-ဆင်းရဲ-နှိပ်စက်-တတ်သောတရား-ဆင်းရဲ-ဒုက္ခ-မရှိသော၊ သူ၊ အရာ၊ ဌာန။ (၂) ပဌမဈာန်စသော ဒိဗ္ဗဝိဟာရ။ (၃) နိဗ္ဗာန်။	(1) que no tiene estados que suelen atormentar / oprimir / sufrimiento / estados que suelen oprimir / sufrimiento / dolor (dicho de una persona, de una cosa, de un lugar). (2) el *dibbavihāra* que comienza por el primer *jhāna*. (3) Nibbāna.	(1) without states apt to torment / oppress / suffering / states apt to oppress / suffering / pain (said of a person, a thing, a place). (2) the *dibbavihāra* beginning with the first *jhāna*. (3) Nibbāna.	hyphen chain in (1) is repetitive and possibly garbled
15564	abyāvaṭamana	ကြောင့်ကြမဲ့-အကျိုးမရှိ-သောစိတ်-၏ ဖြစ်ခြင်း-ကို ဖြစ်စေခြင်း။ အဗျာဝဋ-(ခ)-လည်းကြည့်။	el hacer surgir una mente sin preocupación / sin beneficio. Véase también [[abyāvaṭa]] (b).	the causing of the arising of a mind without concern / without benefit. See also [[abyāvaṭa]] (b).	cross-reference was not converted to «S»; rendered as Véase también / See also
15567	abyāsekasukha	(၁)သွန်းလောင်းခြင်းမရှိ-မရောယှက်-သန့်ရှင်း-စင်ကြယ်-သော ချမ်းသာ၊ ကိလေသာ-ဆင်းရဲ-ဗျာသေက-မရှိသော ချမ်းသာ၊ ကိလေသာတို့ဖြင့်-မသွန်းလောင်း-မစွက်ဖက်-အပ်သော ချမ်းသာ၊ (မရွေ့လျား-မပျံ့လွင့်-သော-အဓိစိတ္တ-ဣန္ဒြိယသံဝရ-သုခ)။ (တိ) (၂) မသွန်းလောင်း-မစွက်ဖက်-အပ်သော ချမ်းသာ-ရှိသော။ (တိ) (၂) အဗျာသေက-ကြည့်။	(1) felicidad sin rociadura / no mezclada / limpia / pura; felicidad sin *kilesa* / sufrimiento / *byāseka*; felicidad no rociada / no mezclada con *kilesa*; (*sukha* inmóvil / no disperso / de *adhicitta* / de *indriyasaṁvara*). (adjetivo) (2) que tiene una felicidad no rociada / no mezclada. (adjetivo) (2) Véase [[abyāseka]].	(1) happiness without sprinkling / unmixed / clean / pure; happiness without *kilesa* / suffering / *byāseka*; happiness not sprinkled / not mixed with *kilesa*; (unmoving / undistracted *sukha* of *adhicitta* / of *indriyasaṁvara*). (adjective) (2) having a happiness not sprinkled / not mixed. (adjective) (2) See [[abyāseka]].	(တိ) (၂) printed twice; cross-reference not converted to «S»; bracketed hyphen chain order uncertain
15584	abrahmacārī	(၁) မမြတ်-ယုတ်ညံ့-သော-မေထုန်-အကျင့်-ကို ကျင့်တတ်-ကျင့်လေ့ရှိသောသူ။ (မေထုန်အမှု ပြုကျင့်သဖြင့်-ရှင်-သာမဏေ-အသွင်ကို စွန့်ရသော-လိင်ကျ-ရှင်-သာမဏေ,ရဟန်းဘဝ ဆုံးရှုံးရသော-ပါရာဇိကကျ-ရဟန်း,လူ့ဘောင်,လူ့လောက၌ လူ့အသွင်နှင့် 'ကာမဂုဏ်'-ခံစားတတ်-ခံစားလေ့ရှိ-သော ကာမဘောဂီလူသားတို့ကို ဆိုလိုသည်။ (၂) မြတ်သော-သာသနာဗြဟ္မစရိယ-အကျင့်ကို-မကျင့်-ကျင့်လေ့မရှိ-သော သူ။ (၃) မြတ်သော-သာသနဗြဟ္မစရိယ-အကျင့်-မရှိ-ကင်းမဲ့-သော၊ သူ။ (ဗြဟ္မစာရီအတုအယောင်ဆောင်၊ သီလမရှိသည့်-ဒုဿီလ-ပုဂ္ဂိုလ်တို့ကို ဆိုလိုသည်)။	(1) la persona que suele practicar / tiene el hábito de practicar la conducta sexual no noble / vil. (Se refiere a los novicios / *sāmaṇera* caídos del *liṅga*, que por cometer el acto sexual han tenido que abandonar la apariencia de novicio / *sāmaṇera*; a los monjes caídos en *pārājika*, que han perdido la condición de novicio / *sāmaṇera*, de monje; y a los seres humanos *kāmabhogī* que suelen disfrutar / tienen el hábito de disfrutar los '*kāmaguṇa*' con apariencia de laico en la comunidad laica, en el mundo humano.) (2) la persona que no practica / no suele practicar la práctica noble / *sāsanābrahmacariya*. (3) que no tiene / carece de la práctica noble / *sāsanabrahmacariya* (dicho de una persona). (Se refiere a las personas que se hacen pasar por *brahmacārī*, sin *sīla* / *dussīla*.)	(1) a person apt to practise / in the habit of practising ignoble / base sexual conduct. (It refers to novices / *sāmaṇera* fallen from the *liṅga*, who through committing the sexual act have had to abandon the novice's appearance; to monks fallen into *pārājika*, who have lost the state of novice / *sāmaṇera*, of monk; and to human beings who are *kāmabhogī*, apt to enjoy / in the habit of enjoying the '*kāmaguṇa*' in lay appearance in the lay community, in the human world.) (2) a person who does not practise / is not in the habit of practising the noble practice / *sāsanābrahmacariya*. (3) without / lacking the noble practice / *sāsanabrahmacariya* (said of a person). (It refers to persons who pose as *brahmacārī*, without *sīla* / *dussīla*.)	လိင်ကျ rendered literally 'fallen from the liṅga' (loss of novice status); the first bracket is not closed in the source
15587	abrāhmaṇa	ဗြာဟ္မဏမဟုတ်သော၊ သူ။ (၁) ဇာတိဗြာဟ္မဏမဟုတ်သော၊ သူ။ (ဗြာဟ္မဏဇာတ်ရှိသူမှ တစ်ပါး မင်းမျိုး,ကုန်သည်မျိုး,သူဆင်းရဲမျိုးစသည် အခြားအမျိုးဇာတ်ရှိသူအားလုံးကို ဆိုလိုသည်။ (က) 'ဗြဟ္မဏ၏ သားမဟုတ်သော၊ သူ။ (ခ) ဗြာဟ္မဏလျှင် အမွန်အစ,ဆွေမျိုးစဉ်ဆက်ရှိသည်မဟုတ်သော၊ သူ။ (ဂ) သာမ,ယဇု,ဣရု-ဟူသော ဝေဒ ၃-မျိုးကို မသင်ယူ,မပို့ချ,မတတ်သိသော၊ သူ'ဟု ဇာတ်ဗြာဟ္မဏဝိဂြိုဟ်၏ ဗျတိရေကအနက် ဖော်မည်ဆိုလျှင်လည်း ရနိုင်ရာသည်။ (၂) ဝိသုဒ္ဓိ,အရိယ,မရမတ္ထဗြာဟ္မဏမဟုတ်သော၊ သူ။ မကောင်းမှုကို မိမိသန္တာန်မှ-အပပြုအပ်ပြီး-မျှောချအပ်ပြီး-မဟုတ်သော၊ သူ။ (အရိယမဂ်ကို မသိသူ,မြတ်သော အရိယဇာတ်ဖြင့် မွေးဖွားသည် မဟုတ်သူ,ဗြာဟ္မဏဖြစ်၍ဖြစ်သော ဘုရားရှင်၏ သားတော်စစ်မဟုတ်သူ,အတုမရှိသည့် အရိယမဂ်ဟူသော ဗြာဟ္မဏကို မဟောတတ်သူ,ကောင်းစွာ ထက်ဝန်းကျင်စင်ကြယ်သော သာသနာ့ကျင့်ဝတ်ကို မဟောတတ်သူ ဤသို့ စသည်ဖြင့်လည်း အရိယဗြာဟ္မဏဝိဂြိုဟ်၏ ဗျတိရေကအနက်ဖော်ပြလျှင်လည်း ရနိုင်ရာသည်)။	que no es *brāhmaṇa* (dicho de una persona). (1) que no es *jātibrāhmaṇa* (dicho de una persona). (Se refiere a todos los que tienen otro linaje / casta, como el linaje de los reyes, el linaje de los mercaderes, el linaje de los pobres y demás, aparte de quien tiene la casta *brāhmaṇa*. (a) 'que no es hijo de un *brahmaṇa* (dicho de una persona). (b) que no tiene a un *brāhmaṇa* como origen, linaje de parentesco (dicho de una persona). (c) que no aprende, no enseña, no conoce los tres *veda*, a saber, *sāma*, *yaju*, *iru* (dicho de una persona)': también puede obtenerse así, si se expresa el sentido *byatireka* del *viggaha* de *jātibrāhmaṇa*. (2) que no es *visuddhi*, *ariya*, *maramatthabrāhmaṇa* (dicho de una persona). que no ha apartado / no ha arrojado de su propio *santāna* la mala acción (dicho de una persona). (También puede obtenerse, si se expresa el sentido *byatireka* del *viggaha* de *ariyabrāhmaṇa*, de este modo y demás: el que no conoce el *ariyamagga*, el que no ha nacido del noble nacimiento *ariya*, el que no es verdadero hijo del Buddha nacido siendo *brāhmaṇa*, el que no suele enseñar el *brāhmaṇa* que es el incomparable *ariyamagga*, el que no suele enseñar la disciplina del *sāsana* bien purificada por todos lados.)	not a *brāhmaṇa* (said of a person). (1) not a *jātibrāhmaṇa* (said of a person). (It refers to all who have another lineage / caste, such as the lineage of kings, the lineage of merchants, the lineage of the poor and so on, apart from one who has the *brāhmaṇa* caste. (a) 'not the son of a *brahmaṇa* (said of a person). (b) not having a *brāhmaṇa* as origin, line of kinship (said of a person). (c) not learning, not teaching, not knowing the three *veda*, namely *sāma*, *yaju*, *iru* (said of a person)': this too can be obtained if one expresses the *byatireka* sense of the *viggaha* of *jātibrāhmaṇa*. (2) not a *visuddhi*, *ariya*, *maramatthabrāhmaṇa* (said of a person). one who has not removed / not cast away evil deeds from his own *santāna* (said of a person). (This too can be obtained if one expresses the *byatireka* sense of the *viggaha* of *ariyabrāhmaṇa*, in this way and so on: one who does not know the *ariyamagga*, one not born by the noble *ariya* birth, one who is not a true son of the Buddha born as a *brāhmaṇa*, one not apt to teach the *brāhmaṇa* that is the incomparable *ariyamagga*, one not apt to teach the discipline of the *sāsana* well purified all round.)	မရမတ္ထ is probably a misprint for ပရမတ္ထ; brackets unbalanced in the source; 'ဗြာဟ္မဏဖြစ်၍ဖြစ်သော' may qualify the son or the Buddha
15593	abhakkhitabbayuttaka	မစားအပ်သည်,ယှဉ်သောအစာ။ «S1»	alimento propio de lo que no ha de comerse. Véase [[abhakkha]].	food befitting what is not to be eaten. See [[abhakkha]].	construction မစားအပ်သည်,ယှဉ်သော is unclear; reading uncertain
15596	abhajana	(၁) မပါဝင်ခြင်း၊ ပါဝင်သည်မဟုတ်ခြင်း။ (၂) မဆည်းကပ်-မမှီဝဲ-ခြင်း။ (တိ) (၃) ဆည်းကပ်-မှီဝဲ-သူ မရှိသော။ (တိ) (၃) အဘဇနဘာဝ-ကြည့်။	(1) el no participar; el no estar incluido. (2) el no frecuentar / no tratar con. (adjetivo) (3) que no tiene quien lo frecuente / trate. (adjetivo) (3) Véase [[abhajanabhāva]].	(1) not taking part; not being included. (2) not frequenting / not associating with. (adjective) (3) having no one who frequents / associates with it. (adjective) (3) See [[abhajanabhāva]].	(တိ) (၃) printed twice; cross-reference not converted to «S»
15602	abhañjana	မပျက်စီးစေ-မဖျက်ဆီး-ခြင်း။	el no hacer perecer / no destruir.	not causing to perish / not destroying.	label is တိ but the gloss is a verbal noun
15604	abhaṇana	မပြော-မဆို-ခြင်း-စေခြင်း။	el no hablar / no decir; el no hacer decir.	not speaking / not saying; not causing to say.	chain ends -ခြင်း-စေခြင်း; reading uncertain
15614	abhapaccaya	အဘ-ပစ္စည်းဝစနတ္ထတော ပန ကိဋယတိ ဂမေတိ ဉာပေတိ ကိရိယာဒိဝိဘာဂန္တိ ကေဋုဘံ။	*abha* / sufijo. *vacanatthato pana kiṭayati gameti ñāpeti kiriyādivibhāganti keṭubhaṁ*.	*abha* / suffix. *vacanatthato pana kiṭayati gameti ñāpeti kiriyādivibhāganti keṭubhaṁ*.	entry looks garbled: the text is a Pāḷi quotation (the definition of keṭubha); ပစ္စည်း read as Burmese 'suffix' and split off
15617	abhabbajanabhūta	မထိုက်သူ-မဖြစ်ထိုက်သူ-(ဖြစ်၍)ဖြစ်သော၊ မထိုက်သော။ အဘဗ္ဗ-(ဂ)-ကြည့်။	que existe (siendo) alguien no digno / alguien que no merece llegar a ser; no digno. Véase [[abhabba]] (c).	existing (as) one unworthy / one not worthy to become; unworthy. See [[abhabba]] (c).	cross-reference was not converted to «S»; rendered as Véase / See
15618	abhabbaṭṭhāna	မဖြစ်သင့်-မဖြစ်ထိုက်-သော ဌာန၊ ဖြစ်ခြင်းငှါ မသင့်လျော်သောဌာန။ (က) မဖြစ်ထိုက်-မဖြစ်သင့်-ဖြစ်ခြင်း-ပြုခြင်း-ငှါ-မသင့်-မလျော်-သော-အကြောင်း-အချက်-အရာ-ဌာန၊ အဘဗ္ဗဋ္ဌာန။ မူရင်းကြည့်ပါ။	el caso que no conviene / no merece que suceda; el caso no apropiado para suceder. (a) el motivo / punto / asunto / caso no conveniente / no apropiado para suceder / hacerse, que no merece / no conviene; *abhabbaṭṭhāna*. Véase el original.	a case that is not fitting / not worthy to occur; a case not proper for occurring. (a) a reason / point / matter / case not fitting / not proper for occurring / being done, not worthy / not fitting; *abhabbaṭṭhāna*. See the original.	ends with မူရင်းကြည့်ပါ 'see the original', rendered literally; ဌာန rendered 'case'
