id	iast	burmese	es	en	flag
8230	anukkama	(၁) (က) အစဉ်။ (ခ) လျော်သော-လှည့်ပတ်-ရှောင်လွှဲ-ခြင်း၊ ခြေလေးချောင်းတို့ကို တပြိုင်နက် မြှောက်ခြင်း,ချခြင်း။ (မြင်းလေ့ကျင့်နည်း တစ်မျိုး)။ (၂) ဖဲသွားခြင်းငှါ မတတ်နိုင်သော အရာ၊ ချည်သော ကြိုး၌ သွင်းထားသော အထုံးကွင်းလျှော့။	(1) (a) orden. (b) el moverse de modo apropiado / girar / esquivar; el levantar y bajar las cuatro patas a la vez. (un tipo de adiestramiento de caballos). (2) cosa de la que no es posible alejarse; lazo corredizo metido en la cuerda con que se ata.	(1) (a) order. (b) moving suitably / turning around / swerving; raising and lowering the four legs at once. (a method of training horses). (2) a thing one cannot get away from; a slip-knot loop set in the tethering rope.	(2) 'အထုံးကွင်းလျှော့' read as a slip-knot loop
8231	anukkamati	(က) အစဉ်-သွား-လှည့်လည်-၏။	(a) en orden / va / da vueltas.	(a) in order / goes / goes about.	only sense (a) given
8236	anukkamasahita	ကွင်းလျှော့-အထုံး-,တကွဖြစ်သော။ အနုက္ကမ-(၂)-ကြည့်။	provisto de lazo corredizo / nudo. Véase [[anukkama]] (2).	together with a slip-loop / knot. See [[anukkama]] (2).	stray '-,' in text
8244	anukkudhita	ကျိုက်ကျိုက်-မဆူ-မပွတ်-သော။ «S1»	no a borbotones / no hirviente / no burbujeante. Véase también [[ukkudhita]].	not seething / not boiling / not bubbling. See also [[ukkudhita]].	'မပွတ်' read as 'မပွက်' (not bubbling)
8245	anukkuthita	ကျိုက်ကျိုက်-မဆူ-မပွတ်-သော။ «S1»	no a borbotones / no hirviente / no burbujeante. Véase también [[ukkudhita]].	not seething / not boiling / not bubbling. See also [[ukkudhita]].	'မပွတ်' read as 'မပွက်' (not bubbling)
8259	anugacchana	(၁) (က) အစဉ်လိုက်ခြင်း။ (ခ) အဖန်ဖန်-အစဉ်မပြတ်-ဖြစ်ခြင်း။ အနုဂမန-(ဃ)-ကြည့်။ (တိ) (၂) အစဉ်လိုက်သော၊ အဖန်ဖန်-အစဉ်အပြတ်-လိုက်၍ဖြစ်သော။ «S1»	(1) (a) el seguir en orden. (b) el darse una y otra vez / sin interrupción. Véase [[anugamana]] (d). (adjetivo) (2) que sigue en orden; que se da siguiendo una y otra vez / sin interrupción. Véase también [[anugacchāna]].	(1) (a) following in order. (b) occurring again and again / uninterruptedly. See [[anugamana]] (d). (adjective) (2) following in order; occurring by following again and again / uninterruptedly. See also [[anugacchāna]].	(2) 'အစဉ်အပြတ်' read as 'အစဉ်မပြတ်' (uninterrupted)
8266	anugaṇṭhipada	အဓိပ္ပါယ်မပော်လွင်သော-ခက်ဆစ်-ပုဒ်တို့ကို ပော်လွင်အောင် တဖန်ပြဆိုသော ကျမ်း၊ -သိနိုင်ခဲ-ဖုထစ်-သော-ခက်ဆစ်ပုဒ်တို့ကို -သိလွယ်-မဖုမထစ်-အောင် တဖန်ပြဆိုသော ကျမ်း၊ အနုဂဏ္ဌိပဒကျမ်း။ «S1»	tratado que vuelve a explicar, para hacerlas claras, las palabras de sentido no claro / difíciles; tratado que vuelve a explicar las palabras difíciles, arduas de conocer / nudosas, para que sean fáciles de conocer / sin nudos; el tratado *anugaṇṭhipada*. Véase también [[gaṇṭhipada]].	a treatise that explains again, to make them clear, words whose meaning is unclear / difficult; a treatise that explains again difficult words, hard to know / knotty, so that they become easy to know / free of knots; the *anugaṇṭhipada* treatise. See also [[gaṇṭhipada]].	'ပော်လွင်' read as 'ပေါ်လွင်'
8267	anugaṇṭhipadamata	အနုဂဏ္ဌိပဒကျမ်း၏ အလို။	la opinión del tratado *anugaṇṭhipada*.	the view of the *anugaṇṭhipada* treatise.	အလို here = view (mata), not stems' 'wish'
8282	anugamana	နောက်မှ သွားခြင်း၊ လိုက်ခြင်း။ (က) အစဉ်လိုက်ခြင်း၊ အဖန်ဖန်ဖြစ်ခြင်း။ «S1» (ခ) လိုက်ပို့ခြင်း။ (ဂ) လိုက်ပို့ခြင်း၊ ဥပုသ်အထွက်နေ့၌ ဥပုသ်စောင့်ခြင်း။ (ဃ) သတိ၏ အဖန်ဖန်ဖြစ်ခြင်း၊ နှလုံးသွင်းခြင်း။ «S2»	el ir detrás; el seguir. (a) el seguir en orden; el darse una y otra vez. Véase [[anubandhana]]. (b) el escoltar. (c) el escoltar; el observar el *uposatha* el día en que termina el *uposatha*. (d) el darse una y otra vez de la *sati*; el aplicar la mente. Véanse [[anubandhana]], [[anuvahana]].	going after; following. (a) following in order; occurring again and again. See [[anubandhana]]. (b) escorting. (c) escorting; observing the *uposatha* on the day the *uposatha* ends. (d) the repeated occurrence of *sati*; attending. See [[anubandhana]], [[anuvahana]].	(c) 'ဥပုသ်အထွက်နေ့' read as the day the uposatha ends; check
8296	anugīti	(က) နောက်၌-သီ-ဆို-ဟော-ပြော-ခြင်း၊ ဆိုအပ်ပြီးသော ကိုသာလျှင်-ချမ်းသာ-လွယ်ကူ-စွာ-မှတ်-ယူ-ခြင်းငှါ-ချဉ်း-ချုံး-ပေါင်း-စု-သင်္ဂြိုဟ်-၍-သီ-ဆို-ဟော-ပြော-အပ်သော အဖွဲ့ဗန္ဓ၊ အနုဂီတိပိ၊ သင်္ဂဟ-ဥဒ္ဒါန-ဂါထာ။ (ခ) ပုစ္ဆာ ရှေ့နောက်အားလျော်သော-သီ-ဆို-ဟော-ပြော-ခြင်း။ (ဂ) ဆိုအပ်ပြီး,ဆိုအပ်လတ္တံ့,ထိုနှစ်ပါးစုံ,ကုသိုလ် အကုသိုလ် အားလျော်စွာ-ချဉ်း-ချုံး-ပေါင်း-စု-သင်္ဂြိုဟ်-၍-သီ-ဆို-ဟော-ပြော-ခြင်း။ (က) ဝုတ္တတ္ထသင်္ဂဟအနုဂီတိပိ၊ (ခ) အဝုတ္တတ္ထသင်္ဂဟအနုဂီတိပိ၊ (ဂ) တဒုဘယတ္ထသင်္ဂဟအနုဂီတိပိ၊ (ဃ) ကုသလတ္ထသင်္ဂဟအနုဂီတိပိ၊ (င) အကုသလတ္ထသင်္ဂဟအနုဂီတိ။ «S1» (၄) လျော်သော-သီ-ဆို-ဟော-ပြော-ခြင်း။ စိစစ်အပ်သည့် သုတ်ပုဒ်အားလျော်စွာ သီ-ဆို-ဟော-ပြော-အပ်သော အခြားတစ်ပါးသော သုတ်ပုဒ်။ (၅) သုတ္တန္တရဒေသနာဟု ဆိုအပ်သော အနုဂီတိ။	(a) después / el cantar / decir / exponer / hablar; composición cantada / dicha / expuesta / hablada tras condensar / abreviar / juntar / reunir / compendiar solo lo ya dicho, para retenerlo / captarlo cómoda / fácilmente; *anugītipi*; *saṅgaha* / *uddāna* / *gāthā*. (b) el cantar / decir / exponer / hablar de modo conforme con la pregunta, antes y después. (c) el cantar / decir / exponer / hablar tras condensar / abreviar / juntar / reunir / compendiar conforme a lo ya dicho, a lo que se dirá, a ambas cosas, a lo sano, a lo insano. (a) *vuttatthasaṅgahaanugītipi*; (b) *avuttatthasaṅgahaanugītipi*; (c) *tadubhayatthasaṅgahaanugītipi*; (d) *kusalatthasaṅgahaanugītipi*; (e) *akusalatthasaṅgahaanugīti*. Véase [[anugītivicaya]]. (4) el conveniente / cantar / decir / exponer / hablar. Otro pasaje de sutta cantado / dicho / expuesto / hablado conforme al pasaje de sutta que se examina. (5) la *anugīti* llamada *suttantaradesanā*.	(a) afterwards / chanting / saying / teaching / speaking; a composition chanted / said / taught / spoken after condensing / abridging / combining / collecting / compiling only what has already been said, so as to retain / grasp it comfortably / easily; *anugītipi*; *saṅgaha* / *uddāna* / *gāthā*. (b) chanting / saying / teaching / speaking in conformity with the question, before and after. (c) chanting / saying / teaching / speaking after condensing / abridging / combining / collecting / compiling in accordance with what has been said, what will be said, both of these, the wholesome, the unwholesome. (a) *vuttatthasaṅgahaanugītipi*; (b) *avuttatthasaṅgahaanugītipi*; (c) *tadubhayatthasaṅgahaanugītipi*; (d) *kusalatthasaṅgahaanugītipi*; (e) *akusalatthasaṅgahaanugīti*. See [[anugītivicaya]]. (4) suitable / chanting / saying / teaching / speaking. Another sutta passage chanted / said / taught / spoken in conformity with the sutta passage being examined. (5) the *anugīti* called *suttantaradesanā*.	numbering jumps from (ဂ) to (၄); a second (က)-(င) list of Pāḷi names follows (ဂ); trailing 'ပိ' kept inside the Pāḷi
8298	anugītivicaya	အနုဂီတိကို စိစစ်ခြင်း။ (၁) ''ဤ-အနုဂီတိ-သင်္ဂဟ-ဂါထာ-သည်-ဆိုအပ်ပြီးသောအနက်-ဆိုလတ္တံ့သောအနက်-ထို ၂-ပါးစုံသောအနက်-ကုသိုလ်အနက်-အကုသိုလ်အနက်ကို ချဉ်း-ချုံး-ပေါင်း-စု-သင်္ဂြိုဟ်-ခြင်းတည်း''စသည်ဖြင့် စိစစ်ခြင်း။ (၂) ဝိသဇ္ဇနာ၏ ပုစ္ဆာအားလျော်သည်၏ အဖြစ်ကို စိစစ်ခြင်း။	el examinar la *anugīti*. (1) el examinar diciendo «esta estrofa *anugīti* / *saṅgaha* es el condensar / abreviar / juntar / reunir / compendiar el sentido ya dicho / el sentido que se dirá / el sentido de ambos / el sentido sano / el sentido insano», y demás. (2) el examinar el hecho de que la respuesta sea conforme a la pregunta.	examining the *anugīti*. (1) examining by saying 'this *anugīti* / *saṅgaha* verse is the condensing / abridging / combining / collecting / compiling of the sense already said / the sense to be said / the sense of both / the wholesome sense / the unwholesome sense', and so on. (2) examining whether the answer is in conformity with the question.	hyphens inside the quoted sentence segment the phrase rather than mark alternatives; rendered loosely
8309	anuggaṇhanta	မယူသော။ (က) အနှစ်သာရအားဖြင့် မမှတ်ယူသော၊ သူ။ (ခ) မမှတ်ယူ-အစဉ်းစား-မတွေးခော်-သော၊ သူ။	que no toma. (a) que no retiene como esencia (dicho de una persona). (b) que no retiene / no reflexiona / no piensa (dicho de una persona).	not taking. (a) not grasping as essential (said of a person). (b) not grasping / not considering / not reflecting (said of a person).	'အစဉ်းစား' read as 'မစဉ်းစား' (not considering)
8316	anuggata	(က) အထက်သို့ မတက်သော၊ မထွက်ပော်သော။ (ခ) မဖြစ်ပော်သော။ အနုဂတ-(၁)-လည်းကြည့်။	(a) que no sube hacia arriba; que no ha salido / aparecido. (b) que no ha surgido. Véase también [[anugata]] (1).	(a) not rising upwards; not having come forth / appeared. (b) not having arisen. See also [[anugata]] (1).	'ပော်' read as 'ပေါ်'
8318	anuggantvā	မတတ်မူ၍။	sin haber subido.	without having gone up.	'မတတ်မူ၍' read as 'မတက်မူ၍' (not having gone up), from the headword
8320	anuggaha	ချီးမြှောက်ခြင်း။ (က) ထောက်ပံ့-သင်္ဂြိုဟ်-ခြင်း။ (ခ) အဖန်ဖန်-သင်ယူ-မှတ်သားခြင်း၊ ပြည့်စုံစေခြင်း။ (ဂ) ဖြစ်ပော်စေခြင်း။ (ဃ) အဖန်ဖန်ယူခြင်း။ «S1» (င) အလျော်အားဖြင့် ယူခြင်း။ «S2» (စ) အကြောင်း၊ သိစေအပ်သော ၏ အကြောင်း။	el favorecer. (a) el sostener / compendiar. (b) una y otra vez / el aprender / retener; el hacer completo. (c) el hacer surgir. (d) el tomar una y otra vez. Véase [[anuggahapaccupaṭṭhāna]]. (e) el tomar de modo conforme. Véase [[anuggahagarahavacana]]. (f) causa; la causa de lo que se da a conocer.	favouring. (a) supporting / compiling. (b) again and again / learning / remembering; completing. (c) causing to arise. (d) taking again and again. See [[anuggahapaccupaṭṭhāna]]. (e) taking in conformity. See [[anuggahagarahavacana]]. (f) cause; the cause of what is made known.	(f) 'သိစေအပ်သော ၏' seems to lack a word before ၏; (c) 'ပော်' read as 'ပေါ်'
8345	anugghātī	(၁) တုန်လှုပ်ချောက်ချားခြင်း-မရှိသော-ကို မပြုတတ်သော၊ သူ။ (၂) မတုန်လှုပ်-မချောက်ချား-ခြင်းရှိသော။ «S1» «S2»	(1) que no suele causar temblor y sobresalto (dicho de una persona). (2) que tiene el no temblar / no sobresaltarse. Véase [[akkodhanamanugghātī]]. Véase también [[yānugghāta]].	(1) not apt to cause trembling and alarm (said of a person). (2) having no trembling / no alarm. See [[akkodhanamanugghātī]]. See also [[yānugghāta]].	(1) the hyphenated '-မရှိသော-ကို' element is unclear; rendered as 'not apt to cause trembling and alarm'
8349	anucaṅkama	(၁) (န) စင်္ကြံငယ်၊ စင်္ကြံမြှောင်။ (၂) စင်္ကြံငယ်-စင်္ကြံမြှောက်-ရှိသော။	(1) (neutro) pequeña senda de paseo; senda de paseo lateral. (2) que tiene pequeña senda de paseo / senda de paseo elevada.	(1) (neuter) small walking path; side walking path. (2) having a small walking path / raised walking path.	(2) 'စင်္ကြံမြှောက်' (raised) may be a slip for 'စင်္ကြံမြှောင်' (side path) as in (1)
8366	anucināti	ဆည်းပူး-ပွါးစီးစေ-၏။ အနုစိဏ-ၰ(၂)-ကြည့်။	acumula / hace crecer. Véase [[anuciṇa]] (2).	accumulates / develops. See [[anuciṇa]] (2).	stray character 'ၰ' before (၂) dropped; reference spelled အနုစိဏ in the text
8376	anucchavika	အရောင်သို့ အစဉ်လိုက်သော၊ သင့်လျော် လျောက်ပတ်သော၊ အပြုအမူ၊ တရားစသည်။	que sigue al color; conveniente y adecuado; (dicho de) una conducta, un estado y demás.	following the colour; suitable and fitting; (said of) conduct, a state and so on.	trailing 'အပြုအမူ၊ တရားစသည်' read as the nouns the adjective qualifies
8381	anucchiṭṭha	(က) စားကြွင်း-စားကျန်-မဟုတ်သော၊ မသုံးဆောင်ရသေးသော စားဦးစားဖျား။ (ခ) စားကြွင်း-စားကျန်-မရှိသော၊ ဆေးကြော သုဓ်သင်ပြီးသော။	(a) que no es sobra / resto de comida; primicia de la comida que aún no se ha consumido. (b) que no tiene sobras / restos de comida; ya lavado y limpiado.	(a) not leftover / remains of food; the first portion of food, not yet eaten. (b) free of leftovers / remains of food; already washed and cleaned.	'သုဓ်သင်' read as 'သုတ်သင်' (clean)
8384	anucchiṭṭhasayana	မစွန်ပစ်အပ်-မသုံးဆောင်ရသေး-အသစ်ဖြစ်-သော အိပ်ရာ။	lecho no desechado / aún no usado / nuevo.	a bed not discarded / not yet used / new.	'မစွန်ပစ်' read as 'မစွန့်ပစ်'
8385	anucchiṭṭhasusāna	မစွန်ပစ်အပ်သေးသော-သူသေကောင် မစွန့်ပစ်ဘူးသော-သုသာန်။	cementerio aún no desechado / en el que nunca se ha arrojado un cadáver.	a cemetery not yet discarded / where no corpse has ever been cast off.	'မစွန်ပစ်' read as 'မစွန့်ပစ်'
8392	anujavati	နောက်မှ လိုက်၏၊ လျင်စွာလိုက်၏။	sigue detrás; sigue velozmente.	follows after; follows swiftly.	label တိ on a verb gloss
8408	anujīvati	မှီ၍ အသက်မွေး၏၊ မှီ၍ အသက်ရှင်၏။	se gana la vida dependiendo de; vive dependiendo de.	makes a living depending on; lives depending on.	label တိ on a verb gloss
8415	anujumagga	(၁) မဖြောင့်သော-မဇ္ဈိမပဋိပဒါမဟုတ်သော-လမ်းစဉ်။ (၂) သာလွန်-၍ ဖြောင့်သော-လမ်း-လမ်းမ-လမ်းကြီး။	(1) camino no recto / que no es la *majjhimapaṭipadā*. (2) sumamente / recto camino / vía principal / gran camino.	(1) a path that is not straight / not the *majjhimapaṭipadā*. (2) exceedingly / straight road / main road / highway.	(1) and (2) read the headword in opposite ways (an-uju vs. anu-uju)
8429	anuññātavāsi	ခွင့်ပြုအပ်သော-အပ်သော-ပဲခွပ်-သင်ဓုန်း-ဓားမ။	cuchillo pequeño / navaja de afeitar / machete permitido.	permitted small knife / razor / chopper.	'-အပ်သော-' appears twice; duplicate ignored
8433	anuṭīkā	အစဉ်လိုက်သော ဋီကာ၊ တစ်ဖန်ဆင့်၍ ဖွင့်ဆိုရာဖြစ်သော အဖွင့်ကျမ်း၊ အနုဋီကာကျမ်း။ မူရင်းကြည့်ပါ။	*ṭīkā* que sigue en orden; tratado explicativo en que se explica de nuevo, en un nivel más; el tratado *anuṭīkā*. Consúltese el original.	a *ṭīkā* that follows in order; an explanatory treatise in which the text is explained again, one level further; the *anuṭīkā* treatise. See the original.	'မူရင်းကြည့်ပါ' is an editorial note
8455	anuḍahanaṭṭha	လောင်တတ်သော--သဘော။ «S1»	la naturaleza de soler quemar. Véase [[rūpaparil̤āha]].	the nature of being apt to burn. See [[rūpaparil̤āha]].	double hyphen '--' suggests a dropped element (perhaps အနက်, 'meaning')
8481	anuttama	အမြတ်ဆုံး-ဥတ္တမ-မဟုတ်သော။	que no es el más excelso / *uttama*.	not the foremost / *uttama*.	the gloss reads 'not highest', whereas anuttama is usually 'unsurpassed'; check
8492	anuttāna	မပော်လွင်-မထင်ရှား-သော၊ တိမ်မြုပ်-ကွယ်ဝှက်-သော။	no claro / no manifiesto; hundido / oculto.	unclear / not evident; sunk / hidden.	'ပော်လွင်' read as 'ပေါ်လွင်' (also in the following entries)
8511	anuthera	ထေရ်ငယ်၊ အနုထေရ်၊ ၁၀-ဝါမှ ၁၉-ဝါအတွင်းရှိ ရဟန်း။	*thera* joven; *anuther*; monje de entre 10 y 19 *vassa*.	a junior *thera*; *anuther*; a monk of between 10 and 19 *vassa*.	'အနုထေရ်' is the headword in Burmese spelling
8516	anudayatā	အစဉ်ကြီးပွါးစေ-တတ်သောသူ၏အဖြစ်-ခြင်း၊ ကြီးပွါးမြဲမပြတ်ကြီးပွါးစေ-ကြောင်းတရား-ခြင်း။ «S1»	el hecho de ser una persona que suele hacer prosperar continuamente / el acto; estado que es causa de hacer prosperar constante e ininterrumpidamente / el acto. Véanse también [[anudayā]], [[anuddayatā]].	the state of being a person apt to cause continual prosperity / the act; a state that is the cause of causing constant, uninterrupted prosperity / the act. See also [[anudayā]], [[anuddayatā]].	the trailing '-ခြင်း' after each phrase is unclear; rendered 'el acto / the act'
8569	anuddharaṇīya	(က) မထုတ်နုတ်-မကယ်တင်-အပ်သော၊ ထုတ်နုတ်-ကယ်တင်-မရသော၊ သူ။ (ခ) မထုတ်ဆောင်-မသုတ်ချီ-နိုင်သော၊ ထုတ်ဆောင်-သုတ်ချီ-ခြင်းငှါ မတတ်နိုင်သော၊ ထုတ်ဆောင်-သုတ်ချီ-၍ မရသော၊ (နဂါး)။	(a) que no ha de ser sacado / rescatado; que no puede ser sacado / rescatado (dicho de una persona). (b) que no se puede sacar / levantar; que no es posible sacar / levantar; que no se consigue sacar / levantar (*nāga*).	(a) not to be pulled out / rescued; that cannot be pulled out / rescued (said of a person). (b) that cannot be brought out / lifted; that it is not possible to bring out / lift; that one does not manage to bring out / lift (*nāga*).	နဂါး kept as nāga; context (lifting out) may mean an elephant
