id	iast	burmese	es	en	flag
88442	dhanayasasiriñātibala	ဥစ္စာ,အခြံအရံ,အကျော်အစော,အကျော်အစော,ကျက်သရေ,ဆွေမျိုးဟူသော-အား-အစွမ်း-ခွန်အား။	la fuerza / el poder / la energía que es riqueza, séquito, fama, fama, fortuna, parientes.	the strength / power / might that is wealth, retinue, fame, fame, good fortune, kin.	အကျော်အစော 'fame' appears twice in the Burmese list; kept as printed
88445	dhanayuddha	(၁) ဥစ္စာပေးခြင်း,စစ်ထိုးခြင်း။ (တိ) (၂) ဥစ္စာပေး-စစ်ထိုး-စစ်ထိုက်-သော၊ ဥစ္စာဖြင့်-စစ်ထိုး-စစ်တိုက်-သော၊ သူ။	(1) el dar riqueza y el hacer la guerra. (adjetivo) (2) que da riqueza / hace la guerra / combate; que hace la guerra / combate con riqueza (dicho de una persona).	(1) giving wealth and waging war. (adjective) (2) giving wealth / waging war / fighting; waging war / fighting with wealth (said of a person).	sense unclear; စစ်ထိုက် read as စစ်တိုက် 'fight'
88465	dhanavantu	(၁) ဥစ္စာရှိသော၊ သူ၊ (က) ဥစ္စာရှိသော၊ သူ။ (ခ) ဥစ္စာရှိသော၊ သူ။ (၂) ဓနဝတီအမည်ရှိသော ပုဏ္ဏေးမ။	(1) que tiene riqueza (dicho de una persona), (a) que tiene riqueza (dicho de una persona). (b) que tiene riqueza (dicho de una persona). (2) la brahmana llamada *dhanavatī*.	(1) having wealth (said of a person), (a) having wealth (said of a person). (b) having wealth (said of a person). (2) the brahmin woman named *dhanavatī*.	sub-senses (a) and (b) repeat sense (1) verbatim; probably garbled in the source
88478	dhanasannicaya	(၁) ဥစ္စာစုဆောင်းခြင်း၊ (၂) စုဆောင်း-ဆည်းပူး-အပ်သော ဥစ္စာ။ (တိ) (၃) ဥစ္စာအစုအပုံရှိသော၊ သူ။ (၃)  «S1»	(1) el acumular riqueza; (2) riqueza acumulada / reunida. (adjetivo) (3) que tiene un acopio / montón de riqueza (dicho de una persona). (3) Véase [[anekakoṭidhanasannicaya]].	(1) accumulating wealth; (2) wealth accumulated / amassed. (adjective) (3) having a collection / heap of wealth (said of a person). (3) See [[anekakoṭidhanasannicaya]].	sense number (3) printed twice; the second probably (4)
88533	dhanu	(၁) လေး။ (၂) လေးအတတ်။ (၃) ဆူးချဉ်ပင်။ ဆူးကျင့်ပင်။ ဂ၄) ဓနုရာသီ။ (၅) မြှား။ (၆) လေးကိုင် ယောက်ကျား။ «S1»	(1) arco. (2) el arte del arco. (3) ‹ဆူးချဉ်ပင်›. ‹ဆူးကျင့်ပင်›. (4) el signo zodiacal *dhanu*. (5) flecha. (6) hombre que lleva arco. Véase [[dhanupākāra]].	(1) bow. (2) the art of the bow. (3) ‹ဆူးချဉ်ပင်›. ‹ဆူးကျင့်ပင်›. (4) the zodiac sign *dhanu*. (5) arrow. (6) a man carrying a bow. See [[dhanupākāra]].	sense (3): plant names ဆူးချဉ်ပင် / ဆူးကျင့်ပင် (a thorny plant) not identified, left in Burmese
88561	dhanutakkārīpuppha	ဆူးချဉ်-ဆူးကျင့်-ပွင့် (နှင့်) ယာတကျည်းပွင့်။ «S1»	flor de ‹ဆူးချဉ်› / ‹ဆူးကျင့်› (y) flor de ‹ယာတကျည်း›. Véase también [[takkārī]].	‹ဆူးချဉ်› / ‹ဆူးကျင့်› flower (and) ‹ယာတကျည်း› flower. See also [[takkārī]].	plant names ဆူးချဉ် / ဆူးကျင့် and ယာတကျည်း not identified, left in Burmese
88583	dhanuvillika	ဓနုဝိ(လ္လ)လ္လိကအမည်ရှိသော-အရပ်-ဒေသ-နယ်ပယ်။ D.P.ဓနုဝိလ္လက-လည်းကြည့်ပါ။	lugar / región / comarca llamada *dhanuvi(lla)llika*. Véase también D.P. *dhanuvillaka*.	a place / region / district named *dhanuvi(lla)llika*. See also D.P. *dhanuvillaka*.	cross-reference to D.P. (ဓနုဝိလ္လက-လည်းကြည့်ပါ) left in the text, not a «S» placeholder
88584	dhanuvillaka	ဓနုဝိ(လ္လ)လ္လိကအမည်ရှိသော-အရပ်-ဒေသ-နယ်ပယ်။ D.P.ဓနုဝိလ္လက-လည်းကြည့်ပါ။	lugar / región / comarca llamada *dhanuvi(lla)llika*. Véase también D.P. *dhanuvillaka*.	a place / region / district named *dhanuvi(lla)llika*. See also D.P. *dhanuvillaka*.	cross-reference to D.P. (ဓနုဝိလ္လက-လည်းကြည့်ပါ) left in the text, not a «S» placeholder
88600	dhanusekha	ဓနုသေခအမည်ရှိသူ၊ ဏနုသေခသတိုးသား။	persona llamada *dhanusekha*; el joven noble *dhanusekha*.	a person named *dhanusekha*; the young nobleman *dhanusekha*.	second name printed ဏနုသေခ, read as ဓနုသေခ
88602	dhanusekhasahāya	ဓနုသေခသဟာယ်ချင်း၊ သဟာယ်ချင်းဖြစ်သော ဓနုသေခ။ D.P.ဓနုသေခ-လည်းကြည့်ပါ။	el amigo *dhanusekha*; *dhanusekha*, que es amigo. Véase también D.P. *dhanusekha*.	the friend *dhanusekha*; *dhanusekha*, who is a friend. See also D.P. *dhanusekha*.	cross-reference to D.P. (ဓနုသေခ-လည်းကြည့်ပါ) left in the text, not a «S» placeholder
88620	dhamati	(၁) မှုတ်၏။ (၂) တီး၏။ (၃) စွန့်ပယ်၏၊ ထုတ်ပယ်၏။ (၄) မိုက်ထုတ်၏။ (၅) အသံပြု၏၊ ကြွေးကြော်၏။ (၆) ထွေးထုတ်၏။ (၇) ဖြစ်၏။ «S1»	(1) sopla. (2) toca (un instrumento). (3) desecha, expulsa. (4) expulsa soplando. (5) hace sonar, proclama. (6) escupe. (7) llega a ser. Véase [[dhamakaraṇa]].	(1) blows. (2) strikes (an instrument). (3) discards, expels. (4) blows out. (5) makes a sound, proclaims. (6) spits out. (7) comes to be. See [[dhamakaraṇa]].	sense (4) မိုက်ထုတ် read as မှုတ်ထုတ် 'blow out'
88623	dhamadhātu	ဓမဓာတ်။ «S1»	*dhamadhātu*. Véase [[dhanta]].	*dhamadhātu*. See [[dhanta]].	Definition only repeats the headword in Burmese form (ဓမဓာတ်); nothing to translate.
88624	dhamana	(၁) မှုတ်-အသံမြည်အောင်ပြု-အပ်သော။ (န) (၂) မှုတ်-အသံမြည်အောင်ပြု-ခြင်း။ (ပု) (၃) ကျူပင်၊ အလိုကျူပင်။	(1) soplado / hecho sonar. (neutro) (2) el soplar / el hacer sonar. (masculino) (3) carrizo; ‹အလိုကျူပင်›.	(1) blown / made to sound. (neuter) (2) the blowing / the making to sound. (masculine) (3) reed; ‹အလိုကျူပင်›.	Sense 3: ကျူပင် read as reed; အလိုကျူပင် unclear, left in Burmese.
88629	dhamani	(၁) အကြော။ (က) လည်ပင်းကြော။ (ခ) ဆီးကြော။ (၂) လင်းမြွေ။ «S1»	(1) vena. (a) vena del cuello. (b) vena de la vejiga. (2) culebra ratonera. Véanse [[dhamanīahi]], [[dhamanikal̤evara]], [[dhamanivaṇṇa]], [[dhamanisappa]].	(1) vein. (a) vein of the neck. (b) vein of the bladder. (2) rat snake. See [[dhamanīahi]], [[dhamanikal̤evara]], [[dhamanivaṇṇa]], [[dhamanisappa]].	လင်းမြွေ tentatively the rat snake (Ptyas mucosa); ဆီးကြော read as a vein of the bladder, uncertain.
88630	dhamanī	(၁) အကြော။ (က) လည်ပင်းကြော။ (ခ) ဆီးကြော။ (၂) လင်းမြွေ။ «S1»	(1) vena. (a) vena del cuello. (b) vena de la vejiga. (2) culebra ratonera. Véanse [[dhamanīahi]], [[dhamanikal̤evara]], [[dhamanivaṇṇa]], [[dhamanisappa]].	(1) vein. (a) vein of the neck. (b) vein of the bladder. (2) rat snake. See [[dhamanīahi]], [[dhamanikal̤evara]], [[dhamanivaṇṇa]], [[dhamanisappa]].	လင်းမြွေ tentatively the rat snake (Ptyas mucosa); ဆီးကြော read as a vein of the bladder, uncertain.
88631	dhamanikal̤evara	လင်းမြွေသေကောင်။	cadáver de culebra ratonera.	carcass of a rat snake.	လင်းမြွေ tentatively the rat snake (Ptyas mucosa).
88632	dhammanikal̤evara	လင်းမြွေသေကောင်။	cadáver de culebra ratonera.	carcass of a rat snake.	လင်းမြွေ tentatively the rat snake (Ptyas mucosa).
88636	dhamanivaṇṇa	လင်းမြွေ-အသွင်-သဏ္ဌာန်။	apariencia / forma de culebra ratonera.	appearance / shape of a rat snake.	လင်းမြွေ tentatively the rat snake (Ptyas mucosa).
88640	dhamanisappa	လင်းမြွေ။	culebra ratonera.	rat snake.	လင်းမြွေ tentatively the rat snake (Ptyas mucosa).
88641	dhamanīahi	လင်းမြွေ။	culebra ratonera.	rat snake.	လင်းမြွေ tentatively the rat snake (Ptyas mucosa).
88642	dhamanta	မှုတ်သော၊ သူ။ (က) ခရုသင်းမှုတ်သော၊ သူ။ (ခ) ထန်းရွက်တပိုး-ပီပီ-မှုတ်သော၊ သူ။ (ဂ) မီးမှုတ်သော၊ သူ။ (ဃ) ဖိုထိုး-ဖိုဆွဲ-သော၊ သူ။	que sopla (dicho de una persona). (a) que sopla la caracola (dicho de una persona). (b) que sopla el silbato de hoja de palmera / la flauta (dicho de una persona). (c) que sopla el fuego (dicho de una persona). (d) que empuja / tira del fuelle de la fragua (dicho de una persona).	that blows (said of a person). (a) that blows the conch (said of a person). (b) that blows the palm-leaf whistle / the pipe (said of a person). (c) that blows the fire (said of a person). (d) that pushes / pulls the forge bellows (said of a person).	(b) ထန်းရွက်တပိုး-ပီပီ read as a palm-leaf whistle / pipe, uncertain.
88645	dhamamāna	(၁) မှုတ်သော၊ သူ။ (က) ခရုသင်းမှုတ်သော၊ သူ။ (ခ) ပတ္တမြားပြွေမှုတ်သော၊ သူ။ (ဂ) ပိုးရည်မြူးမှုတ်သော၊ သူ။ (၂) မှုတ်-ထိုး-ဆွဲ-အပ်သော (ဖားဖို-စသည်)။ (၃) မီးမြှူိက်အပ်-မီးပူစေအပ်-မိုက်ထုတ်အပ်-သော(သံ,ရွှေစသည်)။	(1) que sopla (dicho de una persona). (a) que sopla la caracola (dicho de una persona). (b) que sopla ‹ပတ္တမြားပြွေ› (dicho de una persona). (c) que sopla ‹ပိုးရည်မြူး› (dicho de una persona). (2) soplado / empujado / tirado (el fuelle de la fragua, etc.). (3) atizado con fuego / calentado al fuego / ‹မိုက်ထုတ်အပ်› (el hierro, el oro, etc.).	(1) that blows (said of a person). (a) that blows the conch (said of a person). (b) that blows ‹ပတ္တမြားပြွေ› (said of a person). (c) that blows ‹ပိုးရည်မြူး› (said of a person). (2) blown / pushed / pulled (the forge bellows, etc.). (3) fired / heated in the fire / ‹မိုက်ထုတ်အပ်› (iron, gold, etc.).	ပတ္တမြားပြွေ (a ruby blow-pipe?) and ပိုးရည်မြူး (a glowing insect, firefly?) unidentified; မီးမြှူိက်အပ် looks garbled (မီးမြှိုက်?); မိုက်ထုတ်အပ် unclear.
88646	dhamamānakhajjupanakasarikkhatā	မှုတ်အပ်သော-ပိုးရည်မြူး-ပိုးမြေမြူး-ပိုးစုန်းကြူး-ပိုးစိမ်းဖြူ-နှင့် တူသည်၏အဖြစ်။	el hecho de ser semejante a ‹ပိုးရည်မြူး› / ‹ပိုးမြေမြူး› / la luciérnaga / ‹ပိုးစိမ်းဖြူ› que se sopla.	the state of being like a blown ‹ပိုးရည်မြူး› / ‹ပိုးမြေမြူး› / firefly / ‹ပိုးစိမ်းဖြူ›.	Insect names: only ပိုးစုန်းကြူး identified (firefly); the others (ပိုးရည်မြူး, ပိုးမြေမြူး, ပိုးစိမ်းဖြူ) left in Burmese.
88666	dhamma	(၁) သဘော၊ (က) ပရမတ္ထအားဖြင့် ထင်ရှားရှိသော သဘော။ (ခ) မဖောက်မပြန်-မှန်ကန်-သော သဘော။ (၂) ပရိယတ်။ (၃) ပညာ။ (၄) (က) အသင့်၊ ယုတ္တိ၊ သင့်လျော်သောအကြောင်း။ (ခ) မဂ်,ဖိုလ်,နိဗ္ဗာန်။ (၅) သစ္စာ ၄-ပါး။ (၆) ပကတိ၊ မူလ-ပင်ကိုယ်-သဘော။ (၇) ဘုန်း၊ ကုသိုလ်၊ ကောင်းမှု။ (၈) (က) သိအပ်သော-သိစရာရှိသမျှ-တရား။ (ခ) သင်္ခါရ,ဝိကာရ,လက္ခဏ,နိဗ္ဗာန်,ပညတ်ဟူသော ဉေယျဓံတရား ၅-ပါး။ (၉) ဂုဏ်၊ ဂုဏ်တော်၊ ကျေးဇူးတော်။ (၁၀) အစဉ်အလာအကျင့်။ (၁၁) တည်ကြည်ခြင်း၊ သမာဓိ။ (၁၂) ကုသိုလ်ကမ္မပထတရား ၁၀-ပါး။ (၁၃) အာပတ်။ (၁၄) အကြောင်း၊ ကာရဏ။ (၁၅) သိက္ခာပုဒ်။ (၁၆) တရားတော်၊ ဒေသနာ။ မူရင်းကြည့်ပါ	(1) naturaleza; (a) naturaleza que existe manifiestamente en sentido *paramattha*. (b) naturaleza no invertida / verdadera. (2) *pariyatti*. (3) *paññā*. (4) (a) lo conveniente; *yutti*; razón apropiada. (b) *magga*, *phala*, Nibbāna. (5) las 4 *sacca*. (6) *pakati*; naturaleza original / innata. (7) gloria; mérito; buena acción. (8) (a) los estados que han de conocerse / todo lo que hay por conocer. (b) los 5 *ñeyyadhamma*, es decir *saṅkhāra*, *vikāra*, *lakkhaṇa*, Nibbāna, *paññatti*. (9) cualidad; virtud excelsa; favor excelso. (10) conducta tradicional. (11) el estar firme; *samādhi*. (12) los 10 *kammapatha* sanos. (13) *āpatti*. (14) causa; *kāraṇa*. (15) *sikkhāpada*. (16) la Enseñanza excelsa; *desanā*. Véase el original.	(1) nature; (a) nature that manifestly exists in the *paramattha* sense. (b) nature that is not inverted / true. (2) *pariyatti*. (3) *paññā*. (4) (a) what is fitting; *yutti*; an appropriate reason. (b) *magga*, *phala*, Nibbāna. (5) the 4 *sacca*. (6) *pakati*; original / innate nature. (7) glory; merit; good deed. (8) (a) the states to be known / all there is to be known. (b) the 5 *ñeyyadhamma*, namely *saṅkhāra*, *vikāra*, *lakkhaṇa*, Nibbāna, *paññatti*. (9) quality; exalted virtue; exalted favour. (10) traditional conduct. (11) steadiness; *samādhi*. (12) the 10 wholesome *kammapatha*. (13) *āpatti*. (14) cause; *kāraṇa*. (15) *sikkhāpada*. (16) the exalted Teaching; *desanā*. See the original.	Source carries the editor's note မူရင်းကြည့်ပါ (see the original). Sense 7: ကုသိုလ် read as merit.
88668	dhamma	(၁) တရားသဖြင့်-တရားအားလျော်စွာ-ရအပ်သော (စည်းစိမ်ဥစ္စာ)။ (၂) တရားဖြင့်ပြီးသော (ကိုယ်)။ (၂)  «S1»	(1) obtenido con justicia / conforme a lo justo (bienes y riquezas). (2) hecho de la Enseñanza (el cuerpo). (2) Véase [[dhammakāya]].	(1) obtained rightfully / in accordance with what is right (wealth and property). (2) made of the Teaching (the body). (2) See [[dhammakāya]].	A second, empty (2) before «S1»: looks garbled. Sense 2 တရား read as the Teaching, uncertain.
88686	dhammakathāpabandha	တရားစကားအဉ်၊ တရားဟောစဉ်။	secuencia de las palabras de la Enseñanza; curso de la exposición de la Enseñanza.	sequence of the words of the Teaching; course of the preaching of the Teaching.	အဉ် read as a misprint for အစဉ် (sequence).
88688	dhammakathābandha	တရားစကားအဉ်၊ တရားဟောစဉ်။	secuencia de las palabras de la Enseñanza; curso de la exposición de la Enseñanza.	sequence of the words of the Teaching; course of the preaching of the Teaching.	အဉ် read as a misprint for အစဉ် (sequence).
88720	dhammakathikasutta	(၁) ဘုရားရှင် သာဝတ္ထိပြည် ဇေတဝန်ကျောင်း၌ သီတင်းသုံးတော်မူစဉ် အညတရ ရဟန်းက ဓမ္မကထိကခော်ထိုက်သော ရဟန်းနှင့် စပ်၍ မေးလျှောက်လေရာ ဇရာမရဏ-စသည် ကင်းပျောက် ချုပ်ငြိမ်းအောင် ဟောပြနိုင်သော ရဟန်းသာ ဓမ္မကထိကသုတ်။ (၂) ခန္ဓာ ၅-ပါး ချုပ်ငြိမ်းအောင် ဟောပြနိုင်သော ရဟန်းသာ ဓမ္မကထိက မည်ကြောင်း ဟောပြရာသုတ်။ (၃) အကျိုးနှင့် မစပ်သော တရားစကားကို အနည်းငယ်မျှသာ ဟောသော ဓမ္မကထိကပုဂ္ဂိုလ်,အကျိုးနှင့်စပ်သော တရားစကားကို အနည်းငယ်မျှသာ ဟောသော ဓမ္မကထိကပုဂ္ဂိုလ်,အကျိုးနှင့်မစပ်သော တရားစကားကိုများစွာ ဟောသော ဓမ္မကထိက ပုဂ္ဂိုလ်,အကျိုးနှင့်စပ်သော တရားစကားကို များစွာဟောသော ဓမ္မကထိကပုဂ္ဂိုလ်-ဟူ၍ ဓမ္မကထိကပုဂ္ဂိုလ်-၄မျိုးကို ဟောပြရာသုတ်။	(1) cuando el Buddha residía en el monasterio de *jetavana*, en la ciudad de *sāvatthi*, cierto monje le preguntó acerca del monje digno de ser llamado *dhammakathika*, y [se enseñó] que sólo el monje capaz de enseñar para que la *jarāmaraṇa*, etc., desaparezcan y cesen [es *dhammakathika*]; el *dhammakathikasutta*. (2) el sutta en que se enseña que sólo el monje capaz de enseñar para la cesación de los 5 *khandhā* se llama *dhammakathika*. (3) el sutta en que se enseñan 4 clases de personas *dhammakathika*, a saber: la persona *dhammakathika* que expone poco las palabras de la Enseñanza no relacionadas con el beneficio, la persona *dhammakathika* que expone poco las palabras de la Enseñanza relacionadas con el beneficio, la persona *dhammakathika* que expone mucho las palabras de la Enseñanza no relacionadas con el beneficio y la persona *dhammakathika* que expone mucho las palabras de la Enseñanza relacionadas con el beneficio.	(1) when the Buddha was dwelling at the *jetavana* monastery in the city of *sāvatthi*, a certain monk asked about the monk worthy to be called *dhammakathika*, and [it was taught] that only the monk able to teach so that *jarāmaraṇa*, etc., disappear and cease [is *dhammakathika*]; the *dhammakathikasutta*. (2) the sutta teaching that only the monk able to teach for the cessation of the 5 *khandhā* is called *dhammakathika*. (3) the sutta teaching 4 kinds of *dhammakathika* person, namely: the *dhammakathika* person who preaches little of the words of the Teaching unconnected with benefit, the *dhammakathika* person who preaches little of the words of the Teaching connected with benefit, the *dhammakathika* person who preaches much of the words of the Teaching unconnected with benefit, and the *dhammakathika* person who preaches much of the words of the Teaching connected with benefit.	Sense 1 looks truncated (ends ရဟန်းသာ ဓမ္မကထိကသုတ် with no verb); the bracketed words supply the obvious sense.
88722	dhammakamma	ဓမ္မကံ၊ တရားသောအမှု၊ ဟုတ်မှန်သော အကြောင်းဖြင့် ပြုလုပ်ဆောင်ရွက်မှု။	*dhammakamma*; acto justo; acto realizado por una causa verdadera.	*dhammakamma*; a righteous act; an act carried out for a true reason.	ကံ here is the Saṅgha's formal act (ဓမ္မကံ).
88723	dhammakammattha	တရားဟော-ဟုတ်မှန်သော-အမှုဟုသောအကျိုး၊ တရားနှင့်စပ်သောအမှုကိစ္စ။	el beneficio que es el acto de exponer la Enseñanza / verdadero; asunto relacionado con la Enseñanza.	the benefit that is the act of preaching the Teaching / that is true; a matter connected with the Teaching.	First gloss unclear (တရားဟော-ဟုတ်မှန်သော-အမှုဟုသောအကျိုး); rendered literally.
88724	dhammakammadvādasaka	ဓမ္မကံ ၁၂-ပါးအပေါင်း။	el conjunto de los 12 *dhammakamma*.	the set of the 12 *dhammakamma*.	ကံ here is the Saṅgha's formal act (ဓမ္မကံ).
88725	dhammakammasaññā	ဓမ္မကံဟူသော-အမှတ်-သညာ-ရှိသော (ရဟန်းမိန်းမ)။	que tiene la noción / *saññā* de que es un *dhammakamma* (la monja).	having the notion / *saññā* that it is a *dhammakamma* (the nun).	ကံ here is the Saṅgha's formal act (ဓမ္မကံ).
88726	dhammakammasaññī	ဓမ္မကံဟူသော-အမှတ်-သညာ-ရှိသော၊ သူ။	que tiene la noción / *saññā* de que es un *dhammakamma* (dicho de una persona).	having the notion / *saññā* that it is a *dhammakamma* (said of a person).	ကံ here is the Saṅgha's formal act (ဓမ္မကံ).
88727	dhammakammika	ဓမ္မကံ၌ ယှဉ်သော၊ ဓမ္မကံကို လိုလားသော၊ သူ။	asociado con el *dhammakamma*; que desea el *dhammakamma* (dicho de una persona).	associated with the *dhammakamma*; wishing for the *dhammakamma* (said of a person).	ကံ here is the Saṅgha's formal act (ဓမ္မကံ).
88730	dhammakaraṇatthika	ရေစစ်-ဓမ္မကရိုဏ်-ဖြင့်-ကို-အလိုရှိသော၊ သူ။	que desea el filtro de agua / *dhammakaraṇa* (dicho de una persona).	wanting the water strainer / *dhammakaraṇa* (said of a person).	The case alternatives ဖြင့်-ကို (with / object) are merged: 'wanting [to use] / wanting'.
